"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
10,"挺俗","Quite vulgar",1
10,"挺病态的一电影，感觉是在讽刺社会，其实呢是俗不可耐的一摆设。台词云里来雾里去的玩嫁接玩高雅。冯小刚镜头选景的确不错，嗯其他什么都没了。还有我这一星是给白百合的。与导演编剧无关。全片就两字，人物关系病态且尴尬。一群生活里失意的人真TMD的会逃避现实且有娱乐精神。","Kinda morbid for a movie, The feeling is in the irony of society, in fact it is vulgar not resistant a decoration. The lines in the clouds to fog to go play grafting to play tastefully. Feng Xiaogang lens selected view is indeed nice, um what other are gone. There I this one star is for the white Lily. With the Director, the screenwriter has nothing to do. A full sheet is two words, the characters the relationship between morbid and awkward. A group of life frustrated people really TMD will escape from reality and there is the entertainment spirit.",0.784268
10,"换汤不换药","Fad",1
10,"擦，睡着","RUB, asleep",1
10,"支离破碎","Fragmented",1
10,"故事基本就是甲方乙方的掺水版，包袱笑料却几乎都不响，能让人记住的幽默台词好像也没有。三个故事只有第一个还不错，第二个纯扯淡，第三个打下温情牌。最后还硬生生塞进去一段完全和故事主线无关的人与自然来升华主题，本来蛇就没画好，还添了脚。最后道歉的四段实在太恶心了。","The story is basically Party a party b The watered version, the burden of jokes, but almost no sound, can make people remember the humor of lines like. The three stories only the first one was good, second one is pure crap, and the third lay a warm hand. Finally, also abruptly stuffed into one section completely and the story line is independent of man and nature to sublimation theme, the original snake just didn't draw well, but also add a feet. The last apology of the fourth paragraph is too disgusting.",0.854556
10,"故事拼凑的感觉，作为什么也不懂的观众，感觉不到可乐的戏份，越看越没劲，最后的向自然道歉，雾霾，感觉就是在闲着没事，做婊子立牌坊，给自己留个好名声。或许是脱离了年少时，别人说一笑话，就跟着傻乐的年纪了。需要深度，却发现硬捏造的深度，那么让人恶心。不是冯氏末路，朔爷江郎，而是成长心态","Stories of a patchwork of feeling, as what also do not understand the audience, feel the coke scene, the more see the more boring, and finally to the nature of apology, the haze, the feeling is in idle all right, do the bitch vertical arch, leave yourself a good reputation. Perhaps from a young age, others say a joke, just follow the silly music of the age. Need depth, but found the hard-fabricated depth, then make people sick. Not the Fung dying, Beltane ye Jiang lang, but the growth mindset",0.867437
10,"故事无趣，段子古老，为贪腐洗地，坏的都是群众……里面第二段讽刺别的导演或想自我调侃，出来效果却是自我打脸。现在还找王朔弄剧本，葛优也救不了烂片，和上一部一样毫无存在感了。一星给颜还能看、居然还有胸的白百合，","The story uninteresting, piece of old, for the corruption in wash, the worst are the masses...... Inside the second segment the irony level of Director or would like to self-ridicule, the out effect is self-beaten face. Now also looking for Wang Shuo get the script, GE you also can't save a bad film, and on a portion of the same without the presence of sense. A star Yan also can see, actually there is a chest of white lilies,",0.754409
10,"整部片子用了2个小时在给你说教，让你在人满为患的影院里不由自主地就回想起了初高中叨逼叨逼不停歇的老班的嘴脸，恨不得从胯下掏出神器糊一银幕。当装逼到了一种极致，就让人油然升起了一种打ta脸的冲动，从事着最不环保的电影业说教环保？我还不如去看看电视上铺天盖地的公益广告。","The whole movie took 2 hours in to your sermon, allow you to Packed theaters in involuntarily you recall the beginning of high school hundred make hundred forced to constantly break the old class face, wait from the crotch and pulled out the artifact paste a screen. When loaded to force to an extreme, let people oil however rise a kind of hit ta face the urge to engage in the most environmentally friendly film industry preaching eco-friendly? I might as well go see TV on the overwhelming public interest advertising.",0.780147
10,"新交一女孩，是我一极要好女同事介绍的，前几次见面感觉不错，抽空周末一起去博纳看片，由于场次的安排，只能忍受死人定制的煎熬，我一心吃零食，一边看她在笑，真的这么好笑？点点头暗示我，好吧，你笑吧，我微微一笑，暗暗了然，咱俩没戏。","New a girl, I'm a very good female colleagues, the first few times will feel good, taking time on weekends to go along with Boehner to see the sheet, since the screenings of the arrangements, only to endure the dead the custom of the torment, I bent snacking while watching her laughing, really so funny? Nodded implying that I'm, well, you laugh, I smiled, secretly then, we stand a chance of.",0.833888
10,"新年的第一场电影，背景音乐节奏感很棒，主角黑色套装不错，其他就没啥看点了，个人不推荐进影院，还是在家对着电脑看看就好，心情好所以还是来颗星.","New Year's first movie, the background music sense of rhythm is great, the main character a black suit is good, other just don't see the point, personally do not recommend into the theater, or at home on the computer look good, feel good so, or to stars.",0.906433
10,"无力","Weakness",1
10,"无意义","Meaningless",1
10,"无法忍受","Unbearable",1
10,"无聊","Bored",1
10,"无聊冗长笑话","Boring lengthy jokes",1
10,"无聊至极","Boring",1
10,"无聊透顶","Boring",1
10,"无能为力","Powerless",1
10,"无语","Speechless",1
10,"无趣","Uninteresting",1
10,"既不有趣又没深度，主演除了葛优都很蹩脚，就宋丹丹车上听的那首歌不错，一星给这首好歌。","Both are not fun and no depth, starring in addition to GE you are very lame, just song Dan Dan the car listening to that song good, a star to this good song.",0.756287
10,"早就听说口碑不好，一直没敢去浪费票钱.好在地方卫视台播放了全集，看完以后觉得，果然差点浪费了票钱","Have long heard of the reputation is not good, always don't dare to waste the ticket money. Fortunately, the local TV Station played the complete works, look after there, it really almost wasted the ticket money",0.798261
10,"明知道不好看还是来看了，心理准备是多余的，它烂的出乎我的意料。。关于这部电影，应该算不上是电影了！最良心的地方是他没有做成3D的~喜欢最后一段给大自然道歉的人……简直无法做朋友，直接绝交吧！！","Know bad look, or see, mental preparation is superfluous, it bad to my surprise... and On this movie, it should not be a movie! The conscience of place is he didn't make into 3D~like the last paragraph to the nature of the apology people...... I can't make friends, direct dear John!!",0.786243
10,"最后那段道歉简直莫名其妙，无比讨厌这种生硬的煽情！！！整个剧也很无聊很无聊，找不到笑点~~~~","The final apology is simply inexplicable, incomparable hate this blunt sensational it!!! The entire play is also very boring very boring, can't find the punchline~~~~",0.895422
10,"有一种力透纸背的谄媚。。。官贪是底下的人太坏，官色是人性的软肋，人性之恶才是天朝之所以是天朝的原因，与制度没有关系。呵呵，果然是人大代表拍的贺岁片，最后还嫌不够，莫名其妙的对着被污染的水和空气歉意了一把，好高大上啊。可以打负分么？毫无诚意，果然只有恶心，可惜恶心的是观众。","There is a force through the paper back the cringe.... and Officer greedy is under the people too bad, the official color is human weakness, human evil is celestial is celestial reason, and the system does not matter. Oh, it really is the People's Deputies shot of the surreal, and finally also not enough, somehow the against the contamination of water and air apologize for the inconvenience, good tall. You can hit the negative points? Without sincerity, it really only disgusting, unfortunately nausea is the audience.",0.879792
10,"有失水准~","Have standards~",0.734991
10,"本人在墨尔本上学长期做代购，婴幼儿奶粉（爱他美，贝拉米，惠氏s26，亨氏，A2，可瑞康），女士护肤化妆品（茱莉蔻，伊索，倩碧，欧舒丹，兰蔻等各大品牌），雪地靴，保健营养品，各品牌奢侈品等其他商品，有意者联系哦。微信2868143910.也可以豆邮。澳洲正规商场药店采购，放心！！","Himself in the Melbourne school long-term residents, the infant formula of love, his beauty, Bellamy, Wyeth s26, Heinz, A2, Rui Kang, and Ms. skincare cosmetics Julie Coates, Aesop, Clinique, L'Occitane, Lancome and other major brands, ugg boots, health supplements, and various brands of luxury goods, and other goods, interested persons contact. Wechat 2868143910. Can also be bean mail. Australia regular Mall pharmacy purchase, rest assured it!!!!",0.838197
10,"本以为是多么多么搞笑欢乐的戏.,就是我们的期望太高了,还是导演根本就是对大众敷衍一下就算了.<私人定制>看得让人犯困,真心说超级不喜欢!没有内容,没有看头,没有新鲜,没有情节的无下限的广告烂片!","The present thought is how funny the joy of the game., Is our expectations too high,or the Director simply to the public perfunctory about even.< Private custom>see gotta make people sleepy,really Super do not like! No content,no watch,no fresh,no plot without the lower limit of the advertising rotten piece!",0.742716
10,"本年度最烂的电影，冯小刚就是一大超级大骗子！票价还比一般的电影贵，简直就是在抢钱！我感叹：中国观众的钱太太好骗了！从现在开始，全面封杀冯的电影！一句话：太没有诚意！","The year's worst movies, Feng Xiaogang is a super big liar! The fare is also more than the average movie expensive, simply grab the money! I'm lamenting: the Chinese audience money Mrs good cheated! From now on, the comprehensive ban Feng movie! In a word: too did not sincerity of it!",0.791412
10,"本来值三星的电影，片尾曲不错加一星，莫名其妙的结尾扣一星，.为冯导的微博言论扣二星。富春山居图虽然烂，好歹人家用心拍了，只是水平有限，这私人订制纯粹恶心观众的，态度不端正。","The original value of the Samsung movie, the end credits song good. plus one star, somehow the end of the clasp a star. For von guide Twitter remarks deduction of two stars. Fuchun mountains although rotten, anyhow they heart beat, just the level is limited, this private custom-made sheer nausea of the audience, the attitude is not positive.",0.824114
10,"本来想给2分的，但是就冲冯傻逼今天在weibo上的丑陋表现，给1分。顺便艹尼玛冯小刚~","Originally wanted to give 2 points, but on the Chong Fung sucker today in weibo on the ugly performance, give 1 point. By LV NIMA Feng Xiaogang~",0.733202
10,"本来想给2星的,改成1星!冯导自我感觉真的不要太良好~","Originally wanted to give 2 stars,changed to 1 star! Von the Guide to feel really not too good~",0.763397
10,"本来挺好的小品，硬说自己是讽刺，还多尖锐多批判。不知冯导看让子弹飞吓尿了没。","Would have been good Comedy, hard to say their is irony, but also more sharp and more critical. Don't Feng turned to see let the bullets fly scared the urine out.",0.759125
10,"某年，张大千家遇大风暴，众人皆紧闭门窗，唯大师自将宅子前后门打开，暴风过境，各家多有损毁，唯大师家宅完好无缺。后有人请教奥妙，大师言：他强由他强，清风拂山岗，他横由他横，明月照大江。世间诸事，敞开心扉，顺其自然！——这是一个装B的故事，送给怒斥影评的冯导。","A year, Zhang daqian home in case of storm, the crowd are behind closed doors, the only master from the house front door open, and the storm of transit, the more damaged, the only Master of the family home intact. After someone asked mystique, the masters say: he strongly by his strong breeze whisk hills, he cross by his cross, moon shines the great river. World all, open your minds, take its course!-- This is a B story to the rage against critics von guide.",0.772492
10,"此片票房纯靠大腕儿撑戏。如果是电视剧可能还不错，尤其最后的环保宣传片，表面上拉高了整部片的立意但事实上我完全没想明白为什么会转到道歉以及环保宣传片。","This film at the box office purely by the biggest names in children support games. If the TV series might also good, especially the final environmental advocacy film on the surface of the pulled the whole sheet with the intention but in fact I didn't want to understand why will go to apologize, as well as environmental awareness pieces.",0.888258
10,"段子粗暴拼贴，骨子里冷漠而无趣，甚至段子都不如微博段子手说得有趣。小时代至少有做作而矫情的纯真，而这个片子里面什么都没。白瞎了那么多资源，简直浪费国家粮食。今年最差的华语电影是它，高过富春山居图。冯小刚早点退休吧。","Piece of the rough collage, the bones of indifference and uninteresting, even the scripts are not as microblogging piece hand and said Have fun. Hours generation at least to have contrived and hypocritical innocence, and the film inside what are not. White blind for so many resources, is simply a waste of national food. This year, the worst Chinese movie is it, high over the fuchun mountains。 Feng Xiaogang early retirement.",0.796263
10,"毁","Destroyed",1
10,"比如这片 就不值得去电影院看 太没诚意了 浪费时间浪费金钱浪费智商 看了些电影 这是第一部让我好早就想快进的片子  不知道这电影成全了谁 但的确恶心了我","For example, this piece would not be worth going to the cinema to see too did not sincerity of a waste of time waste of money waste of IQ to see some movies this is the first let me a good long wanted to fast-forward the film don't know it the movie full The who but indeed sick. I",0.74235
10,"毫无诚意","Without sincerity",1
10,"求要点脸…没看的千万别去电影院!评论里的吐槽很欢乐啊哈。没节奏没结构总之什么都没有，莫明其妙的一段朗诵向大自然道歉恶心坏了…和前面半毛钱关系都没有，你确定不是正片开始前该放的广告片不小心剪进来了么…冯小刚你个环保婊～一星给它没做成3d的…我还以为四大名捕2是最招人吐槽的呢…","Require the important points of the face...didn't see the Don't go to the cinema! Comments tucao very happy Ah, ha. No rhythm no structure in short nothing at all, out of the blue a section of the recitation to the nature of apology nausea is broken...and the front half hair money relationship are no, you sure it wasn't positive before the start of the playback of the commercials accidentally cut came in...Feng Xiaogang, you green bitch to a star to it didn't do 3d...I thought the four famous catch 2 is the most recruit people tucao?...",0.839307
10,"没想象的那么好，前面都是冷笑话，后面公益广告都是烂大街的东西，没深度还强要深度。宋丹丹的表演很好，很喜欢她，演穷人很自然，看不出其实人家本身就是富婆。她扮富婆时，看她画的装，真的老了。。","Didn't imagine so good, the front is goofy, behind the PSAs are rotten street stuff, no depth. to depth. Song Dandan performance is very good, very fond of her, rendering the poor quite naturally, do not see actually people itself is a rich woman. She dressed lady, look at her painting outfit, really old.",0.836618
10,"没意思","Boring",1
10,"没有剧情，非常无聊，给我的感觉就是高考的最无聊的三段式议论文，把围绕中心论点的三个方面提出来后，就往每点里填点猪饲料凑字数，完全是凑时间的电影。是我去电影院里看过的最最最烂的一部电影","No plot, very boring, give me the feeling that the entrance of the most boring of the three-section essay, The around the Central arguments of the three aspects raised, it is, to each point, fill in the point of pig feed to scrape together the number of words, completely is to scrape the time of the movie. I went to the cinema to see the most the most the most rotten of a movie",0.874898
10,"没有最次只有更次，终于明白预告片为什么那么简短了，因为确实没有什么可预告的。结尾生硬地把环保理念加进去，只有一个解释，冯小刚和王朔的脑袋同时被门碾了。..靠着之前贺岁片积下来的口碑，他每部影片票房都不错，也对得起大家的期盼。这部电影简直就是个污点，把葛优的演技也毁了。","Not the most only more times, finally understand the trailer why so short, because there is really nothing you can notice. The end of the blunt to put the concept of environmental protection added to the list, there is only one explanation, Feng Xiaogang and Wang Shuo head at the same time is the door grind... Against the before the surreal area down by word of mouth, he every movie box office are good, but also worthy of everyone's expectations. This movie is simply a stain, the GE You's acting also ruined.",0.858378
10,"没看 但听朋友说很烂 是冲着冯小刚这个傻逼没本事拍出好电影还要吐槽影评人都是水军 水军要黑黑的也是重量级的有影响的人物 你还不够格！滚粗","Didn't see but heard from friends that sucks is Feng Xiaogang this idiot can't shoot a good movie also like to tucao the critic is the Navy Navy to black is also the heavyweight of the influential people you is not enough! Roll crude",0.73751
10,"没诚意 脱离实际 四位不是造梦师 更像精神病 忽悠别人 折腾自己 我们不要昙花一现的白日梦 我们要脚踏实地的理想 电影非常浮躁不接地气 笑点都靠演员个人魅力 小品级别的情节 广告出现频率奇高 您抨击俗呢还是评级您呢？","No good faith from the actual four is not a dream therapist more like psychosis scammed someone else to toss their own we do not blip the daydream we're down-to-earth ideal of the movie is very impetuous do not ground gas punchline by actor personal charm small level plot of advertising appears the frequency high you slammed vulgar or rating you?",0.765409
10,"浪费","Waste",1
10,"浮躁","Impetuous",1
10,"添砖加瓦~~","Building blocks~~",0.786053
10,"渣","Slag",1
10,"演员们的表演浮夸到极致，冯小刚有一种既想为春晚预热，又想洗清乱炖的嫌疑的心态拍了此片，各种元素乱入，应接不暇，无法消化，难以理解这电影居然还有人特意上影院看。最后那个道歉到底真的是对大自然，还是导演自己对观众的一种歉意，也没明白，总之看的稀里糊涂，乱七八糟。","The actors performances pompous to the extreme, Feng Xiaogang has both a Want for the show to warm up, but also want to clean the mess stew a suspect's mind took this piece, the various elements of Chaos into, overwhelmed, unable to digest, difficult to understand this movie actually there are people specifically on the theater to see. That last apology in the end really is the nature, or the Director himself to the audience an apology, but also did not understand, in short, looking confusedly, mess.",0.745699
10,"演员十分之烂，剧情十分之二，目的十分之单纯，无非想以居高临下的姿态来边涮观众边捞钱。整部电影总想妄图站在高处，做出价值导向，雅俗一段简直令人作呕，携带一点小气无聊且诡辩的私货，还自以为牛逼。完全表现了导演最几年惯有的毫无根据的野蛮的自傲，电影拍的跟垃圾一样还他妈振振有词！","The actors are very bad, the plot is of the two, the purposes are very simple, nothing more than want to in a condescending posture to the edge rinse of the audience did make money on. The whole movie always wanted to attempt to stand up high, make the worth of the guide, the YASU one segment is simply sickening, carrying a little stingy boring and the casuistry of private goods, but also from the thought T is. Full performance of the Director's most years the usual baseless barbaric pride, a movie shot with garbage like fucking plausible now!",0.910734
10,"演员阵容看起来强大，结果中看不中用，满心欢喜的去电影院看场电影放松，结果一开头就有种不祥的预感，整场电影我就没有笑过，不知道是我笑点太高，还是叙事太深奥，看完整场不仅没有放松而且郁闷，剧情啰啰嗦嗦，对白是又苍白又废话连篇，完全找不到好笑的点在哪里。春晚的小品都比这个强，至少时间没","The cast looks strong, the results are impractical, and full of joy to go to the cinema to see a movie to relax, result A at the beginning is kind of foreboding, the whole movie I did not laugh, do not know is my punchline too high, or the narrative is too esoteric, see the full field is not only not relaxing but also depressing, the plot of Hello winded winded, the white is pale and nonsense, completely can't find the funny point where. The Spring Festival Gala sketches are stronger than this, at least time did not",0.809692
10,"演技参差不齐我可以理解，但还这也可以时断时续，就不好接受了，直接影响了整部剧，剧本也对这有影响吧。.最喜欢的是棉花那段，最不忍睹的是宋丹丹桥下那段。.时间都去哪儿了，立意创新于平凡，我觉得很难得。不喜欢的原因在于词曲都不喜欢，大面积用令我费解。.拍摄和剪辑挺好，电脑＞影院。","The acting is uneven I can understand, but also it can also be intermittent, it is not good to accept, directly affect the whole drama, The script also for this impact. Favorite is the cotton that most could not bear to watch the song Dandan under the bridge for that segment.. Time to go, with the intention of innovation in the mundane, I feel very rare. Not like the reason is that the songwriters are not like, a large area with a make I understand.. Shooting and editing is good, the computer of > cinema.",0.944737
10,"炒冷饭","Sterile",1
10,"烂","Rotten",1
10,"烂，广告、恶俗","Rotten, advertising, raunchy",1
10,"烂，渣","Rotten, slag",1
10,"烂片 很糟糕而且非常糟糕 烂片 很糟糕而且非常烂片 很糟糕而且非常糟糕 糟糕","Bad movie very bad and very bad rotten piece of very bad and very bad movie very bad and very bad bad",0.878277
10,"烂片~ 浪费了钱~","Rotten sheet~ waste of money~",0.77246
10,"烂片~~","Rotten piece~~",0.788536
10,"熬夜看完的，纯属睡不着的消遣，结果看到快结尾的时候，成功入眠。情节各种脱节，跳跃式的，完全没有带入感。自以为调侃了电影，调侃了自己，但却没有引发公众的笑感，纯属抖包袱抖到地上了。","Stay up late watching, purely can't sleep pastime, the results are seen quickly at the end of the time, successful sleep. Plot a variety of disjointed, leaping, completely not into the sense. Think ridicule the movie, ridicule themselves, but it did not cause the public to laugh a sense, purely shake the burden of shaking to the ground.",0.73362
10,"爆米花","Popcorn",1
10,"爛","Rotten",1
10,"爛的境界","Rotten realm",1
10,"片好看不好看都无所谓，糟蹋二十元电影票钱也不是什么大事，可白白的浪费两个小时时间近乎谋杀！","Piece look good not look good it doesn't matter, spoil twenty Yuan movie ticket money also is not what great things, can go to waste two hours of time almost murder!",0.832789
10,"片子想取的寓意很好，但是拍俗了，蛮失望的，全篇亮点除了最后对大自然的反思就没了，白百合和李小璐成功的塑造了俩个漂亮的花瓶，可惜了葛优的演技了","The film wants to take the moral of good, but shoot vulgar, and pretty disappointing, a whole Chapter highlights in addition to finally, the nature of the reflection is gone, white lilies and Li Xiaolu successfully shaping two beautiful vases, pity GE You's acting.",0.7991
10,"王朔封笔之后我就一直有种他已经死了早就是传说了的感觉，像王小波那样。。现在看来，他还是死了好。","Wang Shuo sealing the pen after I had been there he had already died long ago a legend feel, like Wang Xiaobo as. it. Now, it seems, he's still dead good.",0.75898
10,"王朔日子过舒服了，编出来的东西都没魂了。冯导不是个好技师，挠痒痒挠的很不舒服。葛大爷挺卖力气，春晚上三个小品不费劲。白百合胸比想象的大，羽凡挺性福。我是个俗人，上三代都是俗人。按照片子里面的定义，这部剧相当的高雅了。","Wang Shuo days too comfortable, the made up things are not the soul. Von the guide is not a good technician, tickle tickle, very uncomfortable. GE uncle quite 卖力气, the Spring Festival Gala on the three sketches are not strenuous. White Lily chest than imagine of large, feather where the very nature of a blessing. I'm a laity, on the third generation are the laity is. According to the film inside the definition, this drama is quite elegant.",0.895638
10,"王朔老了！要不有必要拿金庸来炒自己嘛！冯导啊，我写这影评你能看到吗？听我的去找石康要剧本吧。这是商业社会，多好的交情也不值得你在王朔这一棵树上吊死！","Wang Shuo old! Do you need to take Jin Yong to fry yourself! Von the guide. I wrote this critic can you see? Listen to me go find Akashi to be the script. This is a commercial society, many good friends also don't deserve you in the Wang Shuo This of a tree and hanged to death!",0.728608
10,"环保宣传片","Eco-friendly promos",1
10,"现在冯小刚的段子看起来真的好牵强，好尴尬。不过电影院还真不缺乏笑声，想想应该是没看过冯小刚以前的片子，你说连小时代都可以有人去看，这也就想通了！","Now Feng Xiaogang's piece looks really good far-fetched, well awkward. However the cinema is also really not the lack of laughter, think is never seen Feng Xiaogang before the film, you say that even the small can be someone to see, this also just figured it out!",0.734112
10,"现在电影真是赶上了人民群众物质文化发达，但精神世界严重匮乏的好时候了。难看好看又怎样的，反正除了这个也没别的看。就像再难吃的饭，饿了也得一样吃啊。况且又是大厨做的，好多人抱着试一试的态度也会来尝尝。光凭这，票房也不会差啊","Now the movie really caught the People's material and cultural well-developed, but the spiritual world with a severe shortage of a good time. Ugly looking and how, anyway, in addition to this also nothing else to see. Just like then eat a meal, hungry also have to eat Ah. Moreover, is the chef to do, a lot of people try to hold the attitude also to taste. By this, the box office is not bad.",0.791629
10,"理智一些去想想就能想出原因，中国不缺乏优质导演，但再优质也抵不住俗套的价值观，冯导我是一直支持的，但理想遇到现实就败下阵来来。眼观近年的低俗的大陆的电影，是什么让中国的电影集体低俗，再看看现实社会的种种行为，不难想象，所有的结果都是时代的产物。","Reason some to think you can come up with reasons, China does not lack of quality Directors, but then the quality is also against the Do not live the cookie cutter values, von guide I was always supported, but the ideal encounter reality defeated. Eye view in recent years of the vulgar continental movie, what makes China's film collective grungy, then look at the real society all sorts of behavior, is not difficult to imagine that all the results are the age of the product.",0.82916
10,"生硬","Blunt",1
10,"甲方乙方我很喜欢。小人物的荒诞悲喜。。但是这个电影看完都觉得很生气，完全是导演将他自己堆积的不满倾倒式的发泄。是完全的恶意而不是他所谓的讽刺。要知道讽刺也是一门精妙的艺术手法绝不等同于恶意发泄。。。","Party a party b I love it. Little people the absurdity of sorrows and joys... and But this movie after reading all feel very angry, is entirely directed to his own accumulation of dissatisfaction with the dumping of the formula vent. Is completely malicious and not his so-called satire. You know sarcasm is a subtle art technique in no way equivalent to the malicious to vent to.",0.79836
10,"甲方乙方还能感觉到意外，这一步我看的时候提着心害怕他出意外，感觉情节很假，观众还没入戏电影片段一个个结束！就是为了赚钱，糊弄观众！无耻，冯倒！！！","Party a party B also can feel unexpected, this step I look at the time to mention the heart afraid of his accident, and feel the plot is fake, the audience is also not into the drama of the movie clips one by one to the end! Is to make money, to fool the audience! Shameless, he poured it!!!",0.831937
10,"电影不知所云~~~垃圾制作~~","Movie unintelligible~~~waste production~~",0.853603
10,"电影在短短120分钟里面，想要传递太多很深沉很有层次的东西，富与贵、雅与俗、贪与廉、自然与人类，但也正是如此，才根本不能表达清楚。很多东西都仅仅是一笔带过，用结论来代替过程，空洞又乏味，既不能让人开怀一笑，也不能发人深思。笑点用各种一句话段子支撑，这是电影不是脱口秀。","Movies in just 120 minutes inside, want to pass too many very deep very there are levels of things, the rich with expensive, elegant and vulgar, the greedy and the cheap, natural and human, but it is also true, it simply can not be expressed clearly. Many things are merely a passing, with conclusions instead of the process, the empty and boring, neither to make people laugh, but also can not be thought-provoking。 Laugh with various word piece support, this is a movie not a talk show.",0.729845
10,"电影本身没啥意思，三个故事无比俗套，勉强加些社会热点段子，可惜都是老段子，早就没有笑料，最后再来个俗套的煽情，总之一切都是大家在网上已经见过的，还有最后一辆车的笑话，也太老了，整个就是炒剩饭。讽刺的俗套而没深度，越发让人觉得导演的肤浅！另外：看到第三个故事时睡着了。。。","The movie itself is not what do you mean, three stories of incomparable threadbare, barely add some hot social piece, unfortunately it is an old piece, already without jokes, then finally to a formulaic sensationalism, in short, everything is everyone online has seen, and the last car of the joke, also too old, and the whole is fried leftovers. The irony of the cliche and the didn't depth, more let a person feel the Director's superficial for! Also: see the first three stories when asleep.",0.86171
10,"电影里没有任何一个角色立的住，梦想公司所有人都像一个人的分身说话，然后来寻梦的人都像神经病，唯一不像神经病的宋丹丹，居然是被强制来实现梦想的。立志要改革春晚的冯导演，在电影里几乎把最差春晚的毛病全学会了，一堆没有任何理由来来去去的演员，各种植入的景区和品牌，当然还有絮叨的说教","The movie does not have any one character that lived, the dream company of all the people are like a person's avatar to speak, and then to dream of the people are like crazy, only unlike neuropathy, song Dan Dan, actually, is being forced to achieve a dream. Determined to reform the Spring Festival Gala Feng Director, in the movie almost the worst show of wrong with the whole society, a bunch of no reason to come and go to the actor, the various implanted areas and the Brand, of course, the babble of preaching",0.770845
10,"白百合怎么不去死一死！！！冯导大清早地连发微博，泼妇似的骂街行为完美解释了什么是小气，与其怒发冲冠，不如静下心来看看到底是哪里出了问题。大导演听进批评不丢人，这部片子恶评如潮的情况下您还能赚的盆满钵满也算是对您大导演这个名头的认可了。","White Lily what does not die a death! of!! Von the guide early in the morning to even send Twitter, shrew-like squalling behavior is the perfect explanation of what is small, its feeling angry, not the static under heart to look at where exactly is out of the question. The great Director listen into criticism is not a shame, this film bad reviews as the tide of the case you can also earn basin full earthen bowl is full but also be your Director this name of the head of accreditation.",0.768991
10,"盛名之下无虚士，和传说中一样差。奢华拍得不如小时代好看，剪辑神逻辑不如富春山居图颠覆，搞笑不如情景喜剧放得开，思想比公知浅薄那么一点，社会批判性不如李大眼煽动。片名意思是，这是导演编剧订制给每个观众的夹带私货精神文明说教短片集，总有一款教育你，你看我们多深刻。","Known under no virtual disabilities, and legends same difference. Luxury shot was not as good as hour generation of good-looking, clip God logic than fuchun mountains subversive, funny as sitcom open, thought than the well-known shallow so little, the Society of critical as good as the Lee big eye incitement. Title mean, it is Director screenwriter customized to each audience entrained private goods spiritual sermons a collection of short videos, there is always one to educate you, you see us more deeply.",0.819951
10,"相信人民的智慧就好，不要总以为自己被潜规则了。看看人家2001太空漫游，所有人都看不懂8.5分，你这个所有人都看懂了，5.5分，这就是差距。","Believe in the wisdom of the people is good, do not always think themselves to be the unspoken rules. Look at the people 2001: A Space Odyssey, all of them can't read 8. 5, You this all who have read, 5.5 points, which is the gap.",0.803986
10,"看一半的时候我说好困啊，朋友说我也是······","See half of the time I say good sleepy Ah, friends say that I am also······",0.810916
10,"看了这么多年电影第一次在电影院睡着了…剧情没特色 远不及甲方乙方 结尾突兀 演员表现力倒是都很不错","See so many years the film first in the cinema and fell asleep...the plot didn't features far Party a party B end of the awkward actor expressive touches are very nice",0.783896
10,"看了这部电影，以后再也不会花钱去电影院看冯小刚的电影了。不谈电影的艺术性（因为整部影片毫无电影的艺术性），前两段勉强结合网络上的梗还算有笑点，从宋丹丹出场后就可以直接睡到影片结束了。","Watched this movie, later will never spend money to go to the cinema to see Feng Xiaogang's movie. Not to talk about the art of cinema, because the whole movie without the art of cinema, the first two paragraphs barely binding on the network the stems also have a punchline, from the song Dandan played directly after sleep to the end of the film.",0.74039
10,"看出来刚哥最近缺钱缺的厉害，旅游宣传片，会所广告，感觉到了导演的挣扎，想要大雅1942却不赚钱，想要大俗却叫好，可惜已经过了冯氏喜剧的时代，大家笑点都高了，只能凑部明摆着圈钱的戏让愿者上钩了。","Seen to just brother recently lack of money lack of good, travel promos, club advertising, felt the Director of the struggle, want taiga 1942 but did not make money, want a big vulgar but good, unfortunately it has been the von's Comedy of the era, everyone laugh are high, and only getting in portion of the plain ring money games to take the bait.",0.902904
10,"看到一半睡着也够可以了，我只为了纪念下当初三人的美好时光","See half asleep and also able to Can, I only in order to honor under the original three people of the good times",0.730236
10,"看到李咏出来后玩开手机了，实在不忍心再看下去了。内容空洞，搞笑乏力，剧情也不连贯，都是些无事生非的笑点。这电影我看除了出点人力，其他什么钱都不用出吧，拍摄地点都是当地政府友情赞助，道具更不用说了，就算拍出来垃圾，只要放电影院里就是净赚，冯小刚这钱太好赚了！","See Li Yong came out to play after opening the phone, really could not bear to look at anymore. Content empty, funny weakness, the plot is also incoherent, is much ADO about nothing the punchline is. This movie I saw in addition to the point of manpower, what other money are not out of it, the shooting locations are the local government friendship sponsorship, props not to mention, even beat out waste, as long as the discharge of the theater is net earn, Feng Xiaogang this money too good to earn!",0.797685
