"ranking","Chinese.origin.data","Yandex.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Yandex.translated.data."
30,"应该说是一部缺乏诚意的电影，不能说照搬，但是的确类似双胞胎了。说冯导江郎才尽，保留个人意见，但是就是这样的一部电影，我想即便是普通人也知道冷饭再炒也不好吃吧，为什么会推出这样的作品，我觉得···只有冯导知道了。但是作为越骂越火，首映过1200万，真是成全了冯导，恶心了自己····","It should be said is a lack of sincerity in the movie, can not say copy, but indeed like twins. Said Feng guide run out of ideas, and retention of personal opinion, but is such a movie, I think even ordinary people also know that the cold rice and then fried is not good to eat, why to introduce such a work, I feel···only von guide know. But as the more cursing, the more fire, the premiere of over 1200 million, is really the fulfillment of the von guide, the nausea of the own····",0.900836
30,"开始的苗圃和范伟还是挺有意思，对贪官还描述的挺真实看着也挺搞笑，之后，看着看着就人格分裂了，这片儿的后面都跟前面脱节了啊，能不能注意一下节奏啊，能不能注意下植入广告的数量啊，这电影只有前面一半能看，能不能退我一半钱啊，5555（话说李小璐我还是喜欢的，哇哈哈哈哈）","The start of the nursery and fan Wei was quite interesting, the corrupt officials also described quite real looking but also quite funny, after I watched it a split personality, and this piece of the back of the front surface of the disconnect between the Ah, can not pay attention to what the rhythm Ah, can not Note The lower placement of the number of Ah, this movie only the front half can see, can you refund me half the money Ah, 5555（say Li Xiaolu I was like, wow ha ha ha ha）",0.905575
30,"开篇有点做作，白百合和王珞丹我都分不清楚。我跳着看的，最喜欢第三段丹丹阿姨演的除草工，也只有宋丹丹能演出这股子劲儿，最后车绕着二环走一路绕过我生活的崇文门和东单，在伴着那个苦情的歌曲我都快哭了，没想到夜晚的北京这么美，生活过的胡同和繁华的朝阳门，勾起好多回忆~","The opening is a bit contrived, white Lily and Wang Luo Dan, I have divided unclear. I jump watching, like most of the third period Dandan aunt played the weeding work, also the only song Dan Dan can show it shares a sub-strength, and finally the car around the second ring to go all the way to bypass I live in Chongwenmen and the East, accompanied by the wretchedness of the song I almost cried, I did not expect the night of Beijing is so beautiful, living off the alley and the bustling chaoyangmen, and brought back a lot of memories~",0.92973
30,"当时抄的很热，随大流看了，一般般吧，范伟宋丹丹的加入感觉怪怪的，好膈应的感觉，主题创意还不错，很新颖。很多说心灵鸡汤太。。。但至少感动到我了，还是令大部分人发人深省的。","At the time the copy of a very hot, go with the flow, like it, fan Wei, song Dandan added feels weird, a good diaphragm should be feeling, the theme of creativity is also good, very novel. Many say the chicken soup for the soul too it. But at least touched me, or make the most people thought provoking.",0.926762
30,"当然是没有甲方乙方大腕手机那样俯拾皆是的慧光，但依然够痞够灵够接地气，大俗即大雅在冯导这是展现完全了，看完宋丹丹的段落本来想点的三十二个赞，全被最后五分钟浇灭殆尽！那就像奶油蛋糕上的苍蝇、小米粥里的耗子屎以及特么冬天里的湿棉袄，不能更失败的失败！","Of course there is no party a party b the biggest names in mobile phones as chock-full of comedic light, but still enough swelling, enough spirit, enough ground gas, large vulgar that Daya in the von Guide This is the show completely, after watching the song Dan Dan the paragraph was trying to point thirty-two praise, is the last five minutes to douse out now! That's like the cream on the cake of the flies, the millet porridge in the rat shit and the fucking winter in the wet cotton-padded jacket, can not be more failure to failure!",0.845397
30,"形式化","Formal",1
30,"影片大部分感觉主题很散。一会说这一会说那，不知道想要干嘛，结尾的道歉更是莫名其妙，不过看到最后一个老桥段捐款的采访，貌似是明白了。原来是在批评所有的普通民众。抱怨社会，天天在骂，一切都是政府、官员、富人等的责任，站着说话不腰疼。一旦自己处于他们的位置，更为不堪。社会如此，人人有责","The movie most of the feel of theme is very scattered. One would say that one would have to say that, don't know want to do, at the end of the apology is more baffling, but see the last of the old plot the contributions of the interview, looks like Is understand. The original is in the criticism of all the people. Complaining of social, every day in the curse, everything is government, officials, the rich, etc. responsibility, easier said than done the. Once yourself in their position, the more unbearable. Social so, is everyone's responsibility",0.902801
30,"影片很讽刺当今社会  .都是社会现象 .我觉得挺好.不要一味批评别人的作品.我们要学会感悟作品","The film is very ironic in today's society . Are social phenomena . I feel very good. Do not blindly criticize someone else's work. We had to learn how perception works",0.872478
30,"影片整体的结构并不是很好，很容易造成故事拼接的感觉。最突兀的是道歉那一部分的切入，实在是太潦草太生硬。但是，总的来说电影还是值得一看的，起码在每个故事里都有或多或少的值得我们思考的东西。","The movie overall structure is not very good, very easy to cause the story of the stitching of the felt. The most obtrusive is the apology for that part of the cut, it is too scratchy and too stiff. However, overall the movie is still worth a look, at least in each of the stories are more or less worth thinking about things.",0.90571
30,"影片没有大的笑点。开头还不错，老外跳出来时有五二逮鬼的小伙伴气质；结尾的意义很好但跟整部电影很不搭调；李小璐虽然不再有当初天浴的影后灵气变成了假脸姐妹团，但我始终觉得演技还在；宋丹丹不用说；郑恺的神韵我一直觉得特像那谁....","The movie is no big punchline to. The beginning is also good, foreigners jump out to a five second caught the Ghost's companion temperament; the ending makes good sense but with the whole movie very dissonant; Li Xiaolu although there is no longer the original Bath of the shadow after the aura turned into a false face sister group, but I always think of acting also in; the song Dandan needless to say; the Zheng Kai Verve I always feel special like that who....",0.8533
30,"很一般，实在不好意思只给两颗星，但真心想。想传达的思想很好，但是剧情却很生硬，生搬硬套地想要高深，反而显俗。里面经典台词也不多。王朔编剧问题？但是有一个场景还是印象很深刻，就是丹姐独自走在昏暗小巷的背影和灯火通明大北京的对比那几秒。人生存的意义，在于懂得自己。","Very generally, really sorry to give only two stars, but really want to. Want to convey the idea of the good, but the plot is very stiff, students move hard set to high, but significantly vulgar. Inside the classic lines. Wang Shuo screenwriter problem? But there is a scene or impressed by, is the Dan sister walk alone in dark alleys at the back and lit up a large Beijing's contrast that for a few seconds. The survival significance, is to know yourself.",0.888049
30,"很不错 花钱买个乐子非常值得 ！开心最重要了！.20160624 复看","Very nice to buy a fun very worth it! Happy most important! .20160624 cover look",0.863016
30,"很多人说这是个烂片，但我觉得还不错啊，演员都是我喜欢的，演技也都很好，剧情有讽刺意味，有内容，值得一看。李小璐和白百合都好漂亮。","A lot of people say this is a bad film, but I think it's nice, the actors are my favorite, and acting are also very good, the plot irony, content, worth a look. Li Xiaolu and white Lily are good beautiful.",0.894778
30,"很奇怪冯导是怎么拍出多年来最没笑点的贺岁的- -这是怎么了，着实不懂。故事一开始我还以为是盗梦空间（还好没抄袭，不然太衰了）。说说角色设计，根本没有什么突出的情节体现每个人角色的专职，名字却很复杂很专业，不太理解。场景选万里无云青山明水之地，画面简直清新可人。葛优戏中无亮点，除了剧","Very strange Feng guide is how to shoot over the years most didn't laugh in the New Year - this is what happened, really do not understand. The story at the beginning I thought it was Pirates of the dream space okay no plagiarism, or too failure. Talk about the character design, simply nothing outstanding plot reflect the everyone role full-time, the name is very complex and very professional, not too understand. The scene selected cloudless Aoyama clear water, the picture is simply fresh and pleasant. GE you plays, no highlights, in addition to the drama",0.867056
30,"很早就看过甲方乙方，这戏就是一翻版，套路还是一个套路。我也就看一热闹，开头不错，当干部那场挺有意思的，后面就开始水了，李诚儒那一段剧情很不连贯，没看明白。宋丹丹那段也是发展忒快，一晃而过，最后的那段道歉戏码也突兀的很。不如当年的甲方乙方了，就开头那个好看。演员的话，我觉得还是不错","Have long seen party A and party B, this game is a replica, routines or a routine. I also see a hilarious, at the beginning of the good, when the cadre that quite interesting, the back began to water, Li Cheng-RU that section of the plot is not coherent, didn't see it. Song Dandan that segment is also the development of Intuit faster, sped by, the last paragraph of the apology drama is also obtrusive. Not as good as the year of party A to party B, at the beginning that look good. Actor, I think is good",0.925568
30,"很晚才看这部片子。看的时候并没觉得有像大家说得那么糟糕，但是看完之后发现，不但记不起任何情节，反而奇怪老觉得生气，让人不舒服。总觉得这部片子没有善意，尤其是对观众。没有善意还归类为喜剧，专门恶心人吗？冯小刚这人人品有问题吧。另外女一女二倒了吧，李小璐演得不错。","Very late watching this film. Look at the time and didn't feel like we're so bad, but after reading it found that, not only don't remember any of the plot, but the strange old feel angry, make people uncomfortable. Always felt this movie did not in good faith, especially for the audience. No goodwill is also classified as a Comedy, specially sick people? Feng Xiaogang that all products have problems. Another female and a woman two down on the bar, Li Xiaolu starred in was good.",0.92322
30,"忘了","Forget",1
30,"快过年了今天就补了这部。真像短评里说的，这是冯小刚为了马年春晚练手拍的。大牌客串，演员很拼，可是最后扯上环保是想干什么，还有铺天盖地的广告。时间都去哪儿了确实蛮好听，作为贺岁片笑点也太少了。","Soon the New Year today just fill out this portion. Really like the commentary says, this is Feng Xiaogang for the year of the horse Spring Festival evening practicing hand to shoot. Big-name cameo, the actor is to fight, but finally pulled the ring Paul is trying to do, there is the overwhelming ads. Time where actually pretty nice, as the surreal humor is also too little.",0.849243
30,"怀旧环保","Nostalgic environmental protection",1
30,"性本善在讽刺上级领导，一腔俗血在讽刺电影导演，有钱在讽刺有钱人，最后的道歉在讽刺污染大自然。全片都在搞笑地讽刺，但是又没有令人满意的喜剧效果，反而显得山寨。","Of the good in irony superiors, and a vulgar blood in the ironic film Director, rich in irony rich, the last apology in the sarcastic contamination of nature. All pieces are in funny to sarcastic, but it is not satisfactory comic effect, but look at the cottage.",0.870198
30,"总觉得一喜剧片就一路三俗着奔喜剧片去最好，要是文艺片儿就别弄这么多虚头巴脑的东西吧。。范伟和宋丹丹演的好~结局有点突兀。。。不过还是蛮搞笑的~原著应该挺有意思","Always feel a Comedy on the way three popular the Ben Comedy went best, if the literary piece, don't get so much deficiency and Palestinian brain stuff. Fan Wei and song Dandan played the good~the ending is a bit abrupt and... But still pretty funny~the original should be quite interesting",0.859502
30,"总觉得冯小刚的电影有点用力过猛…其实情节不算讨厌，可是他总把想他的思想强加在观众身上，于是就产生了地球妈妈这样的结局，其实电影应该让观众自己去理解啊，能让观众自发有感触的才能算是好电影吧","Always feel Feng Xiaogang's movie is a bit too hard...in fact, the plot not too annoying, but he always put the wants of his thoughts impose on the audience the body, and thus the earth mother such ending, in fact the movie should make the audience themselves to understand Ah, can let the audience a spontaneous feeling of to be considered a good movie.",0.841006
30,"总觉得有甲方乙方的影纸~不过鉴于在米国看到中国电影这种氛围还是感觉很好di~","Always thought there Party a party b the shadow of the paper~however, in view of in the U.S. see Chinese movies this atmosphere or feeling good di~",0.904866
30,"总觉得李小璐白百合在演电视剧，还不是同同一部，郑恺在拍广告，范伟在演小品，葛优在拍电影，单单送是我心里永远的白云儿~~隐隐为今年春晚担忧，会不会也像电影一样明明烂但就是吐不出好槽......","Always feel Li Xiaolu, white lilies in play TV series, but also not with the same Department, Zheng Kai in the commercials, fan Wei in the play pieces, and GE you in the movie alone are my heart forever the white clouds children~~faint for this year's Spring Festival Gala concern will also like the movies obviously rotten but just spit out a good groove......",0.869967
30,"惨淡","Bleak",1
30,"想传达的深意是好的。。但是。表达的太牵强太做作。毫无演技。镜头感可言。。唯一觉得很好的就是中间那段插曲！","Want to convey the deep meaning is good. However. The expression of too far-fetched and too contrived. No acting. Lens sense at all. it. The only think good is the middle of that episode!",0.861294
30,"想表达的东西太多，挤在一部一个多小时的电影里就变的纷乱起来。前半部场景咔咔的换，后半部转而以情动人。演员是好演员，针砭时弊我们也都认可，如果能融合成一部看得不那么累的电影，这就是编剧和后期的功劳了。","Want to Express things too much, squeeze in a portion of the more than one hour of the movie becomes Chaos. The front half portion of the scene Kaka transfer, the second half portion in turn with affection and moving. The actor is a good actor, and commented on the ills we are also recognized, if it can be fused into a unit to look less tired in the movie, this is what the writer and the late credit.",0.874708
30,"想要批判的出发点和内容都是好的，但是力度没有掌握好，冯氏幽默还是有，只是觉得这电影看完之后没有什么大的感触，~~~话说李小璐越来越好看了","Want to critique the starting point and the content is good, but strength is not good grasp of, von's humor is still there, just think of this movie after reading nothing big feeling,~~~words Li Xiaolu more and more pretty.",0.873805
30,"想要追忆甲方乙方固然是好的。开头范伟的那段也值得鼓励，看到一半还准备给冯导平反，谁知还没放完讽刺力道就骤减，有点又红又专的赶脚。后来的两段加上结尾实在就是凑时长。诚意究竟拿哪儿去了？就为了满足自己吐槽的欲望，心气也忒不高了。","Want to reminisce of Party a party b of course is good. At the beginning of fan Wei's that are also worth encouraging, to see the half ready to give von the guide vindicated, but haven't done satirical force it plummeted, a little red designed the best DJ's. The subsequent two sections plus the end really is getting long. Sincere exactly how to get where to go? In order to meet their own tucao desire, heart Qi also Intuit is not high.",0.882378
30,"想说啥就演啥的叙事真有点受不了的乱。把部分挑出来还是挺好的，就是黑的太明显，宋丹丹葛优演技没话说，其他的就。。还有最后部分我觉得当公益广告放出来还是挺能打动人的，但放着我就不知道有什么意思了。觉得豆瓣分优点偏低","Want to say what will play what the narrative really can't stand the mess. The part of the pick out or good, is the Black too obvious, the song Dandan GE you acting impress, the other on the.. There's one last part I think when the public service ads put out or quite able to impress people, but I just don't know what it means. Think watercress score advantages of low",0.854329
30,"感觉冯小刚压了一肚子的邪火，电影中充满对各种时事的明嘲暗讽。看的时候觉得挺好笑，看完却高兴不起来。","Feeling of Feng Xiaogang press the belly of the evil fire, the movie is full of a variety of current Affairs of the Ming ridicule innuendo is. Look at the time feel very good laugh, watching was not happy.",0.873192
30,"感觉很潦草，虽然是王朔写的剧本，但看不出亮点在哪。唯一觉得好的就是最后一段，向自然道歉，我们做了太多对不起这个世界的事，却还怪这片天地没有给我们好的环境。","Feel very scratchy, although Wang Shuo to write the script, but can't see the highlights. The only think good is the last paragraph, to the nature of apology, we made too many sorry-this-world things, but also blame this piece of heaven and earth did give us a good environment.",0.899472
30,"感觉是苏州定制的城市宣传片。没什么新意，甲方乙方那会儿多惊艳啊！旧瓶装新酒，只是还看得过去而已，王朔坑了冯小刚的意思么？演员演技不错！","The feeling is Suzhou custom city promotional film. Nothing new, party a party b It was more than amazing! New wine in old bottles, just not very nice of it, Wang Shuo pit by Feng Xiaogang? The actor acting good!",0.880336
30,"感谢宋姐贡献的票，我利用中午午休时间去看了下。只能说如果是自己掏钱去看电影，我可能会感觉愧对我的电影票钱。也许是我对冯氏喜剧所报的期望太大了吧，失望更大。这片作为反腐工作教育片比较好，看完印象深刻的只有一句范伟说的：收了钱就得听别人的。我还是忘了后面一句。囧······如果打分的","Thank the song sister's contribution to the ticket, I used the noon lunch break time to see. Can only say if it is their own money to go see a movie, I might feel unworthy of my movie ticket money. Maybe I'm the Feng Comedy the expectations too great?, disappointment greater. This sheet is used as the anti-corruption work of the education piece is better, watching the impressive only one fan Wei says: received the money and have to listen to someone else's. I still forget to back sentence. Embarrassing······if the rate of",0.900936
30,"戏和戏中戏没有很好的区分，整个电影太段子了，不过冯导还是有旧情，电影很卖座。如果真的拍此是为了还1942的情义和失败，那不知是电影市场的悲哀还是导演的","Games and game in games is not very good distinction, the entire movie is too piece, but von guide or have an old flame, the movie is grossing in. If really beat this is to also 1942 the bonds of friendship and failure, that don't is the film market of the sorrow or the Director of",0.903797
30,"成全自己，恶心别人。冯小刚的喜剧贺岁片再也不是从前了，也就能打着葛优和王朔的招牌再骗骗钱。可能是期望太高了，这个电影看得我昏昏欲睡，除了范伟的表演还有些亮点以外其余都没啥意思。这还限价呢，华谊肯定是不会少赚了。","The sake of themselves, disgusting to others. Feng Xiaogang's Comedy of the surreal is no longer the front, also you can play with GE you and Wang Shuo's signature and then lying to get money. May be expectations are too high, this movie got me drowsy, in addition to Fan Wei of the show and some highlights than the rest of the All don't mean. This is also the limit yet, Huayi is certainly no less earned.",0.848361
30,"我不知道什么样才是好电影。这部电影，三段故事有笑点却不至于让我捧腹，但又好像折射了不少社会问题，反腐，哭坟，农民工，暴发户，污染……至少它不狗血，以我的审美，还不错啊！","I don't know what is a good movie. This movie, The three sections of the story has humor but not to make me tickled pink, but also like the refraction of a lot of social problems, corruption, crying grave, migrant workers, the Nouveau riche, pollution...... At least it's not the idea, to my aesthetic, but also good Ah!",0.862157
30,"我之前是把预期降到了哪里 看完居然觉得还行 = = 第三个段子大概是过于清新的配乐的缘故 还有点心酸 不过甲方乙方就别拿出来说了 好汉还不提当年勇呢 在西方导演纷纷发扬自我风格的时候 这边厢还在把电影当小品拍是怎么回事啊!","I put the expectations down to where watching actually feel okay = = the third piece is probably too fresh with the music's sake and snacks acid but Party a party B don't come up to say that the hero also does not mention the year Yong. in the West Director have to carry forward the self-style side car also in the movie when the small shoot is going on!",0.850781
30,"我只能给三颗心其中有一颗是给美丽的李小璐 在里面确实，中间李成儒那段真的有点拖沓，睡意好浓烈~没有提前离场的原因是为了栾树的歌曲~","I can only give three hearts which one is to the beautiful Li Xiaolu in it indeed, the middle of Li RU that is really a bit of procrastination, drowsiness good and strong~no early departure reason is to Luan tree song~",0.865667
30,"我唯一的泪点在。时间都去哪儿了。还没好好感受年轻就老了。生儿养女一辈子。满脑子都是孩子哭了、笑了。看着手里我妈夺命追魂微信。发的一条接着一条。而我回的其实少之又少。不是恩。就是啊。好揪心。至于其他的电影内容尽在网上的吐槽。","My only point of tears. Time are where to go. Also not a good feeling young to old. Born children adopted daughter for a lifetime. Mind is full of kids crying, laughing. Looking at where my mom kill chasing the soul of wechat. Send a next one. And I'm back to the fact few and far between. Is not grace. Is. Good wrenching on. As for the rest of the movie content in the online tucao。",0.892727
30,"我对电影要求真低，不过想了想还是因为和某人一起看的原因觉得电影还是不错的~~","I movie requires really low, but thought, or because someone along to see the reason but the movie was good~~",0.845992
30,"我居然忘记评私人定制了？。。。这是个意外。。。当初听说是喜剧片去的，去了之后觉得吧，笑点一般。。。不过我挺喜欢最后一段的，最然有些莫名其妙地对世界道歉，但是看到了宣传爱护环境的正能量~所以2星之后送一星~","I can't believe I forget to review private custom? ... It was an accident and... When I heard it was Comedy to go, to go after but, well, humor in General is... However, I like the last paragraph, the most and then some somehow for the world to apologize, but saw the publicity caring for the environment positive energy~so 2 star after a star~",0.857291
30,"我希望大家能以包容的心态来看待这部电影，如果大家纯粹地把它当作一部喜剧电影来看就真的是太失败了，太对不住冯导了，因为它拍的大多是现实层面的东西，越是喜剧得厉害，那反映的现实的部分就越悲惨。痛就痛在导演的讲述手法隐得太深藏得太厚，以致很多人不理解。总之，比起商业片已经算不错了。","I hope everyone can be tolerant attitude to look at this movie, if you purely take it as a Comedy movie of view it really is too failed, too sorry von the guide, because it is shot mostly is the reality of things, the more Comedy badly, that reflect the reality of the part the more tragic. Pain is pain in the Director's telling techniques hidden too deep too thick, so that many people do not understand. In short, compared to the commercial tablets has been fairly good.",0.849773
30,"我很喜欢这个梗的设定很有趣啊，恺哥好可爱好可爱好可爱全世界所有的可爱。只是觉得最后被莫名其妙的灌了鸡汤。宋丹丹真的是网上说的那个自己演戏永远会说那句嗨，我这暴脾气。可是这个故事的结尾我还蛮喜欢，可能是因为那首歌的原因吧。我真的遭不住那首时间都去哪儿了，一听绝对就会哭。","I really like this stem set is very interesting Ah, Kai brother good cute good cute good cute the world of cute. Just think of the last is somehow filling the chicken soup. Song Dan Dan is really online say that their acting will always say the phrase Hey, my violent temper. But the end of this story I like, probably because of that song. I really was not that first time where to go, a listen to the absolute will cry.",0.913084
30,"我是在是不明白最后面那一块是搞鸡巴啊！！！王朔！！你肿么了！！！冯导，你也是吃屎了么！！！葛优！！！你肿么了！！！！！麻痹 就郑凯这个gay看着好赏心悦目！what the fuck！","I was on the Do not understand the final surface of the piece is to engage dick! Wang Shuo it!!!! You swollen!!! Von the guide, you also eat shit? it!!! GE it!!! You swollen.！！！！！ Paralysis it Zheng Kai this gay lookin good feast for the eyes! what the fuck is!",0.862657
30,"我本来就是打分心软党。但是我还真在三分上犹豫了。画面和音乐其实还不错。李小璐其实挺好看的。白百合真是演什么都是一个样。最喜欢郑凯。整个片子看下来。完全看不出实力啊。冯导走心了吗。","I was scoring relented to the party. But I'm also really in the three hesitated. The picture and the music is actually pretty good. Li Xiaolu actually look good. White Lily is really acting what is a sample of. Most like Zheng Kai. The entire film looking down. Completely fail to see the strength Ah. Von the guide the heart.",0.91845
30,"我比较喜欢中间那个故事，还有点王朔的赶脚。另外李小璐在白百合面前气场真是弱爆了，白整容了，当然我也没说白百合好看啊","I prefer the middle of that story, there is a point in Wang Shuo's best DJ's. In addition to Li Xiaolu at the white Lily in front of the gas field is really weak burst, White Plastic, of course I didn't say the white Lily look good.",0.840939
30,"我理解了冯导为啥要对影评人爆粗口，因为大众这次实在对他有点苛刻，它的尴尬在于它并不是俗，而是这次有点雅，笑点很密集，但均为潜台词，它不是部直着乐，而是有点拐弯，这弯一拐，影评人觉的它肤浅，大众觉的有点矫情。我也不认同说它的批判乏力，我觉的冯小刚确实尽可能的打了擦边球，而且打的不赖","I understand the von guide why the critics burst foul language, because the mass of this is really him a little bit harsh, it's embarrassing that it is not vulgar, but this time with a little ya, laugh very dense, but for the subtext, it is not portion of the straight music, but a bit of a bend, this bend a crank, the critics think it is superficial, the mass felt a little hypocritical. I also don't agree that it's critical weakness, I think Feng Xiaogang is indeed possible to hit a walking a fine line, and hit good.",0.861368
30,"我真心觉得这片子拍的不错，至少文案不错，说的话都特通俗，特到位，特牛逼。王朔不是盖的，小刚直接被盖了，作为贺岁可以了，至少十年后可以翻出来看到今年祖国雾霾了。","I really think this film good, at least the copywriting is good, said the words are particularly popular, special place, special T's. Wang Shuo is not covered, a small rigid connector was covered, as the New Year can be, at least ten years after the can turned out to see this year the Motherland smog.",0.877005
30,"我第一次看的时候觉得好难看，第二次看觉得其实也挺好啊","The first time I see it feel good to see, a second look but in fact is also very good.",0.854916
30,"我觉得很好看啊～","I feel very good Ah ~ ",0.891151
30,"我觉得很好这是一部搞笑粉刺片…笑里面是有深意和感动的…作为一部商业片子能表达些什么社会现实我觉得很好！","I feel very good this is a funny acne sheet...lol the inside is a deep meaning and touched the...AS A commercial film can Express something about the social reality I feel good!",0.861896
30,"我觉得挺好，别把它一整部电影来看就挺好。最后一段环保宣传片也挺好的，那些说什么王朔冯小刚江郎才尽的打一分的，是你们非要把个自己的标准套到别人身上吧。两分是扣给它真的不能当一整部电影来看…","I feel fine, don't take it a full movie view it very good. The last paragraph of the environmental protection promos is also very good, those who say that what Wang Shuo Feng Xiaogang run out of ideas to fight a sub, is you have to put your own standards the sleeve to others. Two points is the buckle to it's really not a whole movie...",0.883786
30,"我觉得挺好看的啊~挺发人深省的~值得深思","I feel very good to see Ah~really very thought provoking~worth pondering",0.890787
30,"我觉得构思的还挺不错的呀~几个故事大概也在讽刺什么，嗯 科科。但还是有点庸俗的样子= =比如刻意卖肉啥啥啥的。发现有郑恺还是蛮开心的，喜欢他在跑男里面~最後关于环保的独白也是有意义=。=希望有这么一个私人订制的公司。","I think the idea is kinda nice yeah~a few stories and probably also in the irony of what well section Section. But still a bit vulgar to look like= =like deliberately selling meat what what what. Found Zheng Kai is still pretty happy, like he is in the running men inside to last on Environmental Protection of the monologue is meaningful=to.= Hope there's a private custom company.",0.919159
30,"我觉得电影好不好，最主要还是要看编剧，编剧编的故事好然后才有导演的事儿","I think the movie is good, the main or to see the screenwriter, the screenwriter, the story is good and only then with the Director.",0.873207
30,"我觉得电影还不错，没大家说的那么烂。第二个故事没怎么看懂要表达什么意思。最后关于环保的公益片部分很适当。大家不要搞得那么高端，就像电影中找大俗大雅的那段，不是看不懂的东西就是大雅，作为贺岁片我觉得这部电影还不错。","I think the movie was good, didn't everyone say so rotten. The second story didn't read to Express what mean. Finally, with regard to environmentally friendly public service sheet portion is appropriate. We don't make it so high end, just like the movie find a large vulgar taiga of that period, not read something that is taiga, as surreal and I think this movie is also good.",0.839409
30,"我觉得第二段蛮好看的，其实比很多伪大片强，不过太接地气了啊，而且一听白百何在那里耍贫嘴就不舒服，感觉这姑娘戏路简直定死了","I think the second paragraph pretty nice, in fact, than many of the pseudo-large and strong, but is too ground gas., but a white hundred-what is there 耍贫嘴 you uncomfortable, feel the girl the game path is simply given dead.",0.895416
30,"我觉得还行哇，讽刺意味很重，没觉得很搞笑，但是还是蛮好看的，不过我没看甲方乙方和非诚勿扰，可能感受不到别人觉得片子烂的点吧~","I think also wow, the irony is very heavy, didn't feel very funny, but still pretty to look at, but I didn't see the Party a party B and if you are the one that may feel less than others but the film rotten to the point it~",0.944756
30,"我觉得这作品还是不错的，作为中国电影，值得一看。性本善、一腔俗血都还可以。突出想起一个反媚俗···这电影的主题大概不是俗或雅，而是，我本凡人，无非做些凡人的事，发些凡人的梦。","I think this work is good, as a Chinese movie, worth a look. Of present good, a vulgar blood are also can. Highlight think of an anti-kitsch···this movie theme is probably not vulgar or ya, but, I was mortal, nothing more than to do some mortal things, made some of the mortal dream.",0.847508
30,"我觉得这部片子差评主要在于人物塑造的问题，前面没有铺垫结果快到结尾时就有马青的感恩，四个人对环境问题的反思，过于突兀。但这个片子的故事设定是很有意思的，黑色幽默效果也不错。如果片子从头到尾四个人物都是扁平的那种有些刻薄的人的话可能会好，或是把私人订制的例子缩小多讲讲四个人的故事","I feel like this movie a bad review mainly in the character creation problem, not preceded by foreshadowing the results quickly to the end when a youth of thanksgiving, four individuals on environmental issues reflect on, and be too obtrusive. But this film's story is set is very interesting, the Black humor effect is also good. If the film from beginning to end, the four characters are the flat kind and some unkind words may be good, or take a private customized examples of narrow and more tell four personal stories",0.923597
30,"所谓看不懂的东西都是好东西。没有关联的拼凑以及最后不明觉厉的煽情让我好受教。嗯。这一定是文艺圈的意识流。我们要努力迎合努力看透。要在大家都笑的时候跟着笑。大家哭的时候挤出两行热泪。不然就永远被高雅界踢出局啦。好悲惨好悲惨哦..","The so-called read things are good things. No Association of the patchwork, and finally thank the sensational make me feel better, teach. Hmm. This must be the literary circle of a stream of consciousness. We strive to cater to the efforts to see through it. In everybody laughing when followed by a laugh. We cry when extrusion two lines of tears。 Or I'll never be elegant world of kick outs. Good sad good sad Oh..",0.9398
30,"打个比方，小时候在红白机上玩的游戏，在次世代主机上出续作了。画面更精美，场景更宏大，可是可玩性却少了。整部电影就一带外景的小品，抑或穿插脱口秀的广告串烧，而且用起了网络上的梗，不得不感慨一声。但是整体还是可以一看的，电影院笑声此起彼伏。也许是我逼格太高，我自始至终都没笑出来。","For example, the kid in the red and white machine on the play of the game, in the next-gen Console on the sequel. The picture is more exquisite, the scene is more ambitious, but the playability was less. The whole movie is along the external view of the Vignette, or interspersed with talk of the ads skewer, and use a network on the stems, had to sigh loudly. But overall still can see, the cinema of laughter one after another. I might be forced to price too high, I always did not laugh out.",0.91721
30,"打着喜剧的名义，有意无意的讽刺着，却因为种种限制做的很隐晦，能过审就不错了，最后非得搞个脑残的结局，广电要求的不！！！不过整体感觉还是可以的。","Play with Comedy in the name of unintentional irony, but because the restrictions do very vague, can through the review on the good, and finally have to make a stupid ending, radio and television requirements without it!!! But the overall feeling is still possible.",0.873039
30,"折腾","Toss",1
30,"挺喜欢冯小刚的一个特质，他总是拍祖国的山河而且拍的特别美。最后环保和还不错。老戏骨演的都挺好。王铮亮熬出头了吧。","Kinda like Feng Xiaogang's a trait, he always shoot the Motherland mountains and rivers and the beat of special beauty. The last eco-friendly and also good. The old drama of bone star are very good. Wang Zheng Liang finally made it.",0.912548
30,"挺好玩的","Fun",1
30,"挺幽默的，也很讽刺，白百何的演技也很是好，不过有地地方有点肤浅了。但是最后的温情的部分很好，我们不一定犯了错才道歉","Quite humorous, but also very ironic, white hundred what acting is also very good, but there are in places a bit superficial. But finally the warmth of the parts is very good, we have not necessarily made a mistake, only apologize.",0.897588
30,"挺现实的","Quite realistic",1
30,"挺讽刺的","Quite ironic",1
30,"挺闷的","Quite stuffy",1
30,"插曲好听，，，，对，，，","Episode nice，，，，the, THE, the, the",0.876466
30,"故事其实创意挺好的，就是分段没分好，剧本写的太高大上了。突然的主旨升华挺无趣的导致故事不连贯。本子没构思好，但老演员就是演的好！","The story actually creative good, is segment of no good, the script was written too tall. Suddenly the spirit of sublimation quite boring cause the story is not consistent. The book wasn't conceived well, but the old actor is playing the better!",0.874918
