"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"有点无奈的贺岁片 想弄点新题材 可是没弄出新意来","A bit helpless New Year film to get some new ideas but did not come up with new ideas",0.400000006,-0.600000024
"有点无聊。","A little boring.",0.300000012,-0.300000012
"有点无聊。。。过于正经的喜剧，笑点牵强，差点看睡着了。。。","A little boring. . . Too serious comedy, far-fetched, almost look asleep. . .",0.400000006,-0.5
"有点无聊了。","A bit boring.",0.400000006,-0.400000006
"有点无聊讷","A bit boring",0.400000006,-0.300000012
"有点期望值过高了，事实证明还是烂片一部","A bit of expectation is too high, it turns out to be a bad film",0.5,-0.5
"有点长，想讽刺的东西太多，但力不够","A bit long, too many things to satire, but not enough",0.600000024,-0.400000006
"有点鸡肋，剧本写的没有新奇，网上有很多相似的段子，而且比电影好，更像是春晚小品相声大杂烩","A bit tasteless, there is no novel written script, there are a lot of similar paragraphs online, and better than the movie, more like the Spring Festival Evening Pieces crosstalk hodgepodge",0.699999988,-0.800000012
"有用幽默讲深道理的心，但没那个能力","There is humorous truth, but not that ability",0.800000012,-0.600000024
"有白百合等我電影就是虛無縹緲and無演技","A white lily waiting for my movie is nothingness and no acting",0.400000006,-0.600000024
"有的笑话还是挺逗乐的，别的不能要求太高，确实很糟心","Some jokes or very amused, others can not ask too much, really bad",0.300000012,-0.300000012
"有种刻意针对我天朝的感觉不爱","A kind of deliberately against my heavenly feelings do not love",0.699999988,-0.400000006
"有种黔驴技穷的赶脚","A kind of Guizhou donkey skills poor foot",0.400000006,-0.800000012
"有空听段相声或评书，都比这好，就算甲方乙方续集吧，但又比甲方乙方差远了","Listen to the comic or commentaries are free, better than this, even if Party B sequel it, but far worse than Party A",0.300000012,-0.800000012
"有笑点 但是冯小刚你不知所谓突然开始宣传教育干嘛要放在贺岁片里。。","Have a smile, but Feng Xiaogang you do not know why the so-called suddenly started propaganda and education should be placed in the New Year film. .",0.400000006,-0.300000012
"有笑点 有票房 有傻缺","There are silly spots at the box office",0.600000024,-0.5
"有笑点，但是到结束的时候有点不知所谓，故事比较牵强。","Have a laugh, but to the end a bit I do not know the so-called, the story is far-fetched.",0.800000012,-0.400000006
"有笑点，但没内涵，特别是最后一段跟电影是没什么关系的，有点大杂烩的感觉，早就听说这部电影影评不是很好，但奔着葛优和冯小刚还是看了一遍","Have a smile, but no meaning, especially the last paragraph is nothing to do with the movie, a little hodgepodge of feeling, I have heard that the film criticism is not very good, but ran Ge You and Feng Xiaogang read it again",0.400000006,-0.5
"有笑点人也看的舒服但是就是觉得很荒唐!","Some people have fun laughing but also find it very absurd!",0.699999988,-0.699999988
"有笑点但是很平庸啊。","A little fun but mediocre ah.",0.600000024,-0.699999988
"有笑点就是不容易的事儿了  电影就是俗了 那我确实天天俗啊","It is not easy to have a joke. The movie is vulgar",0.400000006,-0.800000012
"有老男人的两大特点：俗和啰嗦。","There are two major characteristics of the old man: vulgar and long-winded.",0.400000006,-0.699999988
"有葛优大爷给一星。范伟一星。白百合一星。","Ge Ge uncle to a star. Fan Wei a star. White lily a star.",-0.300000012,0.300000012
"有话说的故事，我总是喜欢给高分，谁说冯导在玩票？","There is a saying that I always like to give high marks, who said Feng guide playing tickets?",0.300000012,-0.300000012
"有负分绝对不会给正分","Absolute negative points will not give positive points",0.5,-0.899999976
"有这么差么。。还好。。","Is it so bad? . Okay .",0.400000006,-0.300000012
"有这么难看么 为什么我觉得挺不错啊……","Why is it so ugly?",0.5,-0.600000024
"有那么差么 相比爸爸去哪儿 这好歹是一部真正的电影","There is so bad compared to where my father go anyhow, is a real movie",0.800000012,-0.600000024
"朔爷出山，你大爷永远是你大爷","Shuo Ye Hill, your uncle will always be your uncle",-0.800000012,0.600000024
"朔爷真贫在某年代比如和青春有关的日子是那么合适宜，而放在当今有点英雄暮年的意思。白日梦还是不够做的，一直在考虑订制得花多少钱啊，最后一幕的草原真实的让人害怕","Father really poor at a certain age, such as youth-related days is so appropriate, but on the meaning of a little hero today. Daydreaming is not enough, has been considering how much custom made ah, the last scene of the real terrible grasslands",0.600000024,-0.600000024
"期待不高于是觉得还可以啊，为啥分数这么低= =","Look forward to not higher than that, ah, why the score so low = =",0.600000024,-0.300000012
"期待太高，笑点就一般了，只有范伟跟丹丹那段还挺逗，其实也就是那么一乐，多一颗星送给他们还有我偶像王朔","Look forward to too high, the joke on the general, and Fan Wei Dandan with that period quite funny, in fact, is a joy, more than one star to give them idol I like Wang Shuo",-0.5,0.300000012
"期待太高以至于看完之后觉得不够精彩，但是冯导还是颇下苦心，最后的关于环保的还是挺有意义的。","Expect so much that after reading that not enough exciting, but Feng was quite a painstaking leader, the last of the environmental or quite meaningful.",0.699999988,-0.300000012
"期待夺命地铁，别这么差了：（","Looking forward to life-saving subway, do not be so bad :(",-0.400000006,0.400000006
"期待比实际要高很多…","Look forward to much higher than the actual ...",0.5,-0.400000006
"期待略高，表现太平凡，笑点也有强装出来的感觉。反正就是不过瘾","Look forward to slightly higher, the performance is too ordinary, there are strong jokes outfit feeling. Anyway, is not fun",0.400000006,-0.400000006
"期待越多，落差越大","Expect more, the greater the drop",-0.699999988,0.600000024
"期待越高，失望也大，真理~喜剧中的教育片~","The higher expectations, disappointments are large, truth ~ comedy in the education film ~",-0.5,0.300000012
"期待过高，以至于失望","Expect too much, so disappointed",0.400000006,-0.899999976
"期望不高所以摔得不重，都有苦处，别嘴不饶人了，人怎么着也算传达正能量了来着","So low expectations are not heavy, have hardship, do not mouth not forgiveness, and how people are considered to convey positive energy came",0.800000012,-0.600000024
"期望别太高 过年不就图一乐嘛","Do not expect too much New Year is not a picture of fun",0.400000006,-0.300000012
"期望太多，带来的失望也比较大。导演的初衷是好的，但是选择表达的方式和衔接有点突兀和脱节。如果纯按喜剧片来看，又不是那么纯粹。最后弄得有点四不像。","Expectations too much, disappointment is also greater. The original intention of the director is good, but the choice of expression and convergence a bit unexpected and disjointed. If you just press the comedy point of view, it is not so pure. The last confused a bit different.",0.300000012,-0.300000012
"期望太高，失落太大","Expectations too high, too much loss",0.300000012,-0.600000024
"本人喜欢看喜剧类的，只要能博我一笑，那就算还好吧","I like to watch comedies, as long as I smile, it is okay",-0.800000012,0.300000012
"本以为是喜剧，听歌听哭了","I thought it was a comedy, listening to songs and crying",-0.600000024,0.5
"本子不好是硬伤。女演员们的演技有待提高。导演的把握有点脱线。不过比一般的国产烂片还是要好一点。","Bad book is flawed. Actress acting needs to be improved. The director's grasp a bit off-line. But worse than the average domestic film or a little better.",0.400000006,-0.400000006
"本子太差，想幽默包袱不够，想玩点感动泪点不足，最后想深度一把，狗尾续貂","The book is too bad, want to humorous enough burden, want to play point moved tears enough, finally want a depth,",0.899999976,-0.699999988
"本想好好吃顿羊肉串，结果店家端上一盘大丰收，扔了一碟酱，再没人影了，得了，您自己动手吧","This would like to eat delicious lamb skewers, the result of a store on the end of a bumper crop, throwing a sauce, no more shadow, got it, do it yourself",-0.699999988,0.699999988
"本想深刻的来点针砭时弊，结果成了个小品联播。","This would like to profound point to deal with shortcomings, the result has become a piece of art simulcast.",-0.300000012,0.400000006
"本来不想相信大家的评论的，但是很遗憾，我错了。","I did not want to believe everyone's comments, but unfortunately, I was wrong.",0.699999988,-0.699999988
"本来以为豆瓣的评分有失偏颇，自己看过之后才晓得，这可真真儿是真心话，确实不怎么样，不禁想起冯导那句剩饭最入味，可惜啊，您这剩饭有点馊了，再入味儿也别扭！！！","Originally thought that the watercress score is biased, after I read only know, this can be really child is true, really not very good, can not help but think of Feng Zhijian leftovers most taste, but ah, you left a little 馊And then into the taste children are awesome! ! !",0.300000012,-0.5
"本来可以给三星，冯导返老还童的一场微博秀我觉得这电影就值这点分了。","Samsung could have been, Feng Dao rejuvenating a microblogging show I think this movie is worth this point.",-0.600000024,0.300000012
"本来多好的一贺岁喜剧，搞什么强制输出=。=","What a good comedy Comedy, what to force output =. =",-0.300000012,0.400000006
"本来对这部电影还是非常期待，但是看看现在这差评，我无语了","This film was originally still very much looking forward to, but to see the bad comment now, I am speechless",-0.800000012,0.5
"本来就指着看下冯导拍的景，结果略失望","Originally pointing to see Feng Jing shot King, the result slightly disappointed",-0.699999988,0.400000006
"本来就是从这葛大爷去的，白百合演的也不错，但是电影真的没什么趣味，没什么重点...","Originally from Gege uncle to go, White Lily Concert is not bad, but the movie is really no fun, no point ...",0.300000012,-0.800000012
"本来想上来给个好评的，忽然想到片头有个博君一笑，我发现我没笑 - -","Originally wanted to come up with a praise, suddenly thought of a Bo Jun piece titles smile, I found I did not laugh -",0.800000012,-0.600000024
"本来想为郑恺加一星，想到结局就果断减一星，期待值已经放得很低，看完还是觉得不好看，断层，无法入戏，尤其是李诚儒那段剧情太扯。。。真心浪费了一众不错的好演员呢~~~","Originally wanted to add a star Cheng Kai, think of the outcome decisively by a star, the value has been low, read or feel bad-looking, fault, unable to enter the drama, especially during the drama Li Tai-ju too drastic. . . Really waste a good good actor it ~ ~ ~",0.300000012,-0.5
"本来想打四星，纯粹为了平衡分数。算了，不评价了，我就是俗人，评不出来高雅的东西，我只知道评分对事不对人。翻了一下影评，挑两句最好的：你看了几部电影，一边玩蛋去。冯导一直在变，不变的是观众。","Originally wanted to play four-star, purely in order to balance the score. Forget it, do not evaluate, I am a laity, not out elegant things, I only know that the score is wrong. Flip the film reviews, pick the two best: You read a few movies, while playing eggs to go. Feng guide has been changing, the same is the audience.",0.300000012,-0.300000012
"本来想给4星，看到这片子被评的这么低，真心喊冤","Originally wanted to give 4 stars, see this film was rated so low, really innocence",-0.5,0.300000012
"本来想给两星的 觉得太混乱不知所云 剧情支离破碎 后来想想范伟那个故事还有点意思  另外两个女主真漂亮啊 多给一星","Originally wanted to give the two stars feel too confused I do not know the story of the story is fragmented Later think of Fan Wei that story is a bit mean The other two are pretty beautiful ah give a star",0.300000012,-0.699999988
"本来打了三星了，就最后道歉那段减一星","Had hit the Samsung, and finally apologize for that period by a star",-0.5,0.699999988
"本来是个不错的电影，可惜导演有点能耐就开始找不着北了，片中抱怨和私货太多，幸亏不是去电影院看的，不然亏大了。","Would have been a good movie, but unfortunately the director started to find a little can not find the North, the film complain and too much private goods, fortunately, not to go to the cinema to see, or a big loss.",0.5,-0.800000012
"本来是为了苏州取景去看，结果被景山上的那一幕迷住","Originally to view the scenery in Suzhou, the result was Jingshan charming scene",-0.699999988,0.5
"本来看到第一个故事挺好的，越到后来越乱，最后集体道歉那段，我就彻底凌乱了","Had seen the first story is very good, the more the more the more chaos after the final collective apology during that period, I completely messy",0.600000024,-0.300000012
"本来还期待着一个现代的甲方乙方 结果是几个毫无新意的段子和一大堆广告 而且还不断为自己的烂洗白 最重要的是 最后依旧会让这王八蛋赚他妈几亿走 你们能别去电影院看吗？ 在家看盗版好不好","Would have also been looking forward to a modern Party B results are a few fresh pieces and a lot of advertising but also continue to wash their own most important thing is that the last will still make this bastard earn his mother hundreds of millions of go Can you go to the cinema to see? Piracy is good at home",-0.300000012,0.300000012
"本来陪老妈看得她挺乐呵，突然来首歌，把老妈弄哭了，一星差评！","Had to accompany her mother saw her very happy, suddenly to the song, the mother get crying, a bad review!",-0.600000024,0.699999988
"本片唯一的亮点是二位女主的泳装秀。。。。。","The only highlight of the film is the swimsuit show of two women hostesses. . . . .",0.5,-0.400000006
"本片给我留下的唯一印象就是李小璐的丰乳肥臀……","The only impression the film left for me was Li Xiaolu's breasts.",0.400000006,-0.300000012
"机缘巧合 ，这个电影看了2遍 ，第一次感觉 真TM烂不好看，在看第二遍的时候，哎呀 ，还是不错的 得细细的品","By chance, this movie watched 2 times, the first feeling really rotten bad look, look at the second time, hey, or a good thin matter",0.400000006,-0.300000012
"李小璐彻底沦为花瓶了，真不敢相信这是王朔写的剧本。","Li Xiaolu completely reduced to a vase, I really can not believe this is the script written by Wang Shuo.",0.5,-0.699999988
"李小璐比白百何抢戏多了喂","Li Xiaolu robbed more than Bai Ho Bai more feeding",0.400000006,-0.800000012
"李小璐的咪咪葛优的牙，白百合的演技烂到家，还有个男的不认识，谁看谁是大傻瓜。","Li Xiaolu Mimi Ge excellent teeth, white lily acting bad home, there is a man does not know who see who is a fool.",-0.899999976,0.600000024
"李小璐的表情與做作永遠擺脫不了楊曉芸 而白百合 越來越有范兒了 其實把庸俗進行到底我覺得也挺好的 何必東拉西扯的非得扯點溫情與環保這樣的大議題?","Li Xiaolu's expression and make can never get rid of Yang Xiaoyun White Lily more and more children in fact, the vulgar in the end I think it is quite good why Donglaxi pull must pull point warmth and environmental protection such a big issue?",0.400000006,-0.600000024
"李小璐的跳水是唯一的笑点","Li Xiaolu diving is the only joke",0.600000024,-0.300000012
"李成儒我这么尊敬的演员 居然混这片一个星给你的 哭坟那段我乐了 给一星","Li Chengru I am so respectable actor actually mixed piece of this piece to your crying grave that I am happy to give a star",-0.699999988,0.600000024
"来点实在的吧还是","To be honest or not",0.400000006,-0.400000006
"来看葛大爷和范伟的","See Grandpa Ge and Fan Wei's",-0.300000012,0.5
"构思奇妙","Wonderful ideas",-0.300000012,0.899999976
"构思挺有意思的，但编剧太端着了，不接地气，自个儿玩的挺好的，别人看着干着急","The idea is very interesting, but the screenwriter is too embarrassed, not grounded, playing very good, others looked anxious",0.5,-0.600000024
"枉费我如此期待。","Wasting I look forward to so.",0.600000024,-0.600000024
"果然以前的经典不可超越","Sure enough, the classic can not be beyond",0.699999988,-0.400000006
"果然很一般","Really very general",-0.400000006,0.699999988
"果然很一般- -","Really very general - -",-0.300000012,0.600000024
"果真只有海报最好看！","Really only the best poster look!",-0.5,0.400000006
"某几个点颇有深意，然而全片的布局零散以至于不明所以。","A few points quite profound, however, the whole film layout so fragmented.",0.400000006,-0.5
"某大导不要过度消耗观众对你的期待，这种片也值得我看了片头前20分钟的广告吗呵呵","Do not over-consume a big guide to your expectations of the audience, this film is also worth I saw the first 20 minutes of advertisement",0.899999976,-0.300000012
"柔中带刚的一部影片，不局限在表面的笑声里。","With a soft film just, not limited to the surface of laughter.",-0.5,0.699999988
"根本就没评的那么差，有笑点有泪点，两个小时无尿点。一个贺岁片，看了笑了就行了将就那么多干啥！","There is no comment so bad, there are tears of laughter, two hours no urine. A New Year's films, smiled on the line will be doing so much!",-0.400000006,0.400000006
"梗不够深刻","Terrier is not deep enough",0.300000012,-0.5
"梗及格 内容不及格","Terrier pass the content failed",0.600000024,-0.5
"概念是好的，形式太矫情。","The concept is good, the form is too hypocritical.",0.300000012,-0.699999988
"欢乐还是有一点的，但还是太扯了","Joy is a little bit too much, but it is too drastic",0.600000024,-0.400000006
"欣赏不了它的美","Can not appreciate its beauty",0.600000024,-0.400000006
"欣赏不来","Do not enjoy it",0.5,-0.800000012
"欣赏不来。","Do not enjoy it.",0.400000006,-0.800000012
"欣赏不来这部片的笑点。","Do not enjoy this piece of laughter.",0.5,-0.600000024
"歌不错 剧情有些牵强","The song is not a good story some far-fetched",0.899999976,-0.800000012
"正常的三星电影，个人爱好加一星。是不是模仿，冯导自己最先也最明白。我觉得这么做其实就是自我嘲讽和好玩，毕竟这是他在华谊的倒数第二部片子。没多少机会调侃自己了吧？","Normal Samsung movie, personal hobby plus one star. Is not imitation, Feng guide their first and most understand. I think in fact this is self-mockery and fun, after all, this is his penultimate film in Huayi. No chance to ridicule yourself, right?",0.300000012,-0.600000024
"正楷这小子演技不错，不过感觉跟文章一个德行，这片子吧，纯属扯淡","This is a block letter play good acting, but feel a virtue with the article, this film is pure nonsense",0.699999988,-0.699999988
"此片为一个一线导演全面启动圈钱模式还自诩高尚的里程碑，看了冯导微博上的各种声明，从此一生黑。","This film is a first-line director full circle money mode also arrogant milestone, read a variety of statements on Feng Weibo, from his life.",0.5,-0.899999976
"此生不会再去电影院看小钢炮的片!","This life will not go to the cinema to see small steel film!",0.300000012,-0.300000012
"段子不够新鲜啦，但是诚意还是满满的","The pieces are not fresh enough, but sincerity or fullness",0.699999988,-0.699999988
"段子不够经典，情节不够离奇，感情不够狗血，笑点不够逗，看了像没看","Paragraph not classic enough, the plot is not enough bizarre, not enough blood dog feelings, not enough funny laugh, looked like no look",0.800000012,-0.899999976
"段子写不好，故事拍不好，还一副爷就是牛逼、摆明了抢你钱的架势。笑点还真没期综艺节目的多，唯一有意思的就是旁边一女的乐得PIAPIA的。","Scribe badly written, the story is not good, but also a copy of God is Niubi, put out the money grab posture. Joking really not many variety shows, the only interesting next to a woman's music PIAPIA.",0.400000006,-0.600000024
"段子挺老，剧情挺跳，算是冯导公器私用加了人文关怀吧","Duan Ting very old, the plot is very jump, regarded as Feng guide device privately added humane care it",0.300000012,-0.600000024
"段子无新意，喜欢葛大爷","Duan nothing new, like Ge uncle",-0.699999988,0.400000006
"段子电影，上限一般不会很高，下限倒是不会太低，好歹能逗个乐，也仅仅能逗个乐","Segment movies, the ceiling is generally not high, the lower limit will not be too low, whatever the outcome can make a fun, but also just a fun",-0.699999988,0.699999988
"段子碎片 能拼成电影么？我已经把期望值降到最低，却还是超乎我的想象下限","Pieces fragments can be made into a movie? I have to minimize the expectations, but still beyond my imagination",-0.600000024,0.300000012
"段子老套，类似甲方乙方的模式，最后的环境保护主题突兀，不知道这部电影想要表达什么主题","Stems stereotypes, similar to Party B's model, the last theme of environmental protection absurd, do not know what the movie wants to express the theme",0.899999976,-0.5
"段子都不好玩儿 剧情也无聊。。","Piece is not fun plot is boring. .",0.5,-0.899999976
"段子都好讽刺，算是恶补了近几年的社会热点了，正如开篇所说，只为博君一笑，作为贺岁片可以了","Pieces are so ironic, be evil make up the social hot spots in recent years, as said at the beginning, only Bo Jun smile, as New Year's films can be",0.699999988,-0.400000006
"毁了葛优在我心中的男神形象","Ruined Ge God in my heart the image of God",0.300000012,-0.5
"每一个剧情都是为了讽刺这个社会吧，可是干嘛要做贺岁剧，没有那么的好笑～","Every story is to satirize this society, but why do New Year's drama, not so funny ~",0.300000012,-0.400000006
"每一个小部分都有寓意 挺贴近生活反映社会现实的 但个人真的不喜欢这种几个小故事拼在一起的类型 就像不喜欢短篇小说集一样","Every small part has an allegory that is close to life and reflects the social reality, but the type that individuals really do not like to spell these few stories together is like disliking short stories",0.699999988,-0.800000012
"每一段故事算搞笑吧，但之间没什么连贯性，结尾虽说用环保深化了一下，但跟前面的故事又不搭嘎，感觉在看一部港喜剧吧，远没有甲方乙方的深度幽默与意犹未尽","Each section of the story is funny, but there is no coherence between, although the end with the environmental deepened a little, but in front of the story and do not take Ga, I feel a look at a Hong Kong comedy now, far from the depth of party B's sense of humor and Not enough to say",0.300000012,-0.800000012
"每个人的审美不一样，博君一笑足矣，最后草原那一段是真的，而且事实更残酷，希望大家能关注。","Everyone's aesthetic is not the same, Bojun smile enough, the last step is that grassland, and the fact is more cruel, I hope everyone can pay attention.",0.800000012,-0.600000024
"每个人的评分源于每个人的标准，如果作为国产电影我觉得值得一看，如果作为搞笑剧那又不是很搞笑，如果讲究内涵，里面都是导演和编剧想说的话，这就够了。","Each person's score from everyone's standards, if as a domestic movie I think worth seeing, if as a funny comedy that is not very funny, if you pay attention to content, which is the director and screenwriter want to say, it is enough.",0.699999988,-0.300000012
"每个人都有一个白日梦 可惜的是没人帮你实现 能实现的唯一方式是自己努力","Everyone has a daydream Unfortunately, no one can help you achieve the only way to achieve is to work hard",0.899999976,-0.400000006
"每个人都有白日梦，但生活终究得回归平淡和平凡，我们不甘同流合污，不甘贫贱，一腔俗血，我们百毒不侵，安身立命。","Everyone has daydreams, but after all, life has returned to flatness and commonplace. We are unwilling to join the ranks and are unworthy of poverty and poverty.",0.5,-0.400000006
"每个人都有自己的白日梦，现实的残忍让很多空想无法实现，三个梦，折射出亦或平凡，亦或疯狂的梦，回归现实，却突觉眼前才是最美满的，身在何种位置就要承受何种位置的压力，无法摆脱，无法逃避，被订制的生活总是没有突如其来的随意和自然","Everyone has their own daydream, cruel reality so many fantasy can not be achieved, three dreams, or even reflect the ordinary, or crazy dream, return to reality, but suddenly the immediate front is the most beautiful, in the body What position to bear the pressure of what position, can not get rid of, can not be evaded, bespoke life is always free from unexpected random and natural",0.5,-0.5
"每个人都有被尊重的权利  都有做梦的权利","Everyone has the right to be respected, all have the right to dream",-0.5,0.800000012
"每个故事似乎是倒着演的，讽刺味十足。但结尾差强人意。虽然呼吁了环保，但来的太突然。","Each story seems to be backwards acting, satirical. But the end of unsatisfactory. Although called for environmental protection, but too sudden.",0.600000024,-0.400000006
"每个故事单个来看都还行了，单连起来就有一种生硬的感觉，江郎才尽了","Each story alone is okay, a single link there is a stiff feeling, Jiang Lang only do",0.600000024,-0.5
"每个故事都有寓意 喜欢最后的道歉","Each story has a meaning like the last apology",0.800000012,-0.300000012
"每个片段衔接的太突兀了。。。最后一个片段是闹哪样。。。感觉有东西乱入了一样。。突然就像不知道在说些什么一样了。。最感动的是宋丹丹的那一段。。看得时候旁边的姑娘在偷偷抹眼泪。。我也是。。","Each piece of convergence is too abrupt. . . What is the last episode? . . Feel something messy into the same. . Suddenly I did not know what to say. . Song Dandan most touched that period. . When the girl next to see when secretly wiping tears. . me too. .",0.300000012,-0.300000012
"每次一听说是烂片我就特好奇，肯定要去看，对不住某位同学了，哈哈","Every time I heard it was a lousy movie I was curious, I am sure I have to go see, I'm sorry, a classmate, haha",0.699999988,-0.699999988
"每段都挺有意思的，但衔接实在是没看懂","Each section is quite interesting, but the convergence is really not understand",0.5,-0.300000012
"每种人生都有不如意的地方，享受自己的日子吧。","Every life has unpleasant place to enjoy their own day now.",0.600000024,-0.800000012
"比上不足比下有余","More than under the deficiencies than",0.300000012,-0.300000012
"比之甲方乙方，有些用力过猛","Party B than the party, some excessive force",0.5,-0.400000006
"比前两年的非诚勿扰差多了。","If you are more than the previous two years if you are not bad.",-0.5,0.5
"比小时代更烂的大片总算出炉了","More rotten than the era of large movies finally baked",0.899999976,-0.699999988
"比当年的甲方乙方差远了，看在葛大爷的面子上给个三星","Party B far worse than the current year, see the face of Ge uncle to a Samsung",0.600000024,-0.800000012
"比想像中好看，另外真心不喜欢白百何","Looks better than imagined, the other really do not like Bai Bai Ho",0.5,-0.400000006
"比想象中好一丢","Lost better than imagined",-0.300000012,0.600000024
"比想象中更烂。","Worse than expected",0.400000006,-0.800000012
"比甲方乙方差多了","Variance than Party B more",-0.5,0.300000012
"比起以前的荒诞剧差远了刚刚~","Compared to the previous absurd dramas far just ~",0.5,-0.400000006
"比起冯小刚以前的那些贺岁片，这部还是很一般的","Compared to those previous Feng Xiaogang New Year's films, this is still very general",-0.400000006,0.300000012
"比起甲方乙方 差了不止一个档次","B than Party A variance more than one grade",-0.5,0.400000006
"比起甲方乙方，彼时是好梦一日游，此时已变噩梦绵绵不绝期！","Party B than Party A, then a good day is a good dream, this time has become a nightmare forever!",0.699999988,-0.400000006
"比起甲方乙方来，形式相似，不过这个好像讽刺的意味更强烈更明显。结尾跟剧情衔接有些牵强，虽然意义是好的","Compared with Party B, the form is similar, but this irony means more intense and obvious. The ending with the plot convergence some far-fetched, although the meaning is good",0.600000024,-0.400000006
"比较俗的一部电影","A more vulgar movie",0.800000012,-0.699999988
"比较刻意，俗逗俗逗的，适合过年时看","More deliberate, vulgar and funny, suitable for Chinese New Year look",0.800000012,-0.300000012
"比较喜欢看李小璐扮丑。。","More like to see Li Xiaolu play ugly. .",0.800000012,-0.600000024
"比较失望,个人觉得作为一部电影故事性很差,通篇看下来没有记住什么东西.感觉就像3个小品凑在一起一样,","More disappointed, personally think that as a story of the poor film, did not remember the whole thing down to look and feel like 3 pieces of the same together,",0.5,-0.899999976
"比较失望，煽情的部分来得太猛，感觉像是只为了推荐一首感人的歌曲，被歌感动了，剧情嘛乱七八糟的。","More disappointed, sensational part came too fierce, feels like just to recommend a touching song, touched by the song, the story is a mess.",0.800000012,-0.800000012
"比较无聊","More boring",0.5,-0.699999988
"比较无聊！","More boring!",0.400000006,-0.800000012
"比较无聊。","More boring.",0.300000012,-0.800000012
"比较有笑点的一部电影，在某种程度上对很多现象也有一些反思与讽刺的意味，但是前面的监狱片段和后面的道歉显得太过突兀。","The more funny movie, to some extent, also has some reflections and ironies on many phenomena, but the previous jail clips and the apologies behind are too abrupt.",0.699999988,-0.400000006
"比较沉闷 其实有点似公益宣传文艺片","In fact, a bit dull publicity literature and art films",0.800000012,-0.5
"比较蹩脚，第二段时睡着了。","Bad, the second paragraph asleep.",0.300000012,-0.800000012
"比非诚2还要节奏拖沓，唯一值得看的是片中人物衣着打扮，上班怎么穿都不会出错的型","Than non-honest 2 but also rhythm procrastination, the only worth seeing is the film figure dressed, how to wear to work will not be wrong type",-0.300000012,0.5
"比预想得好看…虽是俗到骨子里，但还有那么点儿嬉笑怒骂和心酸泪流。","Better than expected ... Although it is popular to the bones, but there are so little laughter and sad tears.",-0.5,0.699999988
"比预期要差一点，情节不够紧凑，确实笑点也不够多。","Less than expected, plot is not tight enough, really not enough of a smile.",0.400000006,-0.300000012
"毕竟艺术注定是一条不被理解的道路。","After all, art is doomed to be an unacceptable road.",0.800000012,-0.899999976
"毫无亮点！","No highlight!",0.600000024,-0.5
"毫无亮点毫无新意 没看头","There is no bright spot without a thought",0.5,-0.699999988
"毫无亮点的烂片","No highlights of the bad film",0.5,-0.800000012
"毫无价值观可言的片子 冯小刚的脑子大概拉掉了","Feng Xiaogang, a movie with no value at all, has probably been pulled away",0.300000012,-0.5
"毫无心意 新意 ……","No intention of new ideas ......",0.800000012,-0.5
"毫无意义的废话口水电影","Meaningless nonsense saliva movies",0.600000024,-0.899999976
"毫无新意","Nothing new",0.300000012,-0.5
"毫无新意,这是冯导睡着了拍的吧.","Nothing new, this is Feng asleep patted it.",0.300000012,-0.400000006
"毫无新意~","Nothing new ~",0.600000024,-0.5
"毫无期待地去看其实觉得还好，不至于那么差，大概是我太俗了吧，哈哈，原谅我放浪不羁笑点低。","Looked forward to actually feel okay, not so bad, probably I am too vulgar it, ha ha, forgive me unruly laughter low.",0.300000012,-0.800000012
"毫无笑点，时间都去哪儿了还不错","No point, no matter where time went",0.800000012,-0.5
"毫无笑点的喜剧","No humorous comedy",0.300000012,-0.400000006
"毫无笑点的喜剧真是烂透了","No humorous comedy really rotten",0.300000012,-0.899999976
"毫无诚意，东拼西凑，拿肉麻当有趣","No sincerity, patchwork, take nauseating fun",0.899999976,-0.899999976
"毫无诚意，老段子炒冷饭。故事支离破碎，最后据说有断公益广告，没看，在手机看视频","There is no sincerity, the old paragraph fried rice. The story is fragmented, the last is said to have off public service ads, did not look at the phone to watch the video",0.300000012,-0.800000012
"毫无诚意的作品，炒自己的冷饭，有意思么？","No sincerity of the work, fried their own cold meal, interesting?",0.699999988,-0.800000012
"毫无诚意的圈钱之作","There is no sincerity for the money",0.400000006,-0.400000006
"毫无诚意的片子，就是圈钱来的","No sincerity of the film, is to misappropriate money",0.5,-0.5
"毫无违和感……","There is no sense of violation and……",0.300000012,-0.899999976
"水平确实下降了，深度不够，照葫芦画瓢还是甲方乙方的路子，每个话题都比较浅。","The level really declined, the depth is not enough, according to gourd painting scoop or party B's path, each topic is relatively shallow.",0.699999988,-0.800000012
"水表爆炸，焦虑尴尬","Explosion of the water meter, anxiety embarrassed",0.300000012,-0.300000012
"求如何打零分","How to fight zero",0.5,-0.400000006
"江郎才尽，对不住我的电影票，虽然电影票也没花钱","Jiang Lang just do, could not hold my movie ticket, although the movie ticket did not spend money",0.699999988,-0.699999988
"江郎才尽的感觉","Jiang Lang only make sense",0.600000024,-0.300000012
"江郎才尽的感觉，挺心酸的。","Jiang Lang did make the feeling, very sad.",0.600000024,-0.400000006
"沒興趣評的高大上影片","Not interested in high on the film",0.600000024,-0.800000012
"没个主心骨有点烦躁","Not a backbone of a little irritable",0.5,-0.800000012
