"Chinese.origin.data","Google.translated.data","Google.Chinese.sentiment.analysis.score.base.on.Chinese.origin.data.","Google.English.sentiment.analysis.score.base.on.Google.translated.data."
"每个人都有被尊重的权利  都有做梦的权利","Everyone has the right to be respected, all have the right to dream",-0.5,0.800000012
"每个故事似乎是倒着演的，讽刺味十足。但结尾差强人意。虽然呼吁了环保，但来的太突然。","Each story seems to be backwards acting, satirical. But the end of unsatisfactory. Although called for environmental protection, but too sudden.",0.600000024,-0.400000006
"每个故事单个来看都还行了，单连起来就有一种生硬的感觉，江郎才尽了","Each story alone is okay, a single link there is a stiff feeling, Jiang Lang only do",0.600000024,-0.5
"每个故事单独开来，讲得都不错，但是连在一起，有点杂乱和莫名其妙。","Each story is separate, speaking well, but together, a little messy and inexplicable.",0.600000024,-0.100000001
"每个故事都是现实的写照，得到一些却要失去那些","Each story is a portrayal of reality, but some get lost",-0.600000024,0.100000001
"每个故事都有寓意 喜欢最后的道歉","Each story has a meaning like the last apology",0.800000012,-0.300000012
"每个片段衔接的太突兀了。。。最后一个片段是闹哪样。。。感觉有东西乱入了一样。。突然就像不知道在说些什么一样了。。最感动的是宋丹丹的那一段。。看得时候旁边的姑娘在偷偷抹眼泪。。我也是。。","Each piece of convergence is too abrupt. . . What is the last episode? . . Feel something messy into the same. . Suddenly I did not know what to say. . Song Dandan most touched that period. . When the girl next to see when secretly wiping tears. . me too. .",0.300000012,-0.300000012
"每个短落 或嘲讽或暗喻 社会上的一些现实  .我更喜欢有钱人的一天 和结尾的让对不起蔚然成风 从自然开始.天空  大地   对不起  母亲 请原谅","Each short or ridiculed or metaphorical of some social reality.I prefer the rich day and the end of the sorry letting go wind naturally from the sky.",0.300000012,-0.200000003
"每况愈下。","Getting worse.",0.100000001,-0.899999976
"每年在我们这儿跳河的多了，就因为水浅","There is more river jumping in us every year because of the shallow water",0.5,-0.100000001
"每年总得看几部烂片","Always have to see a few bad movies every year",0.5,-0.100000001
"每次一听说是烂片我就特好奇，肯定要去看，对不住某位同学了，哈哈","Every time I heard it was a lousy movie I was curious, I am sure I have to go see, I'm sorry, a classmate, haha",0.699999988,-0.699999988
"每次新电影出来我都会来先看看评论,因为,超不过7.5分,我才不会花钱到电影院去看,给你一分是因为,评分不高,还广为宣传,应该给一分","Every time a new movie comes out, I will come to see the reviews first, because, super 7.5 points, I will not spend money to the cinema to see, give you a point because the score is not high, but also widely publicized, should give a Minute",0.400000006,-0.200000003
"每段都挺有意思的，但衔接实在是没看懂","Each section is quite interesting, but the convergence is really not understand",0.5,-0.300000012
"每种人生都有不如意的地方，享受自己的日子吧。","Every life has unpleasant place to enjoy their own day now.",0.600000024,-0.800000012
"比上不足比下有余","More than under the deficiencies than",0.300000012,-0.300000012
"比不上当年的甲方乙方 冯导也不太和我们这些俗人玩了 最后比较像是宣传片哈","Compared with Party A, Party B, Feng, who is not as good as the last of these lads, we are more like promotional videos.",0.400000006,-0.200000003
"比之甲方乙方，有些用力过猛","Party B than the party, some excessive force",0.5,-0.400000006
"比冯导之前的片子水准稍差，不过算是国产贺岁比较高的水平了。。","Before the film than Feng Dao standard level slightly worse, but be regarded as a relatively high level of domestic New Year. .",0.800000012,-0.200000003
"比前两年的非诚勿扰差多了。","If you are more than the previous two years if you are not bad.",-0.5,0.5
"比小时代更烂的大片总算出炉了","More rotten than the era of large movies finally baked",0.899999976,-0.699999988
"比当年的甲方乙方差了好几个档次","Party B than the current party a few grades worse",0.200000003,-0.699999988
"比当年的甲方乙方差远了，看在葛大爷的面子上给个三星","Party B far worse than the current year, see the face of Ge uncle to a Samsung",0.600000024,-0.800000012
"比想像中好看，另外真心不喜欢白百何","Looks better than imagined, the other really do not like Bai Bai Ho",0.5,-0.400000006
"比想象中好一丢","Lost better than imagined",-0.300000012,0.600000024
"比想象中差了不止一点点","Worse than imagined more than a little bit",0.100000001,-0.400000006
"比想象中更烂。","Worse than expected",0.400000006,-0.800000012
"比文青们说的好多了。","Than Wen Qing who said much better.",0.5,-0.200000003
"比春晚的小品还不好笑。更别提用电影的标准评价了。","Than the Spring Festival essay is not funny. Not to mention the standard movie evaluation.",0.200000003,-0.300000012
"比甲方乙方差多了","Variance than Party B more",-0.5,0.300000012
"比甲方乙方差多了。","Variance than Party B more.",-0.5,0.200000003
"比甲方乙方差好远 不能拍就不要抢贺岁档了嘛 何必呢 冯导 几个演员除了对葛大爷有点耐心外 其余的每一个不讨厌的","Variance than Party B far can not shoot do not want to grab the Lunar New Year file why it? Feng guide a few actors in addition to a little patience Ge Ge uncle, the rest of each not annoying",-0.800000012,0.200000003
"比甲方乙方差远了","Party A far worse than the party",0.100000001,-0.899999976
"比甲方乙方差远了。。","Party A far worse than the party. .",0.100000001,-0.899999976
"比电视剧拍的还糙，完全靠演员撑。","Tough shots than the TV series, completely rely on the actor to support.",-0.100000001,0.600000024
"比等风来还是好看点的，自嘲什么的在中国电影里也难能可贵，更像是一个拉长的相声，脑残结尾。2014-2-23 with js","Than the isotherm or something nice, self-deprecating what is also commendable in the Chinese film, more like an elongated comic, brain stumping. 2014-2-23 with js",-0.100000001,0.600000024
"比起以前的荒诞剧差远了刚刚~","Compared to the previous absurd dramas far just ~",0.5,-0.400000006
"比起冯小刚以前的那些贺岁片，这部还是很一般的","Compared to those previous Feng Xiaogang New Year's films, this is still very general",-0.400000006,0.300000012
"比起喜剧，更像闹剧，全员使劲作。","Compared to comedy, more like a farce, full hard work.",0.100000001,-0.800000012
"比起是喜剧，更像是讽刺剧，喜剧元素不在于剧本，而是演员的表现力上。而且选了一个不好的时期上档。剧本感觉是写的很仓促，有些地方还是很突兀，没有起承转合，也没有什么好的高潮，主题曲单听真的不错，但是出现的位置太突然，感情来的也太突然。","Compared to comedy, more like a satirical comedy, the element is not the script, but the performance of the actors. And chose a bad time on the file. The script feels very hasty to write, in some places is very abrupt, did not play the role of transfiguration, there is no good orgasm, the theme song is really good, but the location is too sudden, the feelings come too suddenly.",0.400000006,-0.200000003
"比起甲方乙方 差了不止一个档次","B than Party A variance more than one grade",-0.5,0.400000006
"比起甲方乙方，彼时是好梦一日游，此时已变噩梦绵绵不绝期！","Party B than Party A, then a good day is a good dream, this time has become a nightmare forever!",0.699999988,-0.400000006
"比起甲方乙方来，形式相似，不过这个好像讽刺的意味更强烈更明显。结尾跟剧情衔接有些牵强，虽然意义是好的","Compared with Party B, the form is similar, but this irony means more intense and obvious. The ending with the plot convergence some far-fetched, although the meaning is good",0.600000024,-0.400000006
"比起甲方乙方真的差很多，看不到冯导的真诚， 只看到了敷衍，不接底气 和摸不着头脑的升华主题。这部电影实在不敢恭维啊。","Party B than Party A is really much worse, do not see the sincere Feng guide, only to see the perfunctory, unsurpassed and unpredictable sublimation theme. This movie is really flattering ah.",-0.400000006,0.100000001
"比起老冯以前的喜剧差远了","Far worse than Lao Feng's previous comedy",0.100000001,-0.899999976
"比较俗的一部电影","A more vulgar movie",0.800000012,-0.699999988
"比较刻意，俗逗俗逗的，适合过年时看","More deliberate, vulgar and funny, suitable for Chinese New Year look",0.800000012,-0.300000012
"比较喜欢看李小璐扮丑。。","More like to see Li Xiaolu play ugly. .",0.800000012,-0.600000024
"比较失望 有个明黑的段子很俗但还算过得去 最后一段不明寓意","More disappointed there is a very dark section of the vulgar but fairly flies to the last paragraph of unknown meaning",0.200000003,-0.600000024
"比较失望,个人觉得作为一部电影故事性很差,通篇看下来没有记住什么东西.感觉就像3个小品凑在一起一样,","More disappointed, personally think that as a story of the poor film, did not remember the whole thing down to look and feel like 3 pieces of the same together,",0.5,-0.899999976
"比较失望，煽情的部分来得太猛，感觉像是只为了推荐一首感人的歌曲，被歌感动了，剧情嘛乱七八糟的。","More disappointed, sensational part came too fierce, feels like just to recommend a touching song, touched by the song, the story is a mess.",0.800000012,-0.800000012
"比较对不起观众，但还是给个及格分吧。毕竟没让人瞌睡，也没有太让人不适的地方。","Sorry for the audience, but still give it a pass. After all, did not make people sleepy, nor too uncomfortable place.",0.200000003,-0.600000024
"比较平淡对我来说剧情方面没有什么亮点 看到结尾了才发现唯一的笑点就是一开始的擦屁股 而且也更加明确我真心不喜欢时间都去哪儿了这首歌 歌手没特点歌曲没特点完全靠煽情的元素实在是在消费听众 最喜欢的就是郑恺了，他，要是一个直男的话我一定会气死的。","Relatively flat for me, there is no point in the highlights of the plot to see the end only to find the only laugh is the beginning of the wipe and more clearly I really do not like the time where to go this song singer no features song no features complete Rely on the sensational element is in the consumer favorite is Zheng Kai, he, if a straight man, I will be maddening.",0.699999988,-0.100000001
"比较无厘头，但是有一两个点还是戳中时下热点，有点正能量。","More does not make sense, but there are one or two points poking hot now, a bit positive energy.",0.800000012,-0.200000003
"比较无聊","More boring",0.5,-0.699999988
"比较无聊！","More boring!",0.400000006,-0.800000012
"比较无聊。","More boring.",0.300000012,-0.800000012
"比较有笑点的一部电影，在某种程度上对很多现象也有一些反思与讽刺的意味，但是前面的监狱片段和后面的道歉显得太过突兀。","The more funny movie, to some extent, also has some reflections and ironies on many phenomena, but the previous jail clips and the apologies behind are too abrupt.",0.699999988,-0.400000006
"比较沉闷 其实有点似公益宣传文艺片","In fact, a bit dull publicity literature and art films",0.800000012,-0.5
"比较蹩脚，第二段时睡着了。","Bad, the second paragraph asleep.",0.300000012,-0.800000012
"比非诚2还要节奏拖沓，唯一值得看的是片中人物衣着打扮，上班怎么穿都不会出错的型","Than non-honest 2 but also rhythm procrastination, the only worth seeing is the film figure dressed, how to wear to work will not be wrong type",-0.300000012,0.5
"比非诚勿扰2好那么一点点儿。","Than you're better than 2, so a little bit.",-0.100000001,0.5
"比非诚勿扰强太多了有木有！！！","If you're stronger than yours, there's wood! ! !",0.800000012,-0.100000001
"比非诚勿扰有诚意多了  　攒点钱 明年再来一趟  首先 我要感谢 我这 一腔俗血","If you're more sincere than yourselves save more money to save money again next year trip First of all, I want to thank my cavity blood",0.699999988,-0.200000003
"比预想得好看…虽是俗到骨子里，但还有那么点儿嬉笑怒骂和心酸泪流。","Better than expected ... Although it is popular to the bones, but there are so little laughter and sad tears.",-0.5,0.699999988
"比预期要差一点，情节不够紧凑，确实笑点也不够多。","Less than expected, plot is not tight enough, really not enough of a smile.",0.400000006,-0.300000012
"毕竟曾经文青啊，博人一笑的贺岁片也拍得这么支离破碎有内涵。陷入了商业和艺术的千丝万缕中，搁谁头上都会走火入魔吧。能不能成为影视界的苏乞儿呢？为了文青。","After all, once Wenqing, ah, New Year film Bo smiles are also taken so fragmented connotation. Into the business and art inextricably, who put it on the head will go mad. Can not become the film and television industry Su Qi children? For Wenqing.",0.200000003,-0.200000003
"毕竟艺术注定是一条不被理解的道路。","After all, art is doomed to be an unacceptable road.",0.800000012,-0.899999976
"毫无下限的烂片。","No lower limit of the bad film.",0.100000001,-0.5
"毫无亮点！","No highlight!",0.600000024,-0.5
"毫无亮点毫无新意 没看头","There is no bright spot without a thought",0.5,-0.699999988
"毫无亮点的烂片","No highlights of the bad film",0.5,-0.800000012
"毫无价值观可言的片子 冯小刚的脑子大概拉掉了","Feng Xiaogang, a movie with no value at all, has probably been pulled away",0.300000012,-0.5
"毫无头绪啊…","There is no clue ...",0.100000001,-0.300000012
"毫无心意 新意 ……","No intention of new ideas ......",0.800000012,-0.5
"毫无意义，江郎才尽","Meaningless, Jiang Lang only do",0.100000001,-0.800000012
"毫无意义的废话口水电影","Meaningless nonsense saliva movies",0.600000024,-0.899999976
"毫无新意","Nothing new",0.300000012,-0.5
"毫无新意,这是冯导睡着了拍的吧.","Nothing new, this is Feng asleep patted it.",0.300000012,-0.400000006
"毫无新意~","Nothing new ~",0.600000024,-0.5
"毫无期待地去看其实觉得还好，不至于那么差，大概是我太俗了吧，哈哈，原谅我放浪不羁笑点低。","Looked forward to actually feel okay, not so bad, probably I am too vulgar it, ha ha, forgive me unruly laughter low.",0.300000012,-0.800000012
"毫无笑点，时间都去哪儿了还不错","No point, no matter where time went",0.800000012,-0.5
"毫无笑点。假装有情怀，小钢炮端得真难看，还夹带私货","No joke. Pretend to have feelings, small steel end really ugly, but also carry private goods",-0.400000006,0.200000003
"毫无笑点的喜剧","No humorous comedy",0.300000012,-0.400000006
"毫无笑点的喜剧真是烂透了","No humorous comedy really rotten",0.300000012,-0.899999976
"毫无联系的三个小品拼接。看之前还以为冯导被黑了呢。没想到评分还是有点高了","There are no links to the three sketches. Before I thought I thought Feng was black. Did not expect the score is still a bit high",0.200000003,-0.200000003
"毫无诚意","No sincerity",0.100000001,-0.400000006
"毫无诚意！","No sincerity!",0.200000003,-0.400000006
"毫无诚意，东拼西凑，拿肉麻当有趣","No sincerity, patchwork, take nauseating fun",0.899999976,-0.899999976
"毫无诚意，老段子炒冷饭。故事支离破碎，最后据说有断公益广告，没看，在手机看视频","There is no sincerity, the old paragraph fried rice. The story is fragmented, the last is said to have off public service ads, did not look at the phone to watch the video",0.300000012,-0.800000012
"毫无诚意。","No sincerity.",0.100000001,-0.200000003
"毫无诚意。结尾太无语。","No sincerity. End too speechless.",-0.300000012,0.200000003
"毫无诚意圈钱作品","No sincerity circle money works",0.200000003,-0.600000024
"毫无诚意毫无新意 远没有甲方乙方好","There is no sincerity no new party far from Party B is good",0.200000003,-0.200000003
"毫无诚意的一部，以冯导和葛优的水平，拍这个着实是在圈钱，看了就当娱乐了~~","A with no sincerity to Feng guide and Ge You level, making this really is misappropriating, read it when entertainment ~ ~",0.200000003,-0.300000012
"毫无诚意的作品，炒自己的冷饭，有意思么？","No sincerity of the work, fried their own cold meal, interesting?",0.699999988,-0.800000012
"毫无诚意的圈钱之作","There is no sincerity for the money",0.400000006,-0.400000006
"毫无诚意的圈钱之作还妄想说教","There is no sincerity for the misappropriation of money for preaching",0.100000001,-0.400000006
"毫无诚意的片子，就是圈钱来的","No sincerity of the film, is to misappropriate money",0.5,-0.5
"毫无诚意的片子，真的不需要认真盯着看了~好多桥段都玩剩了。","There is no sincerity of the film, really do not need to stare seriously ~ a lot of bridges are playing left.",0.200000003,-0.400000006
"毫无违和感……","There is no sense of violation and……",0.300000012,-0.899999976
"毫无逻辑，组织松散，不配给甲方乙方致敬","No logic, loosely organized, unworthy of Party B's salute",0.200000003,-0.899999976
"水就一个字，搞不懂笑点在哪里~~","Water on a word, do not know where to laugh ~ ~",-0.400000006,0.100000001
"水平极低的作品。。。简直不敢相信是这么多大腕烘出来的","Very low level work. . . Can not believe it is so many big names baked out",0.200000003,-0.5
"水平确实下降了，深度不够，照葫芦画瓢还是甲方乙方的路子，每个话题都比较浅。","The level really declined, the depth is not enough, according to gourd painting scoop or party B's path, each topic is relatively shallow.",0.699999988,-0.800000012
"水深水浅","Shallow water",0.100000001,-0.300000012
"水表爆炸，焦虑尴尬","Explosion of the water meter, anxiety embarrassed",0.300000012,-0.300000012
"求不黑好吗","Is not it okay?",0.100000001,-0.200000003
"求如何打零分","How to fight zero",0.5,-0.400000006
"求雅那段自嘲的有点恶心了，广告也他娘的无节制，不过还算合格的喜剧了，只不过刚刚自己没啥追求了。","Ya Ya that piece of self-deprecating a little disgusting, advertising is also his mother's incontinence, but fairly qualified comedy, but just had nothing to pursue.",0.200000003,-0.699999988
"江郎才尽","Jiang Lang only make",0.100000001,-0.100000001
"江郎才尽，对不住我的电影票，虽然电影票也没花钱","Jiang Lang just do, could not hold my movie ticket, although the movie ticket did not spend money",0.699999988,-0.699999988
"江郎才尽，看电影的时候感觉一直有人在扣我嘴让我笑，但还是笑不出来。","Jiang Lang just do, I always feel when watching movies let me laugh in my mouth, but still can not laugh.",0.600000024,-0.100000001
"江郎才尽啊，一声叹息","Jiang Lang just do ah, a sigh",0.100000001,-0.5
"江郎才尽啊，我都要睡了，","Jiang Lang just do, I have to sleep,",-0.200000003,0.200000003
"江郎才尽的感觉","Jiang Lang only make sense",0.600000024,-0.300000012
"江郎才尽的感觉，挺心酸的。","Jiang Lang did make the feeling, very sad.",0.600000024,-0.400000006
"沒得好好看","Did not look good",0.200000003,-0.800000012
"沒有傳說那麼爛，前兩個故事都很好看啊，領導夢和雅俗換血的設計再接地氣不過。可能世界沒有哪個導演拍如此反類型的電影，卻還能拿這麼多票房。","There is no legend so bad, the first two stories are very good ah, leading the dream and elegance and exchange of blood design and then grounded, however. Maybe there is no director in the world to shoot such anti-type movies, but still get so many box office.",-0.200000003,0.300000012
"沒興趣評的高大上影片","Not interested in high on the film",0.600000024,-0.800000012
"没（shen）诚(me)意(gui)","No (shen) 诚 (me) 意 (gui)",0.200000003,-0.100000001
"没一个故事能看下去！确定是喜剧？为啥一个笑点都没有","No story to watch! Sure is comedy? Why not a smile at all",0.100000001,-0.200000003
"没两星呢么夸张，就当小品看了吧，不过雅俗那段中枪的你就大方点儿承认呗","No two-star it so exaggerated, as a piece to read it, but the elegant section of the gun you generously admit",0.100000001,-0.100000001
"没个主心骨有点烦躁","Not a backbone of a little irritable",0.5,-0.800000012
"没主题 虚无主义","No theme nihilism",0.100000001,-0.400000006
"没主题中心，就是些奇葩而已。。。","No theme center, it is some wonderful only. . .",-0.400000006,0.5
"没事乐呵呵！","Nothing fun!",0.200000003,-0.5
"没事做什么白日梦","Nothing to do daydreaming",0.400000006,-0.5
"没事儿憋词儿的感觉","Nothing but the feeling of holding words",0.600000024,-0.300000012
"没事还可以看看，最后一句话还不错","Nothing can still see, the last sentence is not bad",0.899999976,-0.400000006
"没什么中心 有一些些笑点","There is nothing in the center that has some jokes",0.400000006,-0.300000012
"没什么可笑的，一贯的风景片的感觉，结尾处的立意拔升了不少","Nothing funny, consistent scenery of the film's feeling, the end of the conception rose a lot",0.300000012,-0.200000003
"没什么太出彩的但是挺有意思 第二段算把电影观众骂了个狗血喷头？","Nothing too brilliant, but very interesting second paragraph count the movie audience scolded a bloody head?",0.800000012,-0.600000024
"没什么太多的印象 只记得 公司的宗旨 成全别人 恶心自己 很搞笑 一些人的当官瘾  追求 所谓的雅 后来还换血 自己编的像神经病一样  有钱人的奢侈生活  结尾处 我还是比较喜欢 对大自然道歉 以及对自私说的话人的嘲讽","Nothing too much impression only remember the purpose of the company all the others disgusting themselves funny some of the officials addiction to the pursuit of the so-called Accor later also swapped their own blood as the luxury of the rich as the end of the luxury I still prefer the nature Apologize, and ridicule people who say selfishness",0.200000003,-0.300000012
"没什么太多笑点","Nothing too much laughter",-0.300000012,0.800000012
"没什么好笑的，只是觉得宋丹丹那个白日梦，还是挺有现实意义的，富人也不是那么好当的。","Nothing funny, just think that daydreaming Song Dandan, or quite realistic, the rich are not so good.",0.100000001,-0.5
"没什么惊喜，看看罢了~","No surprise, look at it ~",0.600000024,-0.100000001
"没什么意思的喜剧，讽刺现实但不够深刻","Meaningless comedy, satirical reality but not deep enough",0.400000006,-0.800000012
"没什么期待","Nothing to expect",0.300000012,-0.300000012
"没什么特别的感觉。。。","No special feeling. . .",0.5,-0.300000012
"没什么特别的笑点，唯一觉得不错是最后。","Nothing special jokes, the only thing that is good is the last.",0.800000012,-0.600000024
"没什么笑点 挺尴尬的","Nothing to laugh quite awkward",0.800000012,-0.5
"没什么笑点，真的也就是一部交作业的贺岁剧了。","Nothing to laugh at, really is a homework New Year drama.",0.300000012,-0.200000003
"没什么诚意的电影，其实就是三个短片硬凑出来的。虽然观影过程中笑的开心，也欣赏冯小刚敢于自黑的态度，但是段子狗就是段子狗，该骂还是骂。","No sincerity of the film, in fact, three short films come out. Although the process of laughing laughter, but also to enjoy the attitude of Feng Xiaogang dare to be black, but the dog is a piece of dog, the curse or curse.",0.100000001,-0.100000001
"没你们说的那么不堪吧,纯属你们期望过高,过程还蛮有笑点的,三星差不多.最后一段说不上来,好突兀","Did not you say it so unbearable, purely your expectations are too high, the process is quite funny, almost Samsung.",0.300000012,-0.800000012
"没全部看完甲方乙方的觉得不错","Party B did not all read Party B felt good",0.800000012,-0.400000006
"没内涵，没剧情，但是有很多脸熟的老演员就能有3颗星了。我只认老一辈。","No connotation, no story, but there are many old face-familiar actors can have 3 stars. I only recognize the older generation.",0.200000003,-0.5
"没出来 很失望","Not disappointed",-0.899999976,0.699999988
"没别的，就冲那几个能让我笑的槽点，分数就该拉起来，别矫情。OK？","Nothing else, on the red that can make me laugh a few slots, the score should be pulled up, do not hypocritical. OK?",0.100000001,-0.100000001
"没到网上骂的那个份儿上，还不错的一个片子","Did not go to the online scold that child, not bad one film",0.5,-0.600000024
"没剧情可言，段落链接杂乱无章。一星给甲方乙方，一星因为和她一起看的电影.2013年12月22日","No plot at all, paragraph chaotic chaos. One star gives Party B, one star because of the movie she was watching. December 22, 2013",0.5,-0.300000012
"没剧情没笑料 就是各种拼凑~","Did not plot no jokes is a patchwork ~",0.400000006,-0.800000012
"没功劳也有苦劳，不过最后一段道歉实在太呆了…","No hard work, but the last paragraph apology is too dumb ...",0.600000024,-0.899999976
"没劲!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!","Impeccable !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!",-0.600000024,0.899999976
"没原来好了。","Not really good.",0.100000001,-0.699999988
"没去影院看，省了不少钱","Did not go to the theater to see, save a lot of money",0.100000001,-0.699999988
"没去电影院看，一点儿都没觉着可惜呢。。。","Did not go to the cinema to see, did not feel pity it. . .",0.5,-0.800000012
"没吵吵的那么差","Not so noisy noisy",-0.800000012,0.200000003
"没咋乐~~","No fun ~ ~",0.300000012,-0.5
"没啥亮点，但是还好吧","Nothing bright spot, but okay",0.5,-0.300000012
"没啥可评价的","Nothing to evaluate",0.200000003,-0.400000006
"没啥惊喜，但也没传说中那么难看。","Nothing surprises, but no legend so ugly.",-0.100000001,0.200000003
"没啥意思，个别台词可笑，总体不搞笑","Nothing mean, individual lines funny, overall not funny",0.5,-0.699999988
"没啥意思，可能更适合中年人~","Nothing mean, may be more suitable for middle-aged people ~",0.400000006,-0.600000024
"没啥意思，女朋友喜欢","Nothing mean, girlfriend like it",0.100000001,-0.5
"没啥感觉。想哭但是哭不出来，想笑也是笑不出来。","Nothing feels. Want to cry but can not cry, like laughing is not laughing.",0.300000012,-0.100000001
"没啥特别的，有点好笑","Nothing special, a bit funny",0.200000003,-0.400000006
"没啥特别的惊喜. 如果硬要说有...把苏州拍得挺美, 还见着了曹炳琨, <潜伏>里的那个大舌头邻居","Nothing special surprise .If you insist ... have taken the Suzhou very beautiful, but also seen Cao Bingkun, that lurking in the tongue of the neighbor",0.400000006,-0.100000001
"没啥看点","Nothing aspect",0.100000001,-0.600000024
"没啥笑点，但是值得再看！","Nothing laughable, but worth a look!",0.899999976,-0.400000006
"没啥笑点，将就着看看吧","Nothing laughed, will take a look at it",-0.400000006,0.100000001
"没啥笑点，最后还有点不伦不类的感觉","No laughable point, the last point of feeling neither fish nor fowl",0.600000024,-0.800000012
"没啥笑点，纯属消遣。","Nothing laughable, purely pastime.",0.699999988,-0.699999988
"没啥艺术价值","Nothing artistic value",0.699999988,-0.5
"没啥说的，凑合看看得了~","Nothing to say, make do have a look ~",0.200000003,-0.100000001
"没坚持下去","Did not stick to it",0.100000001,-0.400000006
"没坚持看完。。","Did not insist read. .",0.100000001,-0.600000024
"没外面传得那么烂，范伟宋丹丹郑恺一人一分，三分走人。属于实在穷极无聊可以一看的片子。充分体现了冯导以金钱做标杆，对艺术与高雅无知无畏的立场，也挺符合他的形象。","Did not pass it so bad, Fan Wei Song Dandan Zheng Kai one person, one-third leave. Belongs to the really boring can see a movie. Fully reflects Feng guide to do with money, artistic and elegant ignorance of the position, but also quite in line with his image.",0.200000003,-0.300000012
"没多好也没多差。不喜欢结尾的环保主题，破坏了整体的感觉。就图一笑吧。","No good no worse. Do not like the end of the theme of environmental protection, undermining the overall feeling. Just laugh at the picture.",0.100000001,-0.100000001
"没多好看","Not much better looking",0.300000012,-0.300000012
"没多少笑料","Not much laughter",-0.200000003,0.200000003
"没大伙儿评论的这难看吧？！范玮那段还挺搞笑，就是突然转到给大自然道歉 有点突兀啊，感觉是大俗大雅都不肯放过的赶脚啊！","Not everyone comment on this ugly, right? ! Fan Wei is quite funny that period, that is, suddenly turned to apologize to nature a bit awkward ah, feeling vulgar and unwilling to let go of the chase ah!",0.100000001,-0.600000024
"没大家说的那么差，总的还是挺逗的","We did not say so bad, the total is quite funny",-0.800000012,0.400000006
"没大家说的那么差，虽然剧情不够精彩，但是演员还是到位的","No one said so bad, although the plot is not exciting enough, but the actor is still in place",0.200000003,-0.899999976
"没大家说的那么烂，反倒觉得挺有意思的，挺喜欢郑恺，非典型帅哥演技自然，会耍嘴皮子讨喜，哈哈","Not everyone said so bad, but rather quite interesting, very like Zheng Kai, acting atypical handsome guy, will play cheeky lovable, ha ha",-0.300000012,0.899999976
"没大家说的那么烂，至少我觉得比失恋３３天强，三个故事都有深意，夜总会那段我真的超想，大家说烂可能是因为没之前的贺岁片搞笑吧。","Not everyone said so bad, at least, I think 33 days stronger than the romance, the three stories have deep meaning, I really super-nightclub that period, we say that rotten probably because no previous New Year film funny.",-0.899999976,0.100000001
"没太多想法。。。最后的番外矫情！","Not too many ideas. . . The last extra-hypocritical!",0.100000001,-0.400000006
"没太多新颖","Not too new",0.200000003,-0.100000001
"没太失望、（全寝）","Not too disappointed, (full sleep)",-0.699999988,0.600000024
"没头没尾的","No head or tail",0.100000001,-0.300000012
"没头没脑，在我看来不算喜剧，最后好的想法但也只能算故作深沉","No head or brain, in my opinion is not a comedy, the last good idea, but it can only be considered profound",0.400000006,-0.699999988
"没影评的那么差，第二个故事本来期望能有很劲爆的讽刺效果出来，结果还是很内敛。","No criticism so bad, the second story would have expected the world's most satirical effect, the result is very introverted.",-0.800000012,0.800000012
"没心没肺的当做小品随便看看傻乐一下还行，只是最后能别上升到环保的政治高度行么！","Heartless as a casual look just look silly about it, but in the end can not go up to the political height of environmental protection it!",0.200000003,-0.699999988
"没怎么看懂，但是看完了。","Did not understand how, but read it.",0.400000006,-0.699999988
"没怎么看过冯小刚的电影，虽然看之前就能预料到不会出彩，但看之后实在想骂句：shit,这到底是拍给谁看的电影？？？","Feng Xiaogang did not see how the movie, although before can be expected to see will not be out of color, but after looking really want to curse sentence: shit, in the end is to whom the movie was taken? ? ?",0.100000001,-0.800000012
"没怠慢，也不出彩。","Did not neglect, nor out of color.",-0.400000006,0.100000001
"没想到冯导也有凑合的时候...","Did not think Feng guide also make do when ...",0.699999988,-0.400000006
"没想到啊，没想到，也太难看！！差点坐不住~","Unexpectedly, I did not expect, too ugly! ! Almost could not sit ~",0.400000006,-0.5
"没想到大家给分这么低。我还是觉得小刚电影没让人失望过，尤其加上葛优","I did not expect everyone to point so low. I still feel Xiaogang movie did not disappoint, especially with Ge You",-0.600000024,0.300000012
"没想到我还是看了，不应该啊，不应该啊......","I still did not expect to read, should not ah, should not ah ...",0.200000003,-0.5
"没想到是继续拍甲方乙方的故事，但是笑点几乎找不到","I did not expect to continue to shoot a party B's story, but almost can not find a smile",0.5,-0.300000012
"没想到百合的胸还是蛮有料的","Lily did not expect the chest or quite expected",0.800000012,-0.100000001
"没想到能差到这种地步。。。。。。。除了第一个小故事还可以。后面什么乱七八糟。最后那个道歉真XX。。。","Did not expect to be able to go to such a point. . . . . . . In addition to the first story is OK. What mess behind. The last one apologizes really XX. . .",0.100000001,-0.400000006
"没想到这是一部鸡汤片，其中两段故事同时给出了一个奇怪的结论。咳咳，估计是怕被喷，所以以爱护我们的地球母亲结尾。。。哦呵呵呵呵","I did not expect this is a chicken soup, two stories at the same time gives a strange conclusion. Keke cough, it is estimated that the fear of being sprayed, so to end our mother on earth. . . Oh ha ha ha ha",0.300000012,-0.200000003
