"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
30,"很俗啊，但是真的好看啊，以贺岁片来定位，绝对合格了啊","It's very popular, but it's really nice. It's absolutely qualified to take a new year's movie.",0.873247
30,"很多人说这是个烂片，但我觉得还不错啊，演员都是我喜欢的，演技也都很好，剧情有讽刺意味，有内容，值得一看。李小璐和白百合都好漂亮。","Many people say that this is a bad film, but I feel good ah, I love the actors, acting is also very good, the story satirizes meaning, content, worth a visit. Li Xiaolu and white lilies are all beautiful.",0.875066
30,"很奇怪冯导是怎么拍出多年来最没笑点的贺岁的- -这是怎么了，着实不懂。故事一开始我还以为是盗梦空间（还好没抄袭，不然太衰了）。说说角色设计，根本没有什么突出的情节体现每个人角色的专职，名字却很复杂很专业，不太理解。场景选万里无云青山明水之地，画面简直清新可人。葛优戏中无亮点，除了剧","It's very strange how Feng was making the least smile for years - how it was, and I didn't understand it. At the beginning of the story I thought it was an inception space (not a plagiarism, or it was too bad). Speaking of the role design, there is no prominent plot to reflect the role of each person's full-time, but the name is very complex and professional, not very understanding. The scene of the Mingshui cloudless castle, picture is simply refreshing. There is no bright spot in Ge You's play, except for the play",0.923508
30,"很早就看过甲方乙方，这戏就是一翻版，套路还是一个套路。我也就看一热闹，开头不错，当干部那场挺有意思的，后面就开始水了，李诚儒那一段剧情很不连贯，没看明白。宋丹丹那段也是发展忒快，一晃而过，最后的那段道歉戏码也突兀的很。不如当年的甲方乙方了，就开头那个好看。演员的话，我觉得还是不错","First saw Party B Party B, the play is a reversion, or a set of routines. I also saw a lively and good start. When the cadre was very interesting, the water started behind. Li Chengru's plot was very incoherent and didn't see clearly. Song Dandan that is development too fast, in passing, that last apology story very awkward. It is not as good as Party A's Party B, and it looks good at the beginning. The actor's words, I think it's still good",0.952824
30,"很晚才看这部片子。看的时候并没觉得有像大家说得那么糟糕，但是看完之后发现，不但记不起任何情节，反而奇怪老觉得生气，让人不舒服。总觉得这部片子没有善意，尤其是对观众。没有善意还归类为喜剧，专门恶心人吗？冯小刚这人人品有问题吧。另外女一女二倒了吧，李小璐演得不错。","It's very late to see the film. I didn't feel so bad when I saw it, but after reading it, I found that I could not only remember any plot, but I was always angry and uncomfortable. There is no good faith in the film, especially to the audience. Is there no goodwill as a comedy and a special disgusting person? Feng Xiaogang is a man with a problem. In addition, two women have fallen, Li Xiaolu did a good job.",0.886051
30,"微电影","Microfilm",1
30,"忘了","Forget",1
30,"快过年了今天就补了这部。真像短评里说的，这是冯小刚为了马年春晚练手拍的。大牌客串，演员很拼，可是最后扯上环保是想干什么，还有铺天盖地的广告。时间都去哪儿了确实蛮好听，作为贺岁片笑点也太少了。","Soon after the new year, it was made up. I really like the commentary said, this is Feng Xiaogang to the horse show hand shot. It's a great guest, the actor is very hard, but finally it's about what you want to do with the environment. There's a big advertisement. It's really nice to go where the time is. It's too little to laugh as a new year's movie.",0.919712
30,"忽悠呗","Flicker",1
30,"怎么说呢，也不是很差，最起码我笑了，可能是笑点低。前面的很适合给中国贪官看看，后面的可以给政府看看，中间的那些就让普通百姓乐一乐吧，真不愧是年终贺岁，尼玛，满满的正能量！不吐槽了，毕竟人家陪你度过了孤独终老的平安夜，还是得谢谢人家的。","How to say it, is not very bad, at the very least I laugh, maybe it is low. The front is very suitable for Chinese corrupt officials to see, behind the government can see, those in the middle, let the ordinary people enjoy it, it is really worth the end of the year, Nima, full of positive energy. Don't say, after all people to accompany you through the lonely night, still have to thank the people.",0.875842
30,"怎么说那开头那段特逗 结尾那段特有意义 特感动 还有那个插曲时间去哪了好催泪 但是有的不太能理解 也许是时候未到...","How to say that the special meaning of the beginning of that particular drama is very moving, and where the time of the interlude goes, it's good for tears. But some of them don't understand very well. Maybe it's time not to arrive.",0.89852
30,"怒喷/怒黑的人有很多，我不属其中。先不说电影本身好坏，至少我看到冯导拍片的态度不差，这一点对导演来说很重要，至少我这么觉得。不为别的，冲着冯导和王朔，我也愿花钱去电影院买这一乐。","There are a lot of angry / angry people, and I don't belong to them. At first, I don't say the film itself is good or bad, at least I see feng's attitude, which is very important to the director, at least I think. Not for anything else, for Feng Dao and Wang Shuo, I would also like to spend money on the movie.",0.88054
30,"总觉得有甲方乙方的影纸~不过鉴于在米国看到中国电影这种氛围还是感觉很好di~","Always feel the shadow of Party B ~ but given in the us to see the paper China movie this kind of atmosphere or feel good di~",0.924736
30,"恩……看的自己下的，没风评的失望，感觉，就那样了……李小璐，整了果然正面好看些，范伟穿那段，穿的很上世纪的时候白百合好看，恩。奇怪的李小璐身材比……矮个子上镜果然不好看，总感觉头大","Well... See oneself under, no wind comment disappointment, feel, that is that... Li Xiaolu, the whole of the positive look good, Wei Fan wear that section, wear the last century white lilies look good, grace. Strange Li Xiaolu's figure is better than... Short on really not good-looking, always feel a big head",0.875567
30,"情感元素有点大杂烩，不过时间都去哪儿了的确好听。白百合还是很喜欢。其实幻想一个现实生活中不存在的场景，自己给自己添油加醋，真的很解气很过瘾呀~冯小刚愿意顶着恶俗的骂名把这种欲望拍出来，我觉得值得赞扬。","The emotional elements are a bit of a hodgepodge, but the time to go is really good. White lilies are still very fond of it. In fact, there is no fantasy a reality, give yourself adding the trimmings very very good gas, really ah ~ Feng Xiaogang to top a vulgar infamy the desire to shoot out, I think it is worth praising.",0.889789
30,"惨淡","Gloomy",1
30,"想传达的深意是好的。。但是。表达的太牵强太做作。毫无演技。镜头感可言。。唯一觉得很好的就是中间那段插曲！","The intention to convey is good. But. The expression is too far - fetched and too pretentious. There is no acting. The lens is good. The only thing that feels good is the interlude in the middle!",0.887426
30,"想想说说最后的节奏。一部喜剧片是否需要加入说教的成分。其实出发点是好的，几千几万的大众观看者也许会有受到触动者。但的的确确从电影本身来讲，这本是脱节的节奏。完全可以像地心引力一般做成一颗独立的彩蛋。导演，票房的保证。但近两年来更多的是失望。","Think about the last rhythm. Whether a comedy needs to be added to the composition of the sermon. In fact, the starting point is good, tens of thousands of popular viewers may have touched. But indeed, from the film itself, this is a disjointed rhythm. It can be made into an independent egg like an earth's gravity. The director, the guarantee of the box office. But more disappointments have been in the past two years.",0.864714
30,"想法很好，但貌似没怎么表现好。其实都没好好静下心来认真看，边回短信边看电影。这就是在电影院看电影的坏处，没办法想暂停就暂停。","It's a good idea, but it doesn't seem to do well. In fact, I do not have a good heart to watch carefully, back to see the movie. This is the disadvantage of watching movies in the cinema, and there is no way to pause and pause.",0.854841
30,"想要批判的出发点和内容都是好的，但是力度没有掌握好，冯氏幽默还是有，只是觉得这电影看完之后没有什么大的感触，~~~话说李小璐越来越好看了","Want the criticalstarting point and the content is good, but does not have good strength, Feng's humor is still there, just think of the film after reading without what big feelings, Li Xiaolu said more and more beautiful.",0.85472
30,"意料之中，意料之外","Unexpected, unexpected",1
30,"感觉不太连贯，最后的环保宣传虽然出发点挺好的，但感觉很突兀啊，插曲时间都去哪儿了点个赞！","The feeling is not very coherent, the final environmental publicity, although the starting point is very good, but the feeling is very abrupt ah, the time of the episode where a little praise!",0.859188
30,"感觉很潦草，虽然是王朔写的剧本，但看不出亮点在哪。唯一觉得好的就是最后一段，向自然道歉，我们做了太多对不起这个世界的事，却还怪这片天地没有给我们好的环境。","It was a scrawl, although it was a script written by Wang Shuo, but it could not see where it was. The only thing I feel good about is the last paragraph. I apologize to the nature. We have done too many things that we are sorry about the world, but we also wonder that the world did not give us good environment.",0.887661
30,"感觉怎么说呢……刚开始看觉得还可以理解为暗讽现实反映老百姓心理，但是越到最后越硬化，笑点太高，整一个环保教育片。作为一个新年贺岁片，我认为打三分已经很对得起我的买票钱了。","What does it feel to say... Look at the beginning that can also be understood as innuendo reality reflect people psychology, but the final is hardened, bursting point is too high, a whole piece of environmental education. As a new year's new year's film, I think it's very good to get my ticket for three points.",0.90125
30,"感觉没有评论说的那么差，王铮亮的歌儿出来的时候旁边坐儿人都哭了，结尾也很人性很正能量，挺好啊！也许我就个俗人，你们雅过敏，23333333~","Don't feel so bad comments, sitting next to Reno Wang's son song came out crying at the end is also very human and very positive energy, good ah! Maybe I'm a layman, you, allergy, 23333333~",0.879083
30,"感觉电影的节奏不是特别好，看范伟那段的时候很带劲，到后面就有点观影疲劳了……虽然没觉得是很好的片子 但是也没有骂声一片那么糟糕吧…我现在感觉导致我产生这些感想的原因可能是因为自己还没看过甲方乙方","Feel the rhythm of the film is not particularly good, look like that when Wei Fan, behind a little tired of viewing...... Although he did not feel is a very good film but not condemning that bad... I now feel that I have caused these feelings because I haven't seen Party B yet.",0.895206
30,"我一直觉得看电影嘛，就图个老子高兴。这片子前面都还过得去，喜剧嘛，好笑就可以了。不过最后结尾是干什么呢！！！这绝壁是串场了整个剧组都拿错剧本了吧这是！！还跟所有人道歉呢导演您以为自己是哪位啊卧槽！！看的时候好想拉进度条快进啊卧槽的！【这地方太雷了玛丽苏言情都写不出这种剧情啊卧槽！","I always feel like seeing a movie, it's a happy old son. It's all over the front of the film. It's comedy. It's funny. But what is the end of the end!!! This is a cliff string field the entire crew take the wrong script. This is!! And make an apology to everyone, and director you think you're a slots! Look when you want to pull the progress bar into the grooves! From this place [Marysu love couldn't write this story. What the fuck!",0.927278
30,"我倒是觉得这部国产片不错   它由为平民阶级量身定做实现白日梦场景反映当今社会的问题   借机嘲讽    片尾所说的世界道歉日就显得有些过了，毕竟很多人都只是看看 一笑了之。不过话说回来，我要是有一辆车我不会捐，我要是有一百万我不会捐，我要是有一千万我还是不会捐。","I think this films composed of good for the civilian class to achieve tailored daydreaming reflect the end scene took the opportunity to ridicule the world in today's society, it is an apology too much, after all, a lot of people just look at it. But again, I wouldn't donate a car if I had a car. If I had one million, I wouldn't donate it, and I wouldn't donate if I had ten million.",0.877233
30,"我去看的时候，饿的不行，看到小卖部有卖辣条，就买了一袋。人多的不得了，今天学校电影院的票价尽然从十五涨到了二十。坐第一排一边啃辣条，一边流鼻涕。结果看完了胃烧的不行。其实就跟电影一样，蛮坑爹的。虽然一看就是贺岁片的款式，但是真的一点都不好看呀。","When I went to see it, I was not hungry. I saw the sales department selling spicy strips and bought a bag. There are many people. Today, the ticket price of the school cinema has risen from fifteen to twenty. Sit in the first row and eat a spicy strip and run a runny nose. The result has finished the stomach burn not. In fact, it's just like a movie, brute pits. Although I look at the style of the new year's film, it is really not good at all.",0.891404
30,"我唯一的泪点在。时间都去哪儿了。还没好好感受年轻就老了。生儿养女一辈子。满脑子都是孩子哭了、笑了。看着手里我妈夺命追魂微信。发的一条接着一条。而我回的其实少之又少。不是恩。就是啊。好揪心。至于其他的电影内容尽在网上的吐槽。","My only tears are in. Where did the time go。 I'm not old enough to feel young. To have a child and a daughter for a lifetime. All the children were crying and laughing. My mother looked at his life Zhuihun WeChat. One after another. And I did not go back. No, it's not. That's right. It's very hard to worry. As for the other films, the content of the film is on the Internet.",0.890858
30,"我妈妈看这部电影电影的时候又很给力的睡着了。我也觉得没大有意思，片段式的电影现在没法看，而且还是老题材，笑也笑不出来。就是宋丹丹卸妆那点可以看出演技杠杠的。我觉得冯小刚这种俏皮的很虚的话现在没人买账了吧，不过冯导的演技是可以的，即使如此，我很佩服每个导演，因为他们本身就是传奇。","My mother was watching this movie movie is awesome asleep. I don't think it's very interesting. The film is not seen now, and it's still an old subject, and laughter can't be laughed out. Song Dandan is the remover can be seen acting lever. I don't think Feng Xiaogang is such a smart and empty voice now. No one can afford to buy it now. But Feng's acting is acceptable. Even so, I admire every director because they are legendary.",0.865321
30,"我居然忘记评私人定制了？。。。这是个意外。。。当初听说是喜剧片去的，去了之后觉得吧，笑点一般。。。不过我挺喜欢最后一段的，最然有些莫名其妙地对世界道歉，但是看到了宣传爱护环境的正能量~所以2星之后送一星~","I forgot to comment on the personal custom. It's an accident. At the beginning, I heard that it was comedy to go to, after going to feel it, laugh a bit. But I like the last paragraph, and I feel apology for the world. But I saw the positive energy of propaganda and care for the environment. So after 2 stars, I sent a star.",0.861471
30,"我很喜欢这个梗的设定很有趣啊，恺哥好可爱好可爱好可爱全世界所有的可爱。只是觉得最后被莫名其妙的灌了鸡汤。宋丹丹真的是网上说的那个自己演戏永远会说那句嗨，我这暴脾气。可是这个故事的结尾我还蛮喜欢，可能是因为那首歌的原因吧。我真的遭不住那首时间都去哪儿了，一听绝对就会哭。","I like the set of this stalk very interesting, Kay is so lovely, lovely, lovely, lovely and lovely all over the world. Just feel that the end was inexplicably filled with chicken soup. Song Dandan really is on the Internet that his own acting will always say that hi, I have a bad temper. But I like it at the end of the story, probably because of the song. I really can't get anywhere that time, and I'll cry all the time.",0.883831
30,"我想说...除了演员，没有任何值得我去电影院看它...可是如果只为了演员，也不值得。总之...这个电影它不值得跑去影院看。不过，很适合在学校放给学生们当教育片，反贪反腐，环境保护。哎哟，题材不错噢～","I want to say... Except for the actors, nothing is worth going to see in the cinema... But it's not worth it if it's only for the actors. In a word, it's not worth running to the cinema. However, it is very suitable for students to be placed in schools as educational films, anti corruption and anti-corruption, environmental protection. Oh, oh ~ good theme",0.871841
30,"我本来就是打分心软党。但是我还真在三分上犹豫了。画面和音乐其实还不错。李小璐其实挺好看的。白百合真是演什么都是一个样。最喜欢郑凯。整个片子看下来。完全看不出实力啊。冯导走心了吗。","I was originally a soft party. But I was really hesitant on three points. The pictures and the music are really good. Li Xiaolu is really nice. White lilies are exactly what they do. I like Zheng Kai best. Look at the whole film. I can't see the strength at all. Feng Dao did take heart.",0.94054
30,"我真心觉得这片子拍的不错，至少文案不错，说的话都特通俗，特到位，特牛逼。王朔不是盖的，小刚直接被盖了，作为贺岁可以了，至少十年后可以翻出来看到今年祖国雾霾了。","I really think this film is good, at least copy good, say very very popular, especially in place, very niubi. Wang Shuo is not covered, Xiaogang directly blocked, as the lunar new year can, at least ten years can turn out to see this country haze.",0.900744
30,"我觉得挺好的，挺商业的，有感动也有正能量。","I feel very good, very commercial, moved and positive energy.",0.850164
30,"我觉得挺好看的啊~挺发人深省的~值得深思","I feel pretty good, ah, very thought-provoking ~ worth thinking",0.847844
30,"我觉得构思的还挺不错的呀~几个故事大概也在讽刺什么，嗯 科科。但还是有点庸俗的样子= =比如刻意卖肉啥啥啥的。发现有郑恺还是蛮开心的，喜欢他在跑男里面~最後关于环保的独白也是有意义=。=希望有这么一个私人订制的公司。","I think the idea is very good Oh, probably several stories in the irony of what ah, koko. But I still have a vulgar appearance such as deliberately butcher = = what. Zheng Kai was very happy to find that he was in the middle of the race. = I hope there is such a privately made company.",0.912481
30,"我觉得电影好不好，最主要还是要看编剧，编剧编的故事好然后才有导演的事儿","I think the movie is good. The most important thing is to watch the screenwriter. The story of the screenwriter is good and then the director is the one.",0.872306
30,"我觉得电影还不错，没大家说的那么烂。第二个故事没怎么看懂要表达什么意思。最后关于环保的公益片部分很适当。大家不要搞得那么高端，就像电影中找大俗大雅的那段，不是看不懂的东西就是大雅，作为贺岁片我觉得这部电影还不错。","I think the film is good, not so bad as everyone says. Second stories don't understand what to express. The last part of the public benefit film on environmental protection is very appropriate. We don't get so high, like the movie to find dasudaya that cannot read, not something that is easy, as the lunar new year I think this movie is good.",0.889604
30,"我觉得第二段蛮好看的，其实比很多伪大片强，不过太接地气了啊，而且一听白百何在那里耍贫嘴就不舒服，感觉这姑娘戏路简直定死了","I think second nice, in fact, than many pseudo strong but too large, down to earth ah, but one where Bai Baihe shuapinzui is not comfortable, feel this way simply be dead girl",0.852118
30,"我觉得还不错啊 虽然笑点不怎么样 但是故事还是挺有意思的说","I think it's good, but it's not very good, but the story is interesting.",0.868308
30,"我觉得还可以 ，白日梦做的时候都是美好，梦醒了就打回原形了","I think it's OK, the daydream is good, and I wake up and hit it back to the original.",0.860574
30,"我觉得还行哇，讽刺意味很重，没觉得很搞笑，但是还是蛮好看的，不过我没看甲方乙方和非诚勿扰，可能感受不到别人觉得片子烂的点吧~","I think it's okay. Wow, irony is very heavy. It's not funny, but it's pretty good. But I didn't see that Party A and you are the one. Maybe you can't feel the movie's rotten.",0.885253
30,"我觉得还行啊。本子不错啊。王硕和葛优都很棒啊。最后的结局明显是为了应付广电总局啊。","I think it's OK. The book is good. Wang Shuo and Ge You are great. The final outcome was obviously to deal with the General Administration of radio and television.",0.876705
30,"我觉得这个片没有大家说的那么烂啊！最起码宋丹丹那段我还是很感动的！插曲也很好听！片尾曲也不错！","I think this film is not so bad as everyone says. At the very least, I am still very moved by Song Dandan. The interlude is very nice, too! The end of the piece is also good!",0.929544
30,"我觉得这部片子差评主要在于人物塑造的问题，前面没有铺垫结果快到结尾时就有马青的感恩，四个人对环境问题的反思，过于突兀。但这个片子的故事设定是很有意思的，黑色幽默效果也不错。如果片子从头到尾四个人物都是扁平的那种有些刻薄的人的话可能会好，或是把私人订制的例子缩小多讲讲四个人的故事","I think the film's bad reviews mainly lie in the problem of personas. There is no foreshadowing in the front. When we get to the end, there is Ma Qing's gratitude. The four people's reflection on environmental problems is too abrupt. But the story is set to be interesting, and the black humor is good. If the movie is from the beginning to the end, the four characters are all flat. Some of the harsh people may be good, or the private custom examples should be reduced to more than four people's stories.",0.929982
30,"我觉着不至于吧。。。估计是我太浅薄，大过年的不就图一乐么。。。太较真了，我觉着就是把自己看太高了，价值观什么的，观影群体大着呢，起码我爸妈看着挺乐呵，这就行了。","I can't feel it. The estimate is that I am too shallow to be happy in the past year. Too seriously, I think is to look at their own too high, what values, viewing groups big, at least my parents look very happy, this is ok.",0.916097
30,"我该怎么向你道歉，才能回到童年的记忆中。作为甲方乙方2来说，这电影还是很俗。但结尾不错，可惜文艺的做作。先枪毙，在调查！没想到冯小刚最后拍的电影成了这样，我真的有点失望，对白还是有点意思，但电影真真真俗，那两个女明星跟卖肉似得，葛优还是挺可爱的，可惜这片子已经沦为了烂片。","How can I apologize to you to return to the memory of my childhood. As Party A Party B's 2, the film is still very popular. But the end is good, but the works of literature and art. First shot, in the investigation! Feng Xiaogang did not think the last shot the film in this way, I really have a little disappointed, white or interesting, but the movie really really popular, the two had a female star like, Ge You is very cute, but the movie has become a movie.",0.874159
30,"所谓看不懂的东西都是好东西。没有关联的拼凑以及最后不明觉厉的煽情让我好受教。嗯。这一定是文艺圈的意识流。我们要努力迎合努力看透。要在大家都笑的时候跟着笑。大家哭的时候挤出两行热泪。不然就永远被高雅界踢出局啦。好悲惨好悲惨哦..","What you can't understand is good. No association together and finally sensational Li make me good education. Well. This must be a stream of consciousness in the circle of literature and art. We should try to cater to our efforts. Laugh when everyone laughs. Two lines of tears are squeezed out when everyone is crying. Otherwise, it will always be kicked out of the elegant world. Good misery and misery.",0.920939
30,"打个比方，小时候在红白机上玩的游戏，在次世代主机上出续作了。画面更精美，场景更宏大，可是可玩性却少了。整部电影就一带外景的小品，抑或穿插脱口秀的广告串烧，而且用起了网络上的梗，不得不感慨一声。但是整体还是可以一看的，电影院笑声此起彼伏。也许是我逼格太高，我自始至终都没笑出来。","For example, when in the NES game, a sequel in the next generation of consoles. The picture is more exquisite, the scene is bigger, but the playability is less. The movie was along the exterior pieces, or interspersed talk show ads and skewers, from the network with the stem, had to sigh with emotion. But the whole still can be seen, the cinema laughter rises and falls. Maybe I was too high, and I didn't laugh all the time.",0.910423
30,"打分让我很纠结…葛大爷还是一贯的萌，小璐做花瓶这个角色又多了些鬼精，白百合的形象让人联想姚晨无特色，剩下那个男的其实没啥存在感，随便找个路人演就好…剧情不够深刻是国产片的通病了，最后没能升华到高大上的结尾是意料之中。冯导王朔请继续努力。还有妈咪胸很赞……","The score makes me very entangled. Mr. Ge is still the same sprouting. Xiao Lu is making vases. This role has many ghost spirits. The image of white lily is reminiscent of Chen Yao's lack of characteristics. The plot is not deep enough that the domestic film is ill, and it is not expected to end up to the end of the tall. Feng Dao, Wang Shuo, please continue to work hard. And Mommy chest is very good...",0.900241
30,"打着喜剧名号但是真不是不给冯导面子 我真的没怎么笑。 剧情和故事的设计真的挺佩服也接地气，讽刺了一把社会现状的感觉。配着时间都去哪了 夜里的北京 丹姐发自肺腑的感慨和寂寞的背影到让我感动了一把。","I really didn't laugh at the name of the comedy but I really didn't give it to Feng's face. The design of the plot and the story is really admirable and grounded, ironically the feeling of a social situation. With the time to go, Beijing Dan sister from the heart of the feeling and lonely back to let me moved one.",0.862672
30,"打着喜剧的名义，有意无意的讽刺着，却因为种种限制做的很隐晦，能过审就不错了，最后非得搞个脑残的结局，广电要求的不！！！不过整体感觉还是可以的。","The name of the name of the satirical comedy, naturally or half unconsciously because of various restrictions, but do very obscure, can have a trial on the good, and finally to make a idiotic ending, and does not require!!! But the whole feeling is still possible.",0.856125
30,"把别人的好东西拿到自己的电影里面进行戏仿，那叫致敬，把自己当年的好东西整整容重新放到新电影里，那叫自恋和不思进取。","Take someone's good stuff to get their movies parodying, called the tribute of himself as the good stuff plastic surgery back on the new movie, called narcissism and complacency.",0.858245
30,"把我小苏州拍的挺好看的，就是太做作了。电影虽然描写的社会很实际，却也太小家子气了。","It's a nice thing to take my little Suzhou. Although the film depiction of the society is very practical, but also is appearing nervous in public.",0.865418
30,"把能讽刺的讽刺了个遍","Ironically, ironically",1
30,"折腾","Toss",1
30,"抱着不太高得期望去看了反而觉得还行阿！只是该搞笑得地方没有搞笑，不该煽情得时候乱煽情！平心而论冯式喜剧还是值回票价，何况还有李小璐的玻尿酸和白百合的泳装撑场面呢！","It's not too high to expect to see it, but I think it's OK. It's just that the funny place is not funny, it shouldn't be incendiary when it's incendiary! To be honest Feng comedy or worth the price, not to mention Li Xiaolu's hyaluronic acid and white lily swimsuit scene prop!",0.88184
30,"抱着工作的态度去看的，已是差评的心态，反而觉得还行。喜欢葛大爷的戏的人自然仍会喜欢这种戏，在电影院看不就图一乐嘛","With the attitude of working, it is the attitude of poor evaluation, but it feels good. The people who like grandpa GE's play will still love this kind of play, and they don't enjoy it at the cinema.",0.86111
30,"抱着验证烂片的心态去了电影院。感觉还好。几个主题都很现实、用旧方式说点实话而已。微笑之余简单的过个脑，世间的道理就这么回事儿，不深奥、不做作、不新鲜，但实在而朴素。喜欢里边的一个插曲——时间去哪儿了。是呀，多问问自己时间去哪儿了，拥有的时候认认真真的活","Holding the mentality to the cinema movie show. It feels good. Some of the topics are realistic and used to tell the truth in the old way. A simple smile after a brain, the truth of the world is the same thing, not deep, not pretentious, not fresh, but simple. I like an interlude in the inside - where is the time. Yes, ask yourself where the time is, and have the real life when you have it.",0.884177
30,"拼了命想要諷刺搞笑，可是笑點還真是不多。就這題材還不如拍個十集的電視劇。荒誕不徹底，華麗不徹底，溫馨不徹底。最後的公益片兒太做作。倒是當着賀歲片放鬆心情我就覺得可以瞄一下，誰叫年底沒有片子看。","I want to laugh and laugh, but it's not much. This theme is not as good as a ten set of TV dramas. The absurdity is not complete, the beauty is not thorough, the warmth is not thorough. The last piece of public overacted. I think I can look at it when I feel relaxed in the new year's film, who doesn't have a movie to see at the end of the year.",0.896412
30,"拼拼凑凑。主旨是好的可是拍不出啊。倒是把苏州拍的挺好看。","Make up and piece together. The main idea is good, but it can't be taken. It's pretty good to take Suzhou.",0.864394
30,"挺喜欢冯小刚的一个特质，他总是拍祖国的山河而且拍的特别美。最后环保和还不错。老戏骨演的都挺好。王铮亮熬出头了吧。","I like one of the qualities of Feng Xiaogang. He always takes the mountains and rivers of the motherland and makes the special beauty. The end of the environment is good and good. The old play bone is good. Reno Wang was in his head.",0.950055
30,"挺好的演员，挺好的想法，被一腔俗血给毁了！.总体而言，像综艺节目更多过像电影，过多过滥的广告植入，很难想象这是拍出1942这样一部伟大的作品的导演拍的","The good actor, the good idea, is destroyed by a lump of vulgar blood! In general, as variety shows are more like movies and too much advertising implants, it's hard to imagine that this is the director who filmed 1942 such great works.",0.866669
30,"挺幽默的，也很讽刺，白百何的演技也很是好，不过有地地方有点肤浅了。但是最后的温情的部分很好，我们不一定犯了错才道歉","It was humorous and ironic, and Bai Baihe's acting was very good, but the place was a little shallow. But the last warm part is good, and we don't have to make a mistake to apologize.",0.887248
30,"挺现实的","Quite realistic",1
30,"挺讽刺的","Ironic",1
30,"揭示了中国官场的黑暗腐败 讽刺了当代人的俗雅观 道出了土豪光鲜背后的幸酸 更号召了人们保护环境爱护自然 被我看成了教育片","It reveals the dark corruption of Chinese officialdom, satirize the contemporary people's refined and elegant view, and reveals the good fortune behind the tyrant's glory. It also calls for people to protect the environment and cherish nature.",0.868501
30,"撕人定制","Tearing human custom",1
30,"故事其实创意挺好的，就是分段没分好，剧本写的太高大上了。突然的主旨升华挺无趣的导致故事不连贯。本子没构思好，但老演员就是演的好！","In fact, the story is very good, that is, the section is not good, the script is too tall. The sudden sublimation is uninteresting and the story is incoherent. The book is not well conceived, but the old actor is the best.",0.893039
30,"故意的吧","Intentional",1
30,"散","scattered",1
30,"整个电影的构思和视角是很特别的，演员却没有在电影里演开，没有亮点，就像剧情里他们都是为人服务的一样，全都沦为配角。最后两个章节是让我印象最深刻的，宋丹丹的感人，像大自然的道歉。讽刺，反思，贯穿整部电影，生活在这个虚伪浮躁的社会里，看完这部电影心里有些难受。","The idea and perspective of the whole movie is very special. The actor didn't play in the movie, no highlights. Just like the plot they serve for people, they all become supporting roles. The last two chapters are the most impressive, Song Dandan's feeling, like an apology of nature. Irony, reflection, throughout the whole film, living in this hypocritical and impetuous society, after watching the film is a bit difficult.",0.867806
30,"整部电影的四个故事可以总结成四句话：1.所有当官的，不贪污不受贿都不好意思说自己是当官的2.所有电影，不俗的都不能称之为电影3.所有有钱的，不交个几千万的税都不好意思说自己是富豪4.所有相关的人干的事情都要由不相干的人来买单。。。整部电影都在反映社会！","The four story of the movie can be summed up in four words: 1. of all the officials, not corruption, bribery has said that he is an officer of the 2. feel shy all movies, good can not be called the film 3. of all the money, do not pay a tax of tens of millions of feel shy said he is rich 4. all relevant people do things by irrelevant people to pay... The whole movie is a reflection of society!",0.896814
30,"无聊哦","Boredom",1
30,"无聊消遣。不好轻易否定某部作品，每样东西能给予的都不一样。无聊烦闷的时候也许正好要这种轻松简单引人一笑的喜剧。觉得电影这个东西，能做得更好，当然是最好的，大众也有权进行褒贬，但它只要带给了自己某一个想要的点，哪怕微不足道，它对于观众就有了存在的意义。","Bored pastime. It is not good to deny a piece of work easily, and everything can be given differently. The time of boredom may happen to this easy and simple comedy. Think what this film, can do better, of course, is the best, the public has the right to make judgments, but as long as it brings their own one want, even if it is not worth mentioning, the audience has the meaning of existence.",0.85853
30,"时间都去哪了很好听很感人，最后的小清新路线也不错","The time to go is very good and very touching, the last little fresh route is also good",0.864741
30,"时间都去哪儿了.还没好好感受年轻就老了.生儿养女 一辈子.满脑子都是孩子哭了笑了.时间都去哪儿了.还没好好看看你眼睛就花了.柴米油盐 半辈子.转眼就只剩下满脸的皱纹了","Where are all the time. Not a good feeling young and old. The sons and daughters. Life is full of children crying laughing. Where did the time go. Not a good look in your eyes just spent fuel. The rest of my life. Is the only face wrinkles.",0.879207
30,"时间都去哪儿了挺好听的，一瞬间觉得郑恺也挺帅的……蜈支洲岛挺好看的，但是跟电影没关系，因为麻麻和我寒假刚去过，耶！","Time to go where very good, for a moment that Zheng Kai is quite handsome... Wuzhizhou Island is very nice, but with the movie never mind, because I just went numb and winter, yeah!",0.910179
30,"普通","ordinary",1
30,"最后的宣传环保真跟私人定制没什么关系，很牵强！最让我喜欢的是影片里的美丽风景，跟我生活的地方就是鲜明对比，还有苏州的小调很好听。","The final promotion of environmental protection is really not related to private customization, very far fetched! What I like most is the beautiful scenery in the film. It is in sharp contrast to the place where I live, and the minor in Suzhou is very good.",0.895904
