"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
20,"开头的为博观众一笑和最后的马年大吉，以及三段式外加一段莫名其妙，本身就像春晚，还有那琳琅满目的广告植入，和前些年那喋喋不休的贺电有啥区别！本来挺为王朔那些经典台词捧腹的，可是第二段的糟蹋和最后长时间对观众智商的折磨，让人想问，冯小刚现在真沦落到为自己春晚捎带环保主旋律打广告的地步","At the beginning of the Bo audience laugh and finally the horse down, and three segments with a rather baffling, like Spring Festival, there is a superb collection of beautiful things placement, what is the difference between the previous years and the chatter without stop message! Wang Shuo had a laugh but those classic lines, the second and last long time to spoil the IQ of the audience suffering, people want to ask Feng Xiaogang, now really got to advertise their Spring Festival theme point of environmental protection from the",0.795641
20,"开头还挺有意思的，葛优样子挺好笑的还以为后面不错。但是几分钟之后觉得这故事有点拖沓。从范伟开始就陷入深深的无聊之中了。不明白想表达什么，是想讽刺人性还是想歌颂人性？没看出来。而且三个故事在梦醒之后只能让人感到很悲凉，小人物是可鄙的，被嘲弄的，他们的弱势成了笑料，不知道来愉悦谁。","It was interesting at the beginning, and Ge You was very funny and thought it was good. But a few minutes later, I thought the story was a little procrastinating. From Wei Fan, he was in a deep boredom. Do not understand what to express, is to satirize human nature or to praise human nature? I didn't see it. Moreover, three stories can only make people feel sad after waking up. They are despicable. They are laughed at by their mockery, and do not know who to delight in.",0.91064
20,"开头还行，范伟演得不错，中间没什么亮点，结尾渣了，整体不算太无聊，但也无甚好看，两星，半颗给陪我看的人","At the beginning of the Wei Fan line, the speech was good, without what highlights, end of the slag, overall not too boring, but also very good-looking, two, half a person to accompany me to see",0.786396
20,"开头还行。但是笑点越来越少越来越少。。。。。。最后的道歉简直是狗尾续貂。平庸之极。","It's OK at the beginning. But the smile is getting less and less. The last is to apologize. It's very mediocre.",0.791383
20,"开始感觉不错，后面就越来越没意思了。","It started to feel good, and the back was getting more and more boring.",0.776589
20,"弱爆了","Weak detonating",1
20,"当你又一次被现实撞的头破血流的时候…….这片儿，就是拿导演口碑，制片人票房，公司股价，演员的生命在反讽。反讽！知道吗，没看编剧是王朔吗！呵呵","When you are again, the reality hit head broken and bleeding time...... This shows, is to take the director's reputation, the producer at the box office, the company's share price, the actor's life in irony. Irony! You know, don't watch the screenwriter is Wang Shuo! Ha-ha",0.774912
20,"影片中规中矩，和期望相差太大，整体看来有些粗糙。如果小刚同志能以准备1942的精力筹备私人定制，相信口碑一定大相径庭。精明的冯导应该知道，在一百亿人民币的级别上或许没有勤劳致富这一项，但如果想靠俗媚俗喜剧片冲十亿票房，勤劳致富也许是条捷径。","The film marks, and the expectation is too large, the overall looks somewhat rough. If the small comrades can to prepare 1942 energy for private custom, that reputation must be quite different. The smart Feng guide should know that at the level of ten billion yuan, maybe there is no such thing as hardworking and getting rich. But if we want to rush to the one billion box office by vulgar comedy, it may be a shortcut to get rich and hardworking.",0.773302
20,"很失望，整部片子砍下来的感觉就是无聊，笑点都无聊，不好看","It's very disappointing. The whole film is cut down. It's boring. It's boring. It's not good.",0.779429
20,"很好很好！呵呵！","Good and good! Ha-ha！",0.75796
20,"很好看啊，前前后后看完这部电影用了半年","Very nice, after watching the movie for half a year",0.820454
20,"很好笑，很好听","It's funny. It's nice to hear",0.753846
20,"很少给片子2星啊一般都是还行啊，可是私人定制真心烂成狗啊，点在哪里Totally不知道啊有木有啊！药匣子这个搞笑大爷竟然都让人觉得无语凝噎啊，葛大爷更是没发挥出来优势啊！还不如再看一遍狼少年啊！啊啊啊！","Rarely give the film 2 stars are generally OK, but the private custom really rotten into a dog, where Totally do not know ah there are wood ah! The medicine box this funny master unexpectedly all makes people feel that the silent choking ah, Mr. Ge does not give play to the advantage ah! It's better to see the wolf boy again. Ah ah!",0.828777
20,"很想找点喜欢这电影的理由，但是只找到了一个白百何。去之前预期已经很低了，但是看到[道歉篇]实在不知道这最后一段是为了什么，尤其是出现恭贺马年的时候着实被恶心着了。我们对于电影，需要的永远是脱离现实的东西，不是实现自己的白日梦，而是有更多、更高、更美的东西，等着电影去帮我们实现。","I wanted to find some reason to like the film, but only one Bai Baihe was found. To go before the expected has been very low, but see [apologies] really do not know that the last paragraph is for what, especially when the horse was sick on the. What we need for movies is always divorced from reality, rather than realizing our daydream, but having something more, higher and more beautiful, waiting for the movie to help us achieve it.",0.824157
20,"很烂。倒也说明冯小刚拍电影已经写意了，可以换个名字：冯小刚和观众拉家常或者冯导的13年末告知观众的几点感悟。赞一下宋丹丹最后卸妆时候的演技，那几下一下戳泪中点了。我是没法想像没有冯氏喜剧的年末，只是大年末的提钱多俗，又是一个和钱有关的片儿。","It's very bad. It also shows that Feng Xiaogang has made a picture of the film, and can change a name: Feng Xiaogang and the audience, or Feng Dao's end of 13, to tell the audience a few points. Praise Song Dandan's last dressing time of the acting, that a few seconds to poke tears in the point. I can't imagine not just at the end of Feng's comedy, at the end of the year put money custom, is a film about money.",0.835432
20,"很精致，但是不是好电影。可惜葛优这么好的喜剧演员了。","It's fine, but it's not a good movie. It's a pity that Ge You is such a good comedian.",0.770156
20,"很莫名其妙的在IMAX厅里看这么一部莫名其妙的电影","It's very inexplicable to see such an inexplicable film in the IMAX Hall",0.751931
20,"很费力地想要表达诸如政治腐败，环境污染等社会问题，讨论人性，但是浮于表面，过于荒诞，流于形式，缺乏深度。片段式的相互连接也不恰当。还有white lily这个烂片之王，有的人不知道哪里有问题，就是有她就不想看了。不过，海南风光真美。","It's very laborious to express social problems such as political corruption and environmental pollution, and discuss human nature, but superficial, too absurd, formality and lack of depth. Fragment interconnections are not appropriate. White lily and the king of this movie, some people do not know where the problem is, she does not want to see the. But the scenery of Hainan is very beautiful.",0.856828
20,"很难想象编剧是王朔 三段一个国家一个导演一个富人 的确有可笑之处只是对白与情节不够好笑 骂观众及拍俗是高潮 关于父母那段是泪点 突然接最后感谢来反讽 有教育意义却脱戏之感 最后葛优的台词冯式典型嘲笑国人 说的再好再有感悟实际去做就是诟病 这戏看不到真诚是因为冯导在真诚的骂各位傻B~","It is hard to imagine the screenwriter is Wang Shuo three a country director of a rich dialogue and plot it is laughable just not funny scold the audience and shoot vulgar is the climax of parents is that tears suddenly finally thanks irony to the educational sense of play off but finally Ge You's words Feng at typical country say again good again feeling actually do not see this play is criticized because of sincerity is Pingdao in sincere scold you silly B~",0.819945
20,"微信朋友圈都来了，还有表哥，擦好恶心啊！中间居然还有一段诡异的渣画质，太没诚意！","WeChat friends circle all come, and cousin, good nausea! There is a strange slags in the middle of the middle, too insincere!",0.754889
20,"心灵麻醉","Psychic anaesthesia",1
20,"心里游戏的山寨闹剧版，两星是给片尾的那四个道歉的，虽然和影片没关系还是有感动我。感觉白百合和李小璐她俩不和啊","The heart of the game is for two copycat version of farce, ending the four apology, and although the film never mind or have touched me. They don't feel the white lily and Li Xiaolu.",0.796478
20,"忘记记录看过这个电影了，无论如何也要记下来因为它是我看过的史上最烂尾的电影。虽然本身剧情也不怎么样。","Forget to record the film and remember it anyway because it's the worst movie I've ever seen. Although the plot is not very good.",0.808004
20,"怀疑是王氏兄弟为了做空专门弄的毒药引子，股价低了他们买进啊，然后再弄个好的炒高，高！实在是高！","Doubt is the Wang brothers to make empty specially made poison introduction, the stock price is low they buy, and then make a good stir fry, high! It's really high!",0.800412
20,"怀疑票房是假的！！！圣诞节当天放映前3小时格瓦拉订的票子，只有最前2排有位子，放映时上座率大概10%最多了…范伟那段挺好看，之后越来越烂！葛大爷也挽回不了了…","Doubt the box office is false!!! Guevara, 3 hours before the day of Christmas, had only the top 2 rows of seats, and the seat rate was about 10% when it was shown. Wei Fan is pretty good, and then it's getting worse! Uncle Ge can't get it back, too.",0.901528
20,"恭喜冯导当选年度说教帝，年度全国人民环保大使，愣是把喜剧片拍出了公益片的结尾，顺利把观众们雷到外酥里嫩。我诚恳地建议您，如果非被朋友/家人/爱人/同事etc.拉着去看冯导的贺岁片，请在宋丹丹的故事后马上离开电影院。","Congratulations to Feng Dao, who was elected the first sermon of the year, the annual National People's Environmental Protection Ambassador. He made the end of the public welfare film with comedy, and smoothly brought the audience to the crisp outside. I sincerely suggest that if you are not to be seen by your friend / family / lover / colleague etc. to see feng guide's new year's movie, please leave the cinema immediately after Song Dandan's story.",0.840319
20,"恶心到不行！三十大元成全你好了！中间什么什么保护环境真特么突兀！跟甲方乙方一个模子却没人家好看！再次说明中国电影没发看！","Nausea is not good! Thirty big dollars are all good for you! What to protect the environment is so extraordinary in the middle! With party a party a mold, but no other people look good! Again, the Chinese film has not been seen!",0.89334
20,"恶心吧啦","Nausea",1
20,"恶心自己、成全别人，谢谢你能有这样的觉悟，不知你被恶心成什么样，可是我却没有被成全的感觉。电影里的三个故事既不好玩也经不起推敲，打死也不说的智慧变成了让北京城熄灯的显摆，真牛，可是一点也不好玩。","I'm sick of yourself and all the others. Thank you for being aware of that, I don't know what you are disgusted with, but I don't feel the feeling of being complete. The three story in the film is not fun can not withstand scrutiny, do not say killed wisdom into let Beijing city lights off, really cattle, but was not fun.",0.793598
20,"情节无逻辑，角色单薄，电影手法简陋。扑面而来的无奈和丑陋，观影时候的笑声多是嘲讽，没有了喜乐的成分。看完郁闷不已，物质富足精神匮乏的现实被电影直接呼在脸上。如果是想看贺岁喜剧，可能不是好的选择。","The plot is not logical, the role is thin and the film technique is simple. The helplessness and ugliness of the face, the laughter of the time of view is mockery, and there is no part of joy. At the end of the depression, the reality of the lack of material rich spirit is called directly on the face. If you want to see a new year's comedy, it may not be a good choice.",0.885134
20,"情节松散","Loose plot",1
20,"惡心別人，成全自己","Nausea",1
20,"想到friends里一个台词，Rachael把松露蛋糕做成了松露馅饼，Rose说有脚的味道。。。Joey说，很好吃啊！牛肉，好吃！蛋糕，好吃~奶油，好吃。。。话说四个段落，分开来排成四个电影可能都不错，但是放在一起就。。。","Thinking of one of the lines in friends, Rachael made the truffle cake made of pies, and Rose said the taste of the foot. Joey said, it's delicious! Beef, delicious! Cake, delicious ~ cream, delicious. The four paragraphs, separated into four movies, may all be good, but put them together.",0.90713
20,"想想咱们之前的甲方乙方真是不错 于是再来一次~因为当了春晚导演所以得保持导小品的节奏 最后上升到大爱与温暖","Think of the first party B before us is really good, so once again, because when the director of the Spring Festival Gala is at the end of Spring Festival Gala, we must keep the rhythm of the guided essay and finally rise to love and warmth.",0.794436
20,"想法很不错，可惜文案张力不够，碎片化严重，换成电视剧还不错~","It's a good idea. Unfortunately, the tension is not enough, the fragmentation is serious, and it's good to change into a TV play.",0.819209
20,"想笑始终笑不出的难受，各种情节很突兀，虽说故事本身很讽刺现今社会的种种现象，但还是觉得这部电影是不合格的，期望大，失望更大。","It is hard to laugh and laugh. All kinds of plots are very abrupt. Though the story itself satirize the various phenomena in today's society, it still feels that the movie is unqualified, expecting big and disappointing.",0.760712
20,"想认真拍点东西，结果反响很差，索性随便搞搞，反响当然不好，终于毛了，却也只敢怪怪影评人，真正看电影的老百姓，有几个是随影评人左右的？内容源于群众，迎合群众，却也总视群众为乌合之众，其实骨子里还是挺瞧不起大众文化的吧，怕是有一天...","Want to shoot something, the response is very poor, just dabble in response, of course not good, finally the hair, but also dare strange movie critic, real people, some with critics about? The content comes from the masses, catering to the masses, but also regard the masses as a motley crew, in fact, what was very contemptuous of the mass culture, even one day...",0.832113
20,"想讽刺中国社会现状，第一段故事还过得去，后面的只能说题材好但没拍好。","In order to satirize the status of Chinese society, the first story is still over, and the latter can only be said that the subject is good but not good.",0.80516
20,"想讽刺的做法挺好的，二人转啊相声啊也是好东西，但是时间太长，就会煮烂掉，2个小时，连这汤底都给熬干了，考虑过观众的感受吗。","To the irony of approach is very good, but also good stuff ah ah and comic, but too long time, it will boil rotten, 2 hours, even the soup to boil, consider the feelings of the audience.",0.895656
20,"意义不大。白百何和李小璐一看见就出戏，不过白百何长得真好看啊哈～","It doesn't mean much. Bai Baihe and Li Xiaolu come out at the sight, but Bai Baihe looks very nice.",0.831212
20,"意淫","Psycholagny",1
20,"感觉很生拉硬拽。不管是植入广告还是植入信念，也太明显，太过分了。","I feel very shenglayingzhuai. Whether it's implanting ads or implanting faith, it's too obvious. It's too much.",0.765742
20,"感觉本片所谓喜剧只是让你不得不强颜欢笑，有的时候感觉内容主旨其实是不错的，但是面对这么沉重现实的话题再优秀的喜剧也没办法笑。本片给我的感觉就像是两个小品罢了，不知道怎么就上大荧幕了。","I feel this so-called comedy just let you have to smile, sometimes feel content is good, but the face of such a heavy realistic topic then outstanding comedy can't laugh. This film gives me a feeling like two little pieces, and I don't know how to get on the big screen.",0.836202
20,"感觉此片的定位颇为尴尬，说是剧情片剧情很一般，说是喜剧片笑料又不足，作为冯氏喜剧这部片非常疲软乏力。不过又不像网上说得那么差，整体还是能看的。冯导似乎是想指桑骂槐地说点什么，把几个阶层全部埋汰一遍，想有深度可又深得不够。值得一提的是片尾那几段关于环保的戏倒是全片亮点，颇为动人。","It feels awkward position, that is the story plot is very general, jokes and comedy, as Feng's comedy this film very weak. But not as bad as that on the Internet, the whole still can be seen. Pingdao seems to want to campaign to say what, over the class all want to have a few dirty, the depth of deep enough. It is worth mentioning that some credits on environmental protection is the highlight of play, attractive.",0.776682
20,"感觉浪费了电影票 看的首映场 本年度最烂 没有之一。以后只要是这个导演的片子 决不去电影院看了 加长版广告。我们就是他说的群众里的坏人。说所有人是傻逼的 自己肯定是傻逼。观众有眼睛自己能分辨。","It feels like a waste of movie tickets that is the worst of the year. In the future, only the film of the director will never go to the cinema to see a lengthy version of the advertisement. We are the bad people he said in the masses. That all is oneself is certainly idiot idiot. The audience has eyes that can distinguish themselves.",0.773132
20,"感觉还不错嘛  PS. 白百合头一次感觉介么好看啊","How good is it? PS. white lily head is a good look.",0.792656
20,"感觉这个方向其实挺好的，毕竟有很多人可能终其一生都有一个完成不了的梦想，通过这种虚幻的方式感受一下可能也不错，虽然还是梦一场，但是也能给人生增加一丝微笑吧，但是正如导演自己说的，随便拍拍而已，没诚意的片子，博君一笑吧，最后一段倒是有些思想境界的升华不过感觉跟电影本身没有关系","The feeling in this direction is actually quite good, after all, there are a lot of people might end its life has an unfinished dream, by this way may feel unreal is also good, although still a dream, but also can add a smile to life, but as the director himself said, just take it, no the sincerity of the film, laugh, the last paragraph is some ideological realm of sublimation but feel Never mind with the film itself",0.884501
20,"成全票房，恶心钱包~~~","Complete box office, nausea purse ~ ~",0.768191
20,"我一直以为中国这代导演走到今天，再怎么拍也值三颗星，因为不会找不到优点闪光点。可这次我两星都觉得给多了，一星半还有些犹豫呢。","I have always thought that the director of the Chinese generation is going to today, and it will be worth three stars again, because it won't be unable to find the bright spots. But this time I feel for two more, one and a half stars have some hesitation.",0.761335
20,"我一直觉着冯拍的不错 这部真心不好看","I've always been aware that Feng's good is not good.",0.770565
20,"我不明白企业的利润来源……这成本支出不得赔塌了啊……范伟那个故事总觉得神神叨叨 他们怎么可能入戏的 演员都是一样的 这样真的有意思吗 也就最后那点公益广告有点意义","I don't understand the source of the profits of the enterprise... This cost is not collapsing... The story of Wei Fan always feel God God complaining how they might play into the actors is the same as this really interesting is that last point advertisements have little significance",0.757699
20,"我们砸了一百买票去捧冯爷的场您就给我等看这个烂渣渣。这俩小时很艰难，葛大爷带着那仨用尽浑身解数卖笑，憋出几个勉强的笑点。你说有多尴尬？最后那段完全不知所云。我去去！！！各种凌乱。","We smashed one hundred tickets for Feng's field and you gave me a look at the dregs. It is very difficult for two hours, Ge uncle took the three Biechu several case of exhaustion exhaust all the skills, forced bursting point. How embarrassing are you saying? The last part is completely unintelligible. I go!!!! All sorts of messy.",0.779092
20,"我们都知道要有梦想，可是我们常常只能看到它光鲜的外表。结尾能承担起媒体的社会责任是好的，不过显得太生硬。剧本感觉有漏洞，想表达的东西是好的。","We all know to have dreams, but we often only see the bright appearance of it. It's good to end up with the social responsibility of the media, but it's too hard. The script feels loopholes and the things you want to express are good.",0.9025
20,"我只能说你从走老路 你就别想着超越了 至于什么深层次意义 能不能拍到那个地步得看剧本和导演功力 很显然俩都没有 光搞笑您不擅长 光深刻您没能力 您还能干吗啊现在 好导演都活着 但都拍不出活着了！","I can tell you from the way you don't think beyond what deep meaning can take to that point to the script and directing skill obviously neither light funny you not good at light you don't have the ability to deep you can why ah now director alive but shot out!",0.755293
20,"我喜欢两类电影，要么足够搞笑，像泰囧一样，从头笑到尾，笑完也就过去了，要么就引人深思，震撼人心。可是私人订制呢，让人哭笑不得，你说搞笑吧，又不纯粹，你说隐射社会现实吧，也不纯粹。不明白导演到底想表达什么。说实话，真的挺失望的。想表达的东西太多，反而让人觉得很混乱，简单纯粹最好。","I love two movie, or funny enough, like Thai embarrassed, laugh from the beginning to the end, laughter is past, or thought-provoking, thrilling. But private custom, dumbfounding, you say funny, but not pure, you said it is not reflected the social reality, pure. I don't understand what the director wants to express. To be honest, I'm really disappointed. There are too many things to express, but it makes people feel confused, simple and best.",0.834739
20,"我对电影的定位其实特别肤浅，就在好不好看和热不热闹上。有的电影不好看但热闹，但私人定制只能说不好看也不热闹了。","In fact, the location of the film is very superficial, and it is not good and hot. Some movies are not good but lively, but personal customization can only be said to be unpleasant and not lively.",0.878134
20,"我就觉得有钱那个故事挺好的，其他的，确实不怎么样，而且结局那个采访我也觉得挺莫名其妙的。","I think the story of money is good, the others, not really, and the end of the interview I also feel quite inexplicable.",0.816425
20,"我总觉得冯小刚的看不懂和姜文的看不懂不是一回事儿~ 以上~","I always think that Feng Xiaogang can't understand it and that Jiang Wen can't understand it is not the same thing ~ ~ ~",0.831471
20,"我想说的是豆瓣评分还是比较靠谱的。5.5肯定是有水军在狂拉。全篇最大亮点就是李小璐的泳装秀，纯炸弹。冲这个可以一观。百度图片上可搜不出来，这个是票房大杀器怎么可能不封锁，算是友情提醒大家了。小刚你就别嘴硬了，请小贾吃饭吧人家做奉献了！","What I'd like to say is that the bean score is a good one. 5.5 there is definitely a mad pull in the navy. The biggest highlight of the whole story is Li Xiaolu's swimsuit show, a pure bomb. It can be a view of this. Baidu pictures can not be found out, this is the box office big killer how can not be blocked, is a friendship reminding everyone. You don't even Xiaogang, please Xiao Jia eat people do sacrifice!",0.807703
20,"我拖着行李在这个光怪陆离的城市停下来，费劲一番周折找到个环境不错的工作，周一到周五朝九晚五，终于可以在周末的时候给心爱的人倒腾点吃的，（不对，应该是心爱的人给我倒腾）纠结衣服买不买，偶尔熬夜在high吧，总有三五好友相聚吐槽；然后又一次在周一早晨变成战斗的模样，用咖啡开始周一的早上。","My luggage in this city the lustrous and dazzling stop, hard struggle to find a good job, nine to five Monday to Friday, can finally give love at the weekend when people can eat, (no, should be the beloved person to I can buy tangled clothes), occasionally stay up in high now, there are 35 friends Tucao; then again into battle. On Monday morning, with coffee began Monday morning.",0.842983
20,"我是去的开心的，但不是很喜剧啊！！！！！唯一启示：这世道文艺青年不好当啊，稍微青年就好，要不最后只能弹棉花了。。。。。","I am happy to go, but not very comic!!!!! The only revelation: not good when this world of young artists, a good youth, or only play cotton.....",0.882357
20,"我朋友说这电影很好看，所以我跟他绝交了。","My friend said the film was very nice, so I got off with him.",0.793799
20,"我看电影真的很宽容的，能在哪里稍稍撩起某些感触或者仅仅是能让人有欲望一口气看完就行。。但看这片真的称不上愉快。。宋丹丹那段快睡着，以及最后道歉跟前面有什么关系吗，违和感max，不如拿去当公益广告，逻辑和煽情都像被强行绑架过来的。。不过郑恺很帅= =","I saw the movie is really very tolerant, where slightly lifted some feeling or just to let people have a desire go on the line.. But it's really not happy to see it. Song Dandan was fast asleep, and finally apologized to what is in front of you, a sense of violation and Max, as to when the public service advertising, logic and sensational are like being forced to kidnap.. But Zheng Kai is very handsome = = =",0.864182
20,"我知道你在讽刺现实 也有一些地方确实好笑 不过看完整体就会觉得像小朋友跟妈妈耍脾气 没有什么实际意义和价值更别提作用 难怪大周看到我看王朔的书和我说 王朔老了看不看都行了","I know you are satirize the reality, there are also some places are really funny, but after watching the whole, it will feel like a kid playing with a mother. It doesn't matter what the actual meaning and value is. Let alone mention it. It's no wonder that Wang Shuo sees me in the big week. If I read Wang Shuolao, I can't see it.",0.838867
20,"我竟然没标记过……就是 好浮夸的一部电影= =","I didn't even mark it. Is a good film = = = = = =",0.783026
20,"我给分真客气，这玩意可以用老太婆的裹脚布来形容。貌似是为了批判而拍的电影，但估计连创作人员都不会觉得站的住脚。真心怀疑是不是王或冯江郎才尽，要么就是冯大导在大片的路上走远了，有点飘飘然，当自己真能炮炮置地有声？第五代导演的辉煌，至此结束了吧。一星给宋丹丹，一星给王振亮和羽泉的歌。","I really kind, it can be used to describe the old woman's foot binding cloth. It seems to be a movie for criticizing, but even the creators don't feel the feet of the station. I wonder whether Wang Feng or jianglangcaijin, or is the guide in a large way Feng walked away, a little smug, when you really can land gun sound? The fifth generation of director's brilliance, at the end of the end. One star to Song Dandan, one star to Wang Zhenliang and Yu Quan song.",0.864677
20,"我能说，看完这个电影最大的印象就是，其实白百合的胸，还是挺有料的。貌似在印象中，是第一次见白百合泳装亮相啊","I can say that the biggest impression of the movie is that the White Lily's chest is still a good material. It seems to be the first time to see the white lily bathing suit.",0.766108
20,"我觉得没什么好好笑的呢？是我笑点太高了么？只觉得影片最后向大自然道歉的立意比较好，可让大家注意保护环境。其他的，能记住场景没几个","I don't think anything is funny? Is it too high for me to laugh? It is a good idea to apologize to nature at the end of the film, and let everyone pay attention to the protection of the environment. And the rest of it, you can remember a few scenes",0.840087
20,"我觉得这个电影就是为了李小璐show胸定制的，Over。极烂，极烂，千万别说是王朔编剧的啊。。。。","I think this movie is for Li Xiaolu's show chest, Over. It's very rotten. It's very bad. Don't say it's Wang Shuo's screenwriter.",0.777272
20,"我觉得这部电影好坑爹啊，只能说是一部低俗喜剧，而且笑点很烂。看完后没有任何意义。影片中唯一稍微触动我的就是时间都去哪儿了这首歌播放的时候，还有片尾曲挺好听吧。","I think the film is a good man, but it is a low comedy and a bad laugh. It doesn't make any sense after seeing it. The only thing that touched me in the film was where time went to the song.",0.758561
20,"打发时间的电影，有搞笑，有煽情，夸张，但处处又欠缺些什么。尤其是不能分析电影价值，和心灵鸡汤完全搭不上边。也真就是因为冯小刚拍的，换个导演还能有这票房么？反正我是后悔在电影院看了。","The time of the movie, funny, sentimental, exaggerated, but all the lack of anything. In particular, it can not analyze the value of the film, and the soul chicken soup completely. Is it true that because Feng Xiaogang has taken it, is it possible for a director to have this box office? I regretted watching it at the cinema anyway.",0.786751
20,"扯淡","Nonsense",1
20,"把范伟那段当小品看还挺乐的，其他的没有太多印象","It's nice to see Wei Fan as a sketch, and the others don't have too much impression.",0.821309
20,"抱歉的是，甲方乙方是我心目中最完美的内地电影，这部甲方乙方续集整出来完全就是糟蹋冯小刚精神的精髓，看完之后我十分庆幸自己没有为了华谊兄弟贡献票房。","I'm sorry, Party A is the most perfect inland movie in my mind. The complete set of the second party's second party is totally spoiling the essence of Feng Xiaogang's spirit. After that, I'm very glad that I didn't contribute to the Huayi Brothers.",0.768018
20,"抱着围观烂片的心态去看的，果然没让我失望啊。冯小刚已经不是当初的冯小刚，王朔也不是曾经的那个王朔了。人只要走上公知的路，就没法回头了。当初为了躲它挪档期的片子们不知道现在后悔了没，拼一拼还真说不定会有不同的结果。","Hold some onlookers mentality to see, and I wasn't disappointed. Feng Xiaogang is not the first Feng Xiaogang, and Wang Shuo is not the former Wang Shuo. As long as people walk on the known road, they can not turn back. At the beginning, the films that were in order to avoid the period of it did not know whether they had regretted it now, and they would have different results.",0.781903
20,"抱着对冯小刚与葛优的惯性期待去，带着失望走出电影院。虽然最后的道歉篇不错但三个故事都一掠而过不高深不精全。什么都想要聊一聊结果什么都没表达好，还非得最后努力装一下高雅。冯小刚还是专心弄春晚去吧~","Looking forward to the inertia of Feng Xiaogang and Ge You, they walked out of the cinema with disappointment. Although the last good apology but three stories are not high precision full field. Everything you want to talk about is not to express anything, and you have to make a final effort to install elegance. Feng Xiaogang still focused on the Spring Festival evening.",0.810314
20,"抱着看小品的心去看的，范伟那段还行，李成儒那段纯粹就是客串明星大联欢，宋丹丹那段歌不错，结尾不伦不类，确实笑了，所以两星吧还是，比甲方乙方差远了，顽主就更别提了~我还是挺喜欢葛大爷的= =","Look at the heart of the sketch, Wei Fan Li Chengru that was okay, that is pure guest star Festival, Song Dandan at the end of that song is good, really laugh, so neither fish nor fowl, or two, Party B is far worse than Wanzhu, not to mention the ~ I quite love Ge uncle = =",0.778574
20,"拍成讽刺喜剧不是挺好？心灵鸡汤就让人倒胃口了。不过连冯小刚自己都不喜欢，还能期待观众买账吗。","Isn't it good to be a satirical comedy? Let the people off the chicken soup. But even Feng Xiaogang doesn't like himself, can he expect the audience to buy it.",0.762412
20,"拖沓，反贪拍的太假，批俗很乱，钱很傻。白百合终于拜托了黄小仙的样子，不错。","Procrastination, the anti corruption shoot is too false, the batch is very disorderly, the money is very silly. The white lily finally came to the look of Huang Xiaoxian. It was good.",0.839327
20,"拿冯小刚的功力来说~这就是及格线以下的水平~ 除了葛优最后几句台词能让人看见恍惚的旧日，都是圈钱货~","It took Feng Xiaogang's skill. This is the pass line below the level of Ge You. Besides the last few lines can let the human see trance of old, are money goods ~",0.799653
20,"挺失望，铁三角还在却江郎才尽的感觉，像是几个小品的合并体最后直接变公益广告。甲方乙方的诙谐幽默精彩不在，像是鸡肋，哎，每年贺岁档有冯导的电影都期待，准备乐一乐，结果笑的挺勉强。但是有这招牌票房也不至于差，基本不管烂片还是好片，观众总会买单，好片自然好，烂片也会被宠坏。","Disappointed, but at the end of the iron triangle is still feeling like combination of several pieces of the last direct variable of public service advertising. The humorous humor of Party A B is not good at all. It looks like chicken ribs. Well, every year, the new year old movie with Feng guide is looking forward to preparing for a happy life, and the result is a reluctant smile. But there are signs that the box office will not be bad, no bad or good, the audience will pay, good nature, bad will be spoiled.",0.914336
20,"挺扯的","Tangle",1
20,"挺没意思的片子，之前还很期待，没想到冯导也失手了。剧本荒诞，小品形式令人出戏。。。不过宋丹丹演的真心好，也就这段笑了几次~","Very uninteresting film, before is still very expected, did not expect Feng guide also lost. The play is absurd, and the form of the sketch is a play. But Song Dandan was really good and laughed several times.",0.789717
20,"挺烂的","Lousy",1
20,"据我所知，导演和演员能玩着就把电影拍了而且拍得很不错的例子，东成西就算一个，私人定制绝对算不上第二个。这片子好像一直很努力地想让观众和演员入戏，可是他的每一个镜头都在提醒观众这只是一场自嗨。除了李小璐和白百合的胸，我找不到本片的亮点。","As far as I know, the director and the actor can play the movies and have done a very good example, which is a private custom, certainly not second. It seems that the film has been trying to get the audience and the actor into the play, but each of his shots is a reminder that it's just a self - hi. In addition to Li Xiaolu and white lilies, I can't find the highlight of this film.",0.898213
20,"搞笑夹着温情夹着讽刺。。最后一段公益片还行。。放电影里是太不着调了。。","Funny with the warmth of the irony. The last section of the public welfare film is OK. It's too bad to play in the movie.",0.76766
20,"摄影很好，但是整个片子没有节奏可言，段子没有心意而且大部分笑点都很牵强。噢，对了，关于整体，如果把这个当成微电影集来看，似乎就不难看了。","Photography is very good, but the whole film has no rhythm, the paragraph is not the heart and most of the laughter is very far fetched. Oh, yeah, on the whole, it doesn't seem to be difficult to look at this as a microfilm set.",0.878318
20,"操","exercise",1
20,"故事一个比一个无聊，主旨一个比一个散漫，除了演员和风景，真是挑不出亮点。看在博君一笑的情节和环保宣传片的份上，勉强给个两星吧！","The story is more boring than one, the main idea is more diffuse than one. Besides the actor and the scenery, it can't pick out the bright spot. Look at the laugh of the plot and environmental Promo copies, forced to give a double star!",0.750253
