"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
30,"还行吧 没有想象中的那么差 不过还是不敢相信冯爷不能这么交作业吧。。。难道里面的内涵 我没有看懂 更深更深的？？？？ 有些突兀。。。有点儿尴尬。。。有点儿不可思议 。。。要是没有葛优、范伟、宋丹丹。。。哎。。。更是不堪入目呢","Do not think so bad, but still dare not believe that Feng can not do so. Do I not understand the connotation of the inside????? Some are abrupt. It's a bit embarrassing. It's a little unbelievable. If there were no Ge You, Wei Fan, Song Dandan. Oh. It is not fit to be seen.",0.103851
30,"这不就是甲方乙方嘛。老戏新唱","This is not Party A's Party B. A new singing of the old opera",0.249215
30,"这不是 甲方乙方？","Is this not Party A and Party B?",0.250419
30,"这个年头真的还有人在期待冯小刚吗你们都疯了吗？？","Does anyone really look forward to Feng Xiaogang this year? Are you all crazy??",0.245855
30,"这是甲方乙方2。","This is Party A Party B's Party B 2.",0.239111
30,"这真的不是甲方乙方的加强版吗？！一众明星在这里创造梦想，是在回味过去吧。","Is this really not the strengthened version of Party A Party B?! A lot of stars are here to create dreams in the past.",0.21842
30,"这货不是甲方乙方。。这货就是甲方乙方。。。","The goods are not Party B Party B. The goods are Party A Party B.",0.24208
30,"适合合家观赏的喜剧不必苛求太多","A comedy suitable for a family does not need to be too much.",0.230889
30,"這是部標準的三星電影，沒有那麼有意思，也沒有那麼沒意思，現在甲方乙方拍出來也不過如此吧，你都跟著時代走了，王碩小剛也不能免俗吧。從導兒各種擰巴的和各方勢力玩黑色幽默來看，還真是挺真心的。人家導演罵你觀眾是臭傻比，你還真覺得自己是啊，不至於。說白了，錢就是鬧心，不給40還不讓看！","This is the standard of the Ministry of the Samsung movie, not so interesting, isn't that interesting, now Party B take out so much, you follow the times gone, Wang Shuo Brock is no exception. It is really true that it is very true to play a variety of twists and forces and play black humor from all sides. The director scolds you that your audience is a fool, and you really think you are. After all, money is not to suck, 40 is not to look at!",0.230348
30,"造梦有甲方乙方的FU（。看开头以为没大众说那么差，但看完整个片子我一一看葛大爷就笑的人都觉得笑点不多就。。。Orz","A dream is made by Party A Party B's FU. Look at the beginning, I think no public say so bad, but look at the complete film, I see Mr. GE's smile. Orz",0.111876
30,"都说是烂片，所以就去看看到底有多烂，因为事先设定好是一部极为烂的片子，所以就觉得还行。当然有点散，知道冯导想讽刺，想说理儿，想呼吁，但是如果想表达的东西太多但又没有很好的把他们结合起来的话就散了，就乱了。建议还是在家观看，不用去电影院了。","That is a bad film, to see how bad so, because the preset is a very poor film, so I feel okay. Of course a bit scattered, want to know Pingdao irony, to say truth, want to call, but if you want to express something too much but not well combine them then scattered, disorderly. It is suggested to be at home and not to go to the cinema.",0.25466
30,"随便拍的电影。。。没啥笑点的贺岁片","A casual film. A new year's movie with nothing to laugh at",0.202545
30,"隔这么多年还出个甲方乙方续集，有意思么？","Is it interesting to have Party A Party B's sequel all these years?",0.236967
30,"题材很不错的电影！不得不说有一定深度！","A movie with a great theme! Have to say there is a certain depth!",0.206288
