"ranking","Chinese.origin.data","Baidu.translated.data","Baidu.English.sentiment.analysis.postitive.probability.base.on.Baidu.translated.data."
10,"真的很失败的一部电影，全场无笑点都是尿点，最后煽情那段简直不能更刻意一点，冯小刚去年揣着1942眼红囧囧，酸溜溜的说随时可以把喜剧捡回来，今年就折腾出这么一个挫玩意，简直毫无诚意！","A movie is a failure of the true, the bursting point is the last point of urine, that couldn't be a deliberately provocative, Feng Xiaogang Chuaizhe 1942 jealous embarrassed embarrassed, sour said ready to take back this year comedy, toss out such a thing and there is no sincerity!",0.23664
10,"真的没小时代好看呀！人家水平低起码在认真拍，你呢，拿电影，拿观众的信任来玩...","It's really not a small time. People are at a low level at a low level. You take a movie and play with the trust of the audience.",0.303837
10,"私人定制出来后就一个感觉 坑爹呢这是！  几个神经病屌丝做白日梦拼凑下 最后加个公益广告  我在哪看不成还花钱去电影院看公益广告 尼玛","When a personal custom comes out, a feeling pit daddy is! A few neuropathic Diao fillets, together with a daydream, finally add a public service ad, where can I see no money to go to the cinema to see the public service ad Nima",0.244528
10,"私人订制 冯小刚的失意之作","A personal reservation to Feng Xiaogang's disagreement",0.307389
10,"笑点伪造太明显就不那么好笑了！只会让人恶心！","It's not so funny to laugh too much! It's just disgusting!",0.294252
10,"笑点低，结尾莫名奇妙，粗制滥造的典型","A low smile, an indescribable ending, a rough model",0.269052
10,"第一个故事让我恐惧：我tm可能就是群众中的坏人啊；第二个故事让我觉得悲伤：我tm看那么多书看那么多电影没事儿看个话剧简直就是傻逼到了极点啊；第三个故事让我绝望：上一个姐阶层有个JB用啊，钱是什么啊钱是王八蛋啊一切都是浮云啊。没吃过鲍鱼就别吃了，不如萝卜。NMB。","The first story makes me fear: I TM is probably the masses of bad guys ah; second story makes me feel sad: I TM see so many books to read so many movies all right to see a drama is simply idiot to the extreme ah; third story let me despair: a sister class has a JB ah, money is what money is a bastard all clouds. Don't eat abalone, not as good as radish. NMB.",0.122184
10,"第二个故事：想当清官也就将就看看了，后面几个的惨不忍睹，太不接地气了；哎，也就白百合的修长身材留下了点映像。。。。。","Second story: to be honest also will see, the following is not too horrible to look at, down to earth; alas, also left little reflection lily white slender figure.....",0.293896
10,"简单来说，这就是冯小刚拿自己之前积累下来的口碑兑现了一笔收入，说是粗制滥造、不负责任毫不过分，没见过这么没节操的……太伤人品了，大导……","In simple terms, this was before Feng Xiaogang took his accumulated reputation to honor an income, that is, crudely made irresponsible not too much, not seen so no integrity of the...... It's too bad for people, big guide...",0.221587
10,"简直想打零分……太烂了……","Almost to zero...... Sucks......",0.294716
10,"纯属烂片，能不能敬业一点，尊重一下捧场观众，花点心思！！！太猪了","A bad film, can a little work, respect for the audience to join, huadianxinsi!!! Too much pig",0.256392
10,"结尾的道歉也是王朔写的？？？？太小瞧他了！！！！！","The end of the apology was also written by Wang Shuo??? So look down upon him!!!!!",0.301107
10,"网友说没有剧情 这个可以接受 但是看过后没有笑点。真是骗票房，简直太垃圾了！","The net friend said there was no plot that could be accepted but there was no laughing. It's a box office. It's so rubbish!",0.277553
10,"翻拍炒冷饭也就算了，拍的还这么弱智","A remake of stuff even, the scene was so retarded",0.297242
10,"翻版的垃圾，冯爷去年好闲。。。。","A replica of the garbage, Feng Ye last year to....",0.234193
10,"老谋子弄了一堆地方印象，您想圈钱又不想费那么大劲干脆多弄几个段子拍连续剧成吧？","Still get a bunch of local impression, you want money and don't want so much trouble just make a few scripts into drama?",0.225404
10,"肛肛都告诉你们别丢人现眼了。你们还有心思去给他长篇大论写影评？？？得了吧，给完一星就闪的节奏。","Anal anal tell you don't disgrace. Do you still have a mind to write a long comment on him??? Come on, give the rhythm of a star.",0.295549
10,"能再傻一点吗？？？","Can you be a little more stupid???",0.198215
10,"能再烂一点吗，完全不像大师的作品啊，无笑点，尿点蛮多的。。。","Can you rot a little again? It's not like a master's work, no smile, a lot of urine.",0.31276
10,"致敬自己的电影？第一次见有人这么明目张胆的不要脸！！！呸。。。","To pay tribute to your own film? The first time I saw someone so blatant!!!! Bah...",0.245834
10,"英雄尚且迟暮，更何况你小刚也就是个俗人罢了。","A hero like twilight, not to mention you Xiaogang is a worldling.",0.233957
10,"莫名其妙的剧情，成组扎堆的段子，笑点都显得那么尴尬。观众花几十块钱去影院看几个不痛不痒的小品，难怪会骂这是烂片呢。据说广告植入费都抵回成本了，大概冯导觉得票房应该不成问题，就想在春晚前练练手。","The indescribable plot, the group of passages, laugh points are so embarrassing. People spend hundreds of dollars to go to the cinema to see a few pieces no wonder neither painful nor itching, this is called bad. It is said that advertising fees have arrived back cost, Pingdao think about the box office should not be a problem, just like in the spring before practice.",0.309449
10,"蛇精病啊…………","Snake disease ah............",0.306207
10,"蜡笔难看。若不是因为花钱买了电影票肯定离场了，可是不离场也真是对不起自己的生命。笑点没笑点，意义没意义，故事没故事，超多广告，超多主旋律。整个感觉是导演编剧以为群众会被这些低俗的笑料逗笑，但实在是低于低俗，连低俗都配不上他了。","A crayon is unsightly. If you don't have to buy a movie ticket, you are sure to leave the field, but I'm really sorry for my life without leaving the field. There is no laughing point, no meaning, no story, more advertising, more than the main theme. The feeling is that the masses will be directed by screenwriter these vulgar jokes amused, but it is lower than the vulgar, vulgar and even are not worthy of him.",0.25174
10,"让人笑不出来的喜剧是很差的喜剧吧","A comedy that can't be laughed out is a bad comedy",0.292523
10,"让人笑不出来的喜剧真悲剧。","A comedy that can't be laughed out of a real tragedy.",0.278268
10,"说他是弱化版的甲方乙方简直是侮辱了甲方乙方。基本是看过所有电影中最垃圾的那一类。","To say that he is a weaker version of Party A Party B is simply an insult to Party B. It's basically the category of the most junk in all the movies.",0.300481
10,"请资深上当者老范来告诉我，拍这样的电影赚钱，是不是欺骗？？？？？？？？？？？？？","Ask senior fan Lao Fan to tell me, does this movie make money, is it deceiving?????????",0.0908958
10,"豆瓣开发负分系统吧。","A negative bean development system.",0.309208
10,"豪华版的小品也能当电影来放了！！！真tm没节操！！！","The deluxe version can also be released as a movie!!! Not really TM integrity!!!",0.30193
10,"贺岁喜剧却难得找到笑点，在电影院看的一场下来好惆怅，智商都有被拉低，话说结尾的反思算什么意思","A new year's comedy rarely finds a smile. It is disconsolate at a movie at the cinema, and the IQ is low. What is the meaning of the end of the reflection?",0.237734
10,"还好没在电影院看，我可以说这是一台大相声吗？简直像一盘大杂烩。白百合很有喜感，郑恺也是潜力股……葛优说了，成全别人，恶心自己，不准发微博……朋友圈也不行！哈哈……","Not at the cinema. Can I say that this is a big cross talk? It's like a hodgepodge. White lily is comic, Zheng Kai is also a potential stock...... Ge You said, to be full of others, nausea themselves, no micro-blog... Not a circle of friends! Haha...",0.249889
10,"还敢再烂一点吗???从头到尾闷得要死，听到前面有人还打起鼻鼾，我自己都要睡着了，硬是靠爆米花撑着。最后的环保更是突兀牵强，笑点也不好笑，冯导您是马失前蹄还是江郎才尽???10亿票房的预期估计您也就只能想想了!!!","Do you dare to rot a little again???? to death from beginning to end, hearing someone still snoring in front of me, I should fall asleep myself, hard to rely on popcorn. Finally, the environmental protection is just far fetched, bursting point is not funny, you are still at the Pingdao mashiqianti??? 1 billion at the box office estimates you can only think about!!!",0.132716
10,"还是甲方乙方是经典，不能超越，这部太做作了","Or Party A Party B is a classic, can't be surpassed, this is too pretentious",0.281587
10,"还有脸嘲笑泰囧？？","Have the face to laugh at Thailand embarrassed??",0.301721
10,"还能再烂些吗？怎么没有0分选项？","Can it get worse again? Why don't you have a 0 point option?",0.292239
10,"还贺岁电影呢不能再无聊了。一个字，烂！两个字，超烂！三个字，烂到死！四个字，烂到极点！五个字，真他妈的烂！","It's not boring to be a year old movie. A word, rotten! Two words, super bad! Three words, rotten to death! Four words, rotten to the pole! Five words, really fucking bad!",0.297677
10,"这。是。什么。跟。什么。这能叫喜剧？能叫电影？","This. Is. What。 With. What。 Can this be a comedy? Can you call a movie?",0.29847
10,"这也叫电影？跟早期 甲方乙方不是一个等级的","Is this also called a movie? Party B is not a level with Party A",0.281446
10,"这也算电影？ 江郎才尽？ 坑爹发大财？","Is this a movie, too? Run out of ideas? The pit Daddy made a big fortune?",0.254847
10,"这也算电影？不是四个微电影凑在一起？","Is this a movie, too? Not four microfilms together?",0.296964
10,"这也能叫电影？？","Can this also be called a movie??",0.276423
10,"这也能算是电影么！无高潮，无情节，看得人昏昏欲睡，远不如16年前的甲方乙方。冯导有没有恶心到自己不知道，但确实把我恶心到了。","Can this be a movie, too! No climax, no plot, see people sleepy, far less than 16 years ago Party B. Feng Dao had no nausea and did not know, but it did make me sick.",0.271094
10,"这什么玩意这什么玩意？完全照搬甲方乙方，结局却来个莫名其妙。整个过程没有起伏，平平的叙述完了这个甲方乙方斯基。冯小刚这就是你的电影？这就是王朔的剧本？","What is this thing to do with this thing? The complete copy of Party B Party B, the end of the end is indescribable. The whole process has no ups and downs, and a flat account of Party A's Party B's base. Feng Xiaogang, is this your movie? Is this the script of Wang Shuo?",0.176074
10,"这剧情，似曾相识。换个马甲，骗钱？？","This plot, deja vu. Another vest, kite??",0.281973
10,"这是头一次打一星，这也算电影？这也有人去电影院看？","This is the first time to play a star, which is also a movie? Is there someone going to the cinema, too?",0.309856
10,"这是山寨甲方乙方的节奏么？整部片子好像都在寻找胳肢窝而不得。一群京片子在二环内对960万地气儿的妄自想象，曲意逢迎的嘲讽，又辟新俗径。","Is this the tempo of Party A's Party B? The movie seems to be in the armpits and not looking for. A group of Beijing in the ring of 9 million 600 thousand air jump to imagine, quyifengying taunt, and open up a new custom size.",0.284734
10,"这是电影？？？！！！","This is a movie??!!!",0.276636
10,"这电影已经无法用烂来形容了，简直是SB！！！","The movie can't be used to describe it. It's just SB!!!",0.295051
10,"这部要人物没人物要故事没故事要笑点没笑点要画面没画面的电影不幸成为我2013年在电影院看过的最差电影没有之一。PS：富春没在电影院看；PPS：如此2D廉价烂片植入8000万广告居然还设最低限价，赤裸裸抢钱行为实在让人是可忍孰不可忍，负分滚粗。","It's a character, a nobody, a story, a story, a laugh and a laugh. A movie with no pictures is unfortunately one of the worst movies I saw in the movie theater in 2013. PS: no Fuchun in the cinema; PPS: 2D films implanted in 80 million so cheap advertising has also set a minimum price, naked acts of stealing money really make people is inadmissible, negative roll rough.",0.143548
10,"连tm豁开了幽默一把都做不到了，这tm真的是朔爷的本子么？看一贺岁片儿，谁tm要向大自然say sorry啊，还嫌恶心得不够么！白百合tm居然有胸！","Even TM open a sense of humor is not done, the TM is really God's new book? A new year picture, who TM to nature say sorry ah, too sick enough mody! White lily TM has a chest!",0.0568326
10,"连滚带爬的把钱赚了。花了钱看的电影，说你两句都说不得，一大导演跟影评的人较真太不值得，真有这点功夫多花点时间在自己的作品上吧。作品失败不要做人也失败。","Rolled to earn money. Spend money to see the film, say you both say no, a director with the film critics who seriously is not worth too much, really have this effort to spend more time on their work. The failure of a work is not a man or a failure.",0.28793
10,"都说是私人定制了，你TM还真上映啊？","I say it's a personal custom. Do you have a real TM?",0.27198
10,"随便找几个人拍串儿搞笑视频拿到电影院放放就叫电影了？？？.这根本就是个视频，没电影什么事儿！.最后，冯导，你敢给广大人民退票不？？？这才是真诚的道歉！","Look for a few people to make a funny video and take it to the cinema and put it in a movie??? It's just a video, no movie. Finally, Feng Dao, do you dare to refund the majority of the people??? This is a sincere apology!",0.161533
10,"难看的不知道咋说了 剧情基本是按着甲方乙方来的 但是完全没有进步 从头到尾都笑不出来 这样的喜剧电影还是第一次看 真的 完全找不到笑点 吐槽都没有动力","Ugly, do not know how to say the story is basically on the basis of Party A Party B, but no progress at all, laugh from the beginning to the end. Such comedy movie is the first time to see really can not find a laugh, Tucao has no power.",0.251252
10,"飞机上粗略地看过。最后的爱的升华部分，看得我直恶心！电影里面的直抒胸臆已经到达如此简单粗暴恶俗的地步了吗？！","A rough look at the plane. The last part of the sublimation of love saw me nauseous! The movie has arrived so rude and vulgar straight from the heart stage?!",0.240035
10,"首先，我一下也没笑出来；其次，好多地方其实还是想针砭时弊的，但是可能由于种种原因使得实际影片不痛不痒；最后，如果这是个新导演的片儿，为示鼓励我可能还会给两星，但是冯小刚拍这么多片子，最后还是拍出个这货，打一星才能展现我的失望。","First of all, I also not to laugh; secondly, a lot of places I really want to point out problems, but may be due to various reasons the actual movie finally, if it is neither painful nor itching; a new director of the film, as shown encouraged me may also give two stars, but Feng Xiaogang took so many films, finally sold the goods. A star to show my disappointment.",0.273529
10,"高雅的甲方乙方，故事讲的太烂，有点莫名其妙。","Party A Party B elegant, the story sucks, is rather baffling.",0.284573
