"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
30,"我揣测，冯小刚拍这片觉得观众认可了挺好（能跟着他宣扬的价值做人），观众不认可也行（证明观众和他想的一样难以驯化）","I speculate that Feng Xiaogang this film that the audience recognized very good (to follow him to promote the value of being a man), the audience does not recognize the line (proof of the audience as difficult to domesticate as he thought)",0.815032
30,"我是来看葛优的！(这个是我没看想看的时候写的)    今天看完之后，我真的是来看葛优的。这本子真的有点杂啊，反贪，俗雅，时间都去哪了，对不起，保护环境…大观园啊，着什么急啊，不过我倒是真希望最后的保护环境能扇上大家的脸，大家醒醒吧，赶紧把买票的钱捐给绿色工程吧.04/12/2014","I am grateful! (This is what I did when I saw it.) After reading today, I really came to see Ge You. This book is really a bit complicated ah, anti-corruption, elegant elegance, where the time went, I'm sorry, to protect the environment ... Grand View Garden ah, what urgent ah, but I really hope that the last to protect the environment fan everyone's face, everyone Wake up, quickly to the money to vote for the Green Project .04 / 12/2014",0.807568
30,"我本来就是打分心软党。但是我还真在三分上犹豫了。画面和音乐其实还不错。李小璐其实挺好看的。白百合真是演什么都是一个样。最喜欢郑凯。整个片子看下来。完全看不出实力啊。冯导走心了吗。","I have always been scoring a soft party. But I really hesitate in three points. In fact, the picture and music are not bad. Li Xiaolu actually quite good looking. White lily really play what is a kind of. Favorite Zheng Kai. Look down the whole movie. Completely unable to see the strength ah. Feng guide heart it.",0.853324
30,"我来说句公道话。本人觉得对冯小刚的质疑是射歪了箭靶，应该质疑的是编剧王朔。一部电影的成功与否，关键是编剧，因为编剧才是讲故事的人。而导演只是负责演员的表演和画面的选择。这个剧本是典型的王朔式的，用反反讽刺来达到喜剧的效果，虽然针砭时弊，却但故事却太跳跃太散，像俩人扯闲篇儿发牢骚","I'm fair. I think the challenge of Feng Xiaogang is shot crooked Arrow target, should be questioned is the writer Wang Shuo. The success of a movie, the key is the screenwriter, because the writer is the storyteller. The director is only responsible for the performance of actors and screen choices. This script is typical of Wang Shuo-style, with irony to achieve the effect of comedy, although the needle accusations, but the story is too jump too scattered, like two people chatter",0.795685
30,"我没看过甲方乙方，但是我觉得私人定制挺好看的。可能是因为我已经看过的同学在电影还有20分钟结束的时候把我拉跑了说不需要看了的原因吧－ －","I have not seen Party B, but I think private custom very nice. Probably because the class I've seen pulled me off when there were 20 minutes left in the movie and said -",0.885369
30,"我看电影的时候一直提醒自己不忘初心，电影只要好笑好玩有场面就对得起那一包烟钱了。但是这个怎么讲？小品还是微电影？这四位到底是干嘛的？人物没有塑造好你好歹要把故事讲好啊！多一星还是给葛大爷的!","When I watch the movie, I always remind myself not to forget the beginning of the movie, as long as the movie is fun and fun to enjoy the scene that pack of money. But how to say this? Pieces or micro-film? What are these four in the end? Do not shape the good people, whatever the outcome, the story should be good! One more star or to Ge Grandpa!",0.916839
30,"我觉得以冯小刚的水准来说，真的不是一般的不好看啊……不好笑，有些段子好假，葛大爷赞一个，白百何赞一个，其它就木有了","I think the level of Feng Xiaogang, really not generally not look good ah ... not funny, some good and bad, Grandpa praised one, Bai Bai Ho Chan one, the other wood has a",0.821418
30,"我觉得很好看啊～","I think it looks good ~",0.825969
30,"我觉得挺好，没有人们说的那么差！造梦这种事情对我来说很吸引！在看电影还想着这怎么实现的？然后发现电影中的电影，很微妙","I feel very good, no one said so bad! Dreaming this kind of thing is very attractive to me! In the movie also think of how to achieve this? And then find the movie in the movie, very subtle",0.85462
30,"我觉得挺好的，挺商业的，有感动也有正能量。","I think very good, very commercial, there are moving positive energy.",0.797228
30,"我觉得构思的还挺不错的呀~几个故事大概也在讽刺什么，嗯 科科。但还是有点庸俗的样子= =比如刻意卖肉啥啥啥的。发现有郑恺还是蛮开心的，喜欢他在跑男里面~最後关于环保的独白也是有意义=。=希望有这么一个私人订制的公司。","I think the concept of pretty good ah ~ a few stories about ironically what, ah Keke. But still a bit vulgar look = = For example, what to deliberately sell meat what. Cheng Kai is still very happy to find, like him in running men inside ~ Finally, the monologue on environmental protection is also meaningful =. = I hope there is such a privately-ordered company.",0.889523
30,"我觉得第二段蛮好看的，其实比很多伪大片强，不过太接地气了啊，而且一听白百何在那里耍贫嘴就不舒服，感觉这姑娘戏路简直定死了","I think the second paragraph looks pretty good, in fact, stronger than many fake movies, but too gracious ah, and listen to Bai Baihe where there is no mouth to feel uncomfortable, I feel this girl is almost dead",0.801153
30,"我觉得还可以 ，白日梦做的时候都是美好，梦醒了就打回原形了","I think it is OK, when daydreaming is good, wake up and hit back to the original shape",0.808954
30,"我觉得还可以吧，毕竟现在好电影不多，不能要求那么高，乐呵乐呵得了","I think it can be, after all, good movies now, can not ask for that high, music and happily",0.800897
30,"我觉得还行吧，消遣看看不错~","I think it is OK, pastime look good ~",0.881502
30,"我觉得还行哇，讽刺意味很重，没觉得很搞笑，但是还是蛮好看的，不过我没看甲方乙方和非诚勿扰，可能感受不到别人觉得片子烂的点吧~","I think okay wow irony means heavy, did not feel very funny, but still quite good-looking, but I did not see a party B and you're the one who may not feel the bad spots of others think it ~",0.881851
30,"我觉得这作品还是不错的，作为中国电影，值得一看。性本善、一腔俗血都还可以。突出想起一个反媚俗···这电影的主题大概不是俗或雅，而是，我本凡人，无非做些凡人的事，发些凡人的梦。","I think this work is still good, as a Chinese movie, worth a visit. Sexual good, a vulgar blood can be. Highlighting an anti-kitsch. The theme of this movie probably is not vulgar or elegant. Rather, I am a mortal, doing nothing more than doing mortal things and sending some mortal dreams.",0.825179
30,"我觉得这类电影就是看完图一个乐~没啥多想的~挺好~","I think this kind of movie is to read a picture of music ~ Nothing much thought ~ very good ~",0.820885
30,"我觉得这部片子差评主要在于人物塑造的问题，前面没有铺垫结果快到结尾时就有马青的感恩，四个人对环境问题的反思，过于突兀。但这个片子的故事设定是很有意思的，黑色幽默效果也不错。如果片子从头到尾四个人物都是扁平的那种有些刻薄的人的话可能会好，或是把私人订制的例子缩小多讲讲四个人的故事","I think the main difference between this film and the characters is the issue of shaping the front without paving the way to the end there is a horse thanks to the green, four people on the environmental issues of reflection, too abrupt. However, this film's story setting is very interesting, black humor effect is not bad. If the film from start to finish the four characters are flat those kind of arrogant people may be good, or private customized examples of narrowing more about four stories",0.897292
30,"我该怎么向你道歉，才能回到童年的记忆中。作为甲方乙方2来说，这电影还是很俗。但结尾不错，可惜文艺的做作。先枪毙，在调查！没想到冯小刚最后拍的电影成了这样，我真的有点失望，对白还是有点意思，但电影真真真俗，那两个女明星跟卖肉似得，葛优还是挺可爱的，可惜这片子已经沦为了烂片。","How can I apologize to you, in order to return to the memory of childhood. As a party B 2, this movie is still very vulgar. But the end is good, but unfortunately the art of writing. First shot, in the investigation! I did not expect Feng Xiaogang's last movie to become so, I'm really a little disappointed, the dialogue is still a bit mean, but the movie really real, that two actress with meat seems, Ge You still quite cute, but this film has been Become a bad film.",0.818215
30,"我跟希希一致觉得维持了冯导一贯的水准和风格，中上休闲佳片。","I agree with Xhishi that I have maintained my usual standard and style of Feng guide, and amid the good news of middle and upper class.",0.796848
30,"我这心觉得我笑点太低了，哈哈哈哈太他妈恶搞了，国内也开始无厘头了啊！！！不过估计是我在家没花钱看，心态还是比一样吧，毕竟在不在电影院看还是有区别的。我觉得还挺好玩的啊，至少很恶搞啊～就是怎么二逼怎么来呗。但是就觉得结尾不是跟前面太搭配，有点奇怪","I feel my heart is too low joking point, ha ha ha ha too fucking engage, the country has begun to make sense! ! ! However, it is estimated that I did not spend money at home, attitude or more than the same, after all, not in the cinema to see or there is a difference. I think quite fun, ah, at least spoof ah ~ how is the second force how to chant. But I think the end is not too match with the front, a little strange",0.800227
30,"所谓看不懂的东西都是好东西。没有关联的拼凑以及最后不明觉厉的煽情让我好受教。嗯。这一定是文艺圈的意识流。我们要努力迎合努力看透。要在大家都笑的时候跟着笑。大家哭的时候挤出两行热泪。不然就永远被高雅界踢出局啦。好悲惨好悲惨哦..","The so-called do not understand things are good things. Unrelated patchwork and the last unidentified sensational so that I am good at teaching. Ok. This must be the flow of consciousness in the art circle. We must work hard to meet the challenge. Keep laughing as we all laugh. When we cry out of two lines of tears. Otherwise it will be kicked out of the elegant world forever friends. So miserable and miserable",0.911035
30,"打一星的的确是乱来，电影在宋丹丹回到小巷那里就可以结束了，最后一个章节是画蛇添足。就像那篇影评说的，小肛的电影充满了大院子弟的骄傲感，尽管这种骄傲感的来源和存在依据值得质疑。客观地说，电影虽然不好，但也没有那么差，引来网友集体一星的是电影还是导演的不思进取需要大炮自我反省一下。","Hit a star indeed chaos, the film back in the alley where Song Dandan can be over, the last chapter is superfluous. As the film critic said, the movie of the little anus is full of the pride of the courtyard children, though the source of such pride and the basis for the existence are questionable. Objectively speaking, although the film is not good, but not so bad, attracted a group of users is a movie star or director of enterprising need cannons self-reflection.",0.837496
30,"打分让我很纠结…葛大爷还是一贯的萌，小璐做花瓶这个角色又多了些鬼精，白百合的形象让人联想姚晨无特色，剩下那个男的其实没啥存在感，随便找个路人演就好…剧情不够深刻是国产片的通病了，最后没能升华到高大上的结尾是意料之中。冯导王朔请继续努力。还有妈咪胸很赞……","Scoring let me very tangled ... Grandpa Ge is always Meng, Xiaolu vase to do this role a little more ghosts, the image of the white lily reminiscent of Yao Chen no character, the rest of the man actually nothing sense of existence, just find a Passers-by play is good ... The story is not deep enough is a common problem in domestic films, the last did not sublimate to the tall on the end is expected. Feng Zhuan Wang Shuo please continue to work hard. And mom's chest is like ...",0.799376
30,"打着喜剧的名义，有意无意的讽刺着，却因为种种限制做的很隐晦，能过审就不错了，最后非得搞个脑残的结局，广电要求的不！！！不过整体感觉还是可以的。","In the name of comedy, intentionally or unintentionally satirical, but because of all sorts of limitations to do very obscure, can be good on the trial, and finally have to engage in a brain-broken outcome, the radio does not require! ! ! However, the overall feeling is still possible.",0.858508
30,"把别人的好东西拿到自己的电影里面进行戏仿，那叫致敬，把自己当年的好东西整整容重新放到新电影里，那叫自恋和不思进取。","To get people's good stuff inside their own movies to imitate, called salute, put their own good stuff back into the new movie, it is narcissism and enterprising.",0.836447
30,"把噱头和笑料都放在第一部分了，后面睡着了。还行，挺响应精神的：反腐、社会主义文化建设走向、底层人民的迫切物质需求以及生态文明建设都整进去了也没特别招烦。","The gimmicks and jokes on the first part, and fell asleep behind. Okay, very responsive: anti-corruption, socialist cultural development, the underlying material needs of the people at the grassroots level and the construction of ecological civilization are neatly into the nor is it particularly troublesome.",0.80725
30,"把我小苏州拍的挺好看的，就是太做作了。电影虽然描写的社会很实际，却也太小家子气了。","I am pretty good shot in Suzhou, is too contrived. Although the film depicts the community is very real, but it is too young.",0.815164
30,"折腾","toss",1
30,"抱着看烂片打发时间的心情看完后，居然觉得还可以。抛去最后一段奇怪的结尾不说，电影就是看看还是可以的，整体上像是一个略有头脑的愤青在和你聊天，有不满有无奈，也知道现实就算不怎么的该咋过还是得咋过，可惜就是像聊天，散得很，没个主题","Holding watching the bad film to pass the time to read the mood, actually think it is OK. Abandoned the strange ending of the last paragraph does not say that the movie is to see or can be, on the whole like a slightly mind-eyed angry youth in your chat, dissatisfaction with helplessness, but also know the reality Ye Hao, unfortunately, is like chatting, scattered very, no theme",0.806478
30,"拼拼凑凑。主旨是好的可是拍不出啊。倒是把苏州拍的挺好看。","Patchwork together. The main theme is good, but can not shoot ah. It touches very good shot in Suzhou.",0.845484
30,"挺喜欢冯小刚的一个特质，他总是拍祖国的山河而且拍的特别美。最后环保和还不错。老戏骨演的都挺好。王铮亮熬出头了吧。","Quite like a trait of Feng Xiaogang, he always shoot the mountains and rivers of the motherland and shoot a special beauty. Last green and not bad. Old play bone are very good. Wang Zhengliang boil it.",0.796641
30,"挺好~","Very good ~",0.832379
30,"挺好看的呀，为啥被人骂那么惨，有笑点，宋丹丹最后一人进胡同的背影都快哭了。最后一段环保题材的道歉也不错的说。","Very nice, why was curse so miserable, funny, Song Dandan last person into the back of the alley almost cried. The last paragraph of the theme of environmental protection is not bad to say.",0.820872
30,"挺幽默的，也很讽刺，白百何的演技也很是好，不过有地地方有点肤浅了。但是最后的温情的部分很好，我们不一定犯了错才道歉","Very humorous, but also very ironic, Bai Bai Ho acting is also very good, but somewhere a bit superficial. But the last part of tenderness is good, and we do not necessarily make a mistake to apologize",0.866762
30,"支持国产","Support domestic",1
30,"故事1有点松散，虽然讽刺意义很到位。故事2过于荒诞，关于雅和俗的讨论，其实是创作者们互相指摘的烂谷子事，脱离了群众。故事3不错，进入有点生硬，但带出温暖人心。最后的雾霾和污水点了2013，真叫观众不知道该不该怀念它~35块还是值的。","Story 1 is a bit loose, though ironic is in place. Story 2 is too absurd, on the discussion of Ya and vulgar, in fact, the creators accused each other bad things, from the masses. Story 3 good, into a little blunt, but bring out the warmth of the people. The final haze and sewage point 2013, really let the audience do not know whether it should not miss it ~ 35 or value.",0.809766
30,"故事其实创意挺好的，就是分段没分好，剧本写的太高大上了。突然的主旨升华挺无趣的导致故事不连贯。本子没构思好，但老演员就是演的好！","In fact, the story is very creative, that is, sub-paragraph did not score good, the script is too high on the write. Abrupt subjective sublimation is boring and leads to incoherent story. The book is not a good idea, but the old actor is acting well!",0.895623
30,"故事分开看不错但不像电影，感觉想传达的主题很多，不错就是有点过。","The story looks good but not unlike the movie, I feel like to convey a lot of topics, it is a good thing too.",0.809766
30,"故事情节其实忘差不多了，可能是因为看过了 甲方乙方 吧，总是不自觉拿出来比较，也可能是自己逐渐成熟的原因吧，总感觉导演想要暗示些什么，但是考虑到投资，审视市场，为了逃过审查，委曲求全，成全了自己，恶心了别人！","In fact, forget the plot of the story, it may be because the party B has seen it, always unconsciously come up with more, it may be mature reason for yourself, always feel director want to suggest something, but taking into account the investment, Look at the market, in order to escape the review, perfect, complete themselves, disgusting others!",0.83424
30,"故事感觉不是很连贯 三观还是很正的 最后一段故事挺感动的 特别是音乐一出来 很想哭","The story is not very coherent three view or very positive last paragraph of the story is very moving, especially the music came out crying very much",0.809503
30,"故事有诚意，但就因为太接地气加无厘头搞笑，真心感觉乏味。没看到一半就有想冲出电影院的冲动，多次有如果在电脑上看，还可以快进的想法。。最后公益广告不错。定制梦想这玩意，玩多了会疯","The story has sincerity, but because it is too grounded and does not make sense of funny, really boring. Did not see half have the urge to rush out of the cinema, many times if you look at the computer, you can fast forward the idea. . The last public service ads good. Custom dream of this stuff, play more crazy",0.812459
30,"故弄玄虚罢了","Allegedly foolish",1
30,"散","Scattered",1
30,"整个叙事很有意思，道理也讲的明白无误。不过个中故事没到能够体悟的年纪，现在看倒是预见了要绕开的陷阱；名利永远不会是少年所追逐的，按本心所想的去清醒地活也不该只是人生的点缀~","The entire narrative is very interesting, the truth is also clear. However, one of the stories did not arrive at the age of understanding, and now it seems to see the pitfalls to be circumvented; fame and fortune will never be chased by young people, according to the mind to sober life should not be just embellishment of life ~",0.823847
30,"整个电影的构思和视角是很特别的，演员却没有在电影里演开，没有亮点，就像剧情里他们都是为人服务的一样，全都沦为配角。最后两个章节是让我印象最深刻的，宋丹丹的感人，像大自然的道歉。讽刺，反思，贯穿整部电影，生活在这个虚伪浮躁的社会里，看完这部电影心里有些难受。","The whole movie concept and perspective is very special, the actor did not act in the movie, there is no bright spot, as the plot where they are all for the same service, all reduced to a supporting role. The last two chapters are the most impressive to me, Song Dandan touching, like nature's apology. Satire, reflection, throughout the movie, living in this hypocritical impetuous society, after reading this movie some sad.",0.798198
30,"新年第一天三个人一起去捧了回葛大爷。你不能说片子拍得不用心，细节和演员都是极好得，确实也还是甲方乙方的调调，但是吐槽多了隐喻多了你得多点心自己琢磨，总之，轻轻松松得看，别想太多，挺好的。","On the first day of the New Year, three people went to holding Grandpa Gu. You can not say that filming is not careful, the details and the actors are very good, indeed, is still a party B's tone, but Tucao more metaphor more you have more snacks themselves pondering, in short, easy to see, do not think Too much, very good.",0.895652
30,"无聊，笑笑而过","Boring, smiling",1
30,"无聊哦","Boring",1
30,"无聊的喜剧","Boring comedy",1
30,"既有高分大神，又有吐槽星人。大家褒贬不一。个人感觉不错，看着玩，满满地讽刺与自我劣性地暴露。","Both high score God, there Tuochaxingxing. Everyone mixed. Personal feeling good, watching, full of irony and self-degradation exposed.",0.799291
30,"旧瓶想装点新酒，结果毁了瓶也毁了酒。延用甲方乙方的老路子，却整体上查了一大截。笑点有但都不自然。结尾那一段跟山川河流自白式的道歉真心毁节奏，电影院里气氛直接被拉到最低。","Old bottle want to decorate the new wine, the bottle ruined the result ruined wine. Party B with the old party extension of the old ways, but overall check a large section. It's not natural to laugh at it. At the end of the paragraph with the mountains and rivers white confession really ruined the rhythm, the atmosphere in the cinema was pulled directly to the lowest.",0.848201
30,"时间都去哪儿了，好听。最后的公益呼吁才是亮点。","Where time has gone, nice. The last public service appeal is the highlight.",0.812791
30,"时间都去哪儿了，还没好好感受年轻就老了，生儿养女，一辈子，满脑子都是孩子哭了笑了，时间都去哪儿了，还没好好看看你眼睛就花了，柴米油盐半辈子，转眼就只剩下满脸的皱纹了。","Time went to where not yet feel good young to be old, children and daughter, life, full of children are the children cried, where the time went, have not taken a good look at your eyes spent, , Only an instant face wrinkles.",0.835385
30,"时间都去哪儿了.还没好好感受年轻就老了.生儿养女 一辈子.满脑子都是孩子哭了笑了.时间都去哪儿了.还没好好看看你眼睛就花了.柴米油盐 半辈子.转眼就只剩下满脸的皱纹了","Time has gone. Not feel good young to be old .Nice daughter life .All my head is the child cried .Where to go. Have not taken a good look at your eyes to spend. Only an instant face wrinkles",0.864372
30,"时间都去哪儿了挺好听的，一瞬间觉得郑恺也挺帅的……蜈支洲岛挺好看的，但是跟电影没关系，因为麻麻和我寒假刚去过，耶！","Where time went very good to listen to, and that moment Zheng Kai is also very handsome ... Wuzhizhou very nice, but with the movie does not matter, because hemp and I have just been to the winter vacation, yeah!",0.92912
30,"是不是期望太高了，总之没有期望的好。part4不错 PS白百合真的还会去演苦情戏吧，真的够了","Is not too high expectations, in short, there is no hope of good. Part4 is good PS white lily will really play drama, it really is enough",0.86741
30,"是个嘲讽电影。本身觉得冯小刚和葛优就是老搭档所以想看看会有什么新突破，郑恺是个好少年，之前看他演的致青春就喜欢。吐槽李小璐的胸好假哈哈。本身折射出中国现在的腐败，国人是该好好反省！","It's a taunt movie. I think Feng Xiaogang and Ge You are the old partner so I would like to see what new breakthroughs, Zheng Kai is a good boy, to see him play before youth like. Tucao Li Xiaolu good chest ha ha. Itself reflects the corruption now in China, the Chinese people should reflect carefully!",0.813497
30,"是冯导的玩票之作，但是每个小故事还很反映现实中的很多问题。最后关于环境的部分其实是关系我们每个人利益的事，保护环境无小事，不要停留在想的阶段，让我们从生活中的点滴做起吧！","Is Feng Dao's play tickets for the work, but each story is still very much reflect the reality of many problems. Finally, the part about the environment is actually a matter that affects the interests of each of us. It is no small matter to protect the environment. Do not stay in the desired stage. Let's start from the little things in our life!",0.826033
30,"普普通通","Ordinary",1
30,"普通","ordinary",1
30,"最后怎么莫名其妙的","Finally, somehow inexplicable",1
30,"最后的宣传环保真跟私人定制没什么关系，很牵强！最让我喜欢的是影片里的美丽风景，跟我生活的地方就是鲜明对比，还有苏州的小调很好听。","The last publicity really has nothing to do with private custom, very far-fetched! What I like most is the beautiful scenery in the movie, which is in stark contrast to the place where I live. There is also a nice little tune in Suzhou.",0.892673
30,"最后的时候好牵强~~","The last good pull forced ~ ~",0.860102
30,"最近影院上映的影片实在没啥好看的，无聊至极随便选篇看看。意料之中的没啥惊喜，爆米花电影~~","The recent release of the movie theater is nothing good looking, very boring election articles to see. Nothing surprising surprise, popcorn movie ~ ~",0.890064
30,"有些大杂烩的感觉。除了最后各种道歉有些令人感慨而唏嘘然后弄得很公益之外，其余都有些拼凑的感觉。敢情是把2013年整个汇聚起来么？不过，王朔编剧还是很给力，有些台词很出彩！","Some hodgepodge feeling. In addition to the last of a variety of apologies and some sigh and then made very public, the rest are some patchwork feeling. Is dare to bring together the whole of 2013 it? However, Wang Shuo is still very awesome screenwriter, some lines are very good!",0.838757
30,"有些片段略土豪","Some fragments slightly Tyrant",1
30,"有些零碎","Some fragmented",1
30,"有人说，南北方的差异，导致看该片反应不同，我不认为，作为南方女生的我，还是笑得蛮开心的，当听到时间到哪儿去了一歌，我感动的不是因为画面，是因为歌词，觉得影片当时的背景却不能让人动容！","Some people say that the differences between North and South lead to different responses to the film. I do not think that I, as a girl in the South, still had a very happy smile. When I heard a time where I went for a song, I was not moved by the picture, Because of the lyrics, I feel the background of the movie was not moving!",0.833597
30,"有人骂私人，其实原因很简单，他觉得这片子不好看，其实这点骂的没错，因为这片子从原则意义上都不能算是商业片。但说回来，你骂了它，其实也就等于你骂了自己，因为这狗逼片子从头到尾都在骂人，你看不出来，只能说明要么是你傻逼，要么你欠骂。敢问除了冯导，哪个导演敢拿自己票房不当票房，拍个电影","Someone criticizes the private person for the fact that the reason is very simple. In his opinion, this film does not look good. In fact, this is not a scolding thing because the film can not be regarded as a commercial film in principle. But in return, you curse it, in fact, it means you scold yourself, because this dog movie is cursing from start to finish, you can not tell, only that you are either sucker, or you owe scolded. In addition to Feng guide, which director dare to get his box office improper box office, make a movie",0.839441
30,"有寓意","Implied",1
30,"有梗","Terrier",1
30,"有点乱，其他都好，感觉春晚风格果然跟这个差不多，不痛不痒，还是社会主义好的节奏～","A little chaos, others are good, really feel Spring Festival style with this almost, superficial, or a good socialism rhythm ~",0.829575
30,"有病","ill",1
30,"期望值过高，想要继续诠释冯氏喜剧但是让我觉得太作了，电影看了三分之二就放弃了。","Expectations are too high, want to continue to interpret Feng's comedy but made me feel too good, the movie looked two-thirds gave up.",0.806726
30,"期望太高，失望较大，后面的故事很牵强，最后植入公益性话题更加的牵强，但是电影还是说到了很多现实问题，有苏州的取景~~没想象中的好看~","Expectations are high, disappointment is greater, the story behind is very far-fetched, and finally implanted public welfare topic more far-fetched, but the movie still speaks a lot of real problems, the view of Suzhou ~ ~ did not imagine good ~",0.946582
30,"木有想象的烂= =笑点还是有不少，巴特看完后还是觉得有些不知所云。李小璐的演技真是不能再浮夸了，白百合也沦落到卖肉的境地了么……葛优和郑恺还算不错","Wood has imagined rot = = smile or a lot, after reading Bart still feel some unintelligible. Li Xiaolu's acting really can not boast, the white lily also reduced to the situation of the meat ... ... Ge You and Zheng Kai fairly good",0.826198
30,"未必一无是处","Not necessarily useless",1
30,"本不想去看 老公却说虽然影评不大好 不过 肯定能让你一笑 我估计着去年的泰囧和西雅图都还不错 为了笑嘛 去看看吧 结果整场我都没笑 也不知道是我笑点太高 还是怎的 我看的累啊 总之挺失望  真是可劲儿腐蚀我都没用啊 给个3分很高了 我不想太苛刻","This does not want to go to her husband but said that although the film criticism is not good, but certainly make you smile I estimated last year's Thai 囧 and Seattle are not bad to laugh at it to see the results I did not laugh the whole field I do not know is a joke too High or tired, I think how ah, ah, very disappointed really can be corrosive I have no use to give ah a high 3, I do not want too harsh",0.867958
30,"本以为铁三角的剧能好看点，看之前网上就说不好看，没想到还真不好看，除了第一趴范伟还好看点，后面两趴真是让人昏昏欲睡啊","The thought of the Iron Triangle drama can look good point, look before the Internet that does not look good, did not expect really unpleasant, in addition to the first lie Fan Wei is also good-looking point, behind the two lying really make people sleepy ah",0.847163
30,"本来刚看时冲着范围的演技和王蒙的编剧我给的是五星，可是后来尼玛居然是分段表演啊卧槽，剧本略乱降到四星。然后看到莫斯利安和e人e本赤裸裸的硬广时真的被恶心到了只能给三星。但是宋丹丹的演技真的很赞啊又升到四星。可是最后一段道歉真尼玛环保婊啊主题空洞台词犀利却不诚恳。简直侮辱了黑色幽默。","I had just looked at the range of acting and Wang Meng's screenwriter I gave is a five-star, but Niema is actually stage play ah lying groove, the script slightly down to four-star. And then I saw that Mosley and e-man were really disgusting when they were naked and hard-wired to Samsung only. But Song Dandan's acting is really good ah and rose to four stars. However, the last paragraph apologize True Nyima green bitch theme empty but sharp and not sincere. Just insulted the black humor.",0.817883
30,"本来我真的打算打四星的！但是最后道歉那段儿实在太造作了！我实在忍不了！我的建议是到丹姐走进胡同那截儿为止，这部电影就the end。我闺蜜的意思是，在机场那儿结尾。无论怎样，我觉得我俩这两种方案都不会出错。起码能让我打个四星。","I really intended to play four-star! But in the end, I really apologize for making it! I really can not stand it! My advice is to Dan sister into the alley until the cut, the movie on the end. My girlfriend means, at the end of the airport. No matter what, I think both of us will not go wrong. At least let me play a four-star.",0.82893
30,"本来挺好的，结尾玩教育就显得无聊了啊，明明就是俗套的贺岁片多好。BTW俗导演变雅之后，逼格还真挺高，哈哈","Originally quite good, at the end of the play of education is boring ah, obviously the cookie cutter New Year's film is good. BTW popular director after Ya, the force is really tall, ha ha",0.872214
30,"本来电影本身效果是不错的，但是立场歪了啊，什么领导贪是因为群众不省心，什么富人其实很辛苦每天就是还银行钱，俗不俗的就不说了，这次算你雅了一次。为了最后大规模环保宣传再加一颗星。","Originally the film itself is a good result, but the position crooked ah, ah what is the leadership of the greed because the masses do not worry, what the rich is actually very hard every day is also the bank money, vulgar not to say, this time you count Ya Once again For the last large-scale environmental protection plus one more star.",0.82943
30,"本来看到第一个故事挺好的，越到后来越乱，最后集体道歉那段，我就彻底凌乱了","Had seen the first story is very good, the more the more the more chaos after the final collective apology during that period, I completely messy",0.817423
30,"本片介于甲方乙方和大腕之间。既没有前者接地气和城市真实的温情，也没有后者一黑到底的黑色幽默。倒像是非诚勿扰之后的段子拼接升级版。三个故事和最后的番外篇道歉，只有第一个范伟的故事还不错。不过总的来说，本片的影射现实攻击政府的味道还是比较浓厚的。","The film is between Party B and the biggest names in between. Neither the former grounded atmosphere and the city's true warmth, nor the black one in the end black humor. Inverted like non-if you're the segment stitching upgrade version. Three stories and the last episode extra apology, only the first story of Fan Wei is not bad. However, in general, the reality of the film's impact on the government's image is still relatively strong.",0.873697
30,"本片前三分之一是老练幽默精准刻画的好电影，后面两个故事却逐渐减弱个性气势整体情感跑偏了感觉，最后更是莫名的公益性质的抒发（虽然这十分钟很感人）。倒是葛大爷最后一段梗让人会心一笑，可特么的跟前面又割裂了。王朔你这样真好么→_→","The first one-third of the film is a good movie portraying humorous precision, the latter two stories are gradually weakening the overall momentum of the individual momentum momentum ran out of feeling, the last is even more inexplicable nature of the public expression (although very touching ten minutes. Daoshi GE is the last paragraph of the stem will make people smile, but what the front and separated. Wang Shuo you so good → _ →",0.85616
30,"杂烩","Chowder",1
30,"权力，色欲，装清高，金钱，污染。前半段揭示各阶层人士的丑恶面，后半段开始对保护大自然开始了一顿说教。搞笑的地方没怎么笑，说教的地方我倒是被说哭了怎么破=_=","Power, lust, loaded with high, money, pollution. The first half revealed the ugly face of people from all walks of life, and the second half began to preach for the protection of nature. Funny place did not how to laugh, preaching place I'd rather be said to cry how to break = _ =",0.828498
30,"李小璐好看~","Li Xiaolu nice ~",0.900118
30,"李小璐是砸进游泳池里的好么…这是我笑得最惨的一个点^_^","Li Xiaolu is smashed into the swimming pool in the good ... This is the worst point I laugh ^ _ ^",0.884888
30,"李小璐的真好看~","Li Xiaolu really nice ~",0.891232
30,"来拉分的（冯小刚惹谁了） 冯导借这片子把自己能倒的苦水都倒了 片子还行 不过开头结尾都有毛病 开头那段李小璐说话的时候镜头切全景切快了 这一小段李小璐跟其他人戏份一比明显少了（该不会是故意的吧）结尾葛优说车的那段不好 一是跟前面风格不搭跟整个片子风格也不搭 二是这笑话大家都知道了","To pull points (Feng Xiaogang mess with) Feng guide this film to himself down the bitter water are down the film at the beginning but there are problems at the beginning of Li Xiaolu talk that cut the panoramic cut the short section of this small Li Xiaolu Compared with other people show a significant reduction (which will not be intentional) End Ge You said that the car is not good with the front of the style does not take the whole style of the film is not take the second joke we all know",0.842258
30,"果然，年纪大了，笑点好高~哭点好低~","Sure enough, old, laughing a good high ~ cry a little low ~",0.839842
