"ranking","Chinese.origin.data","Google.translated.data","Baidu.English.sentiment.analysis.positive.probability.base.on.Google.translated.data."
10,"真的是不伦不类~~前面一段我就当看贺岁片看，可是它不搞笑~后面又来了一段提升到社会环保，生态文明~无语！！","Really nondescript ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~! !",0.143181
10,"第一部看到一半想退场的电影，烂都烂的那么没诚意。好吧冯导你又赢了，我又SB了一次给你捐钱了。","The first half did not want to see the movie to see the end, rotten so bad. Well, Fung led you to win again, I once again gave you SB donated money.",0.238313
10,"第二个故事：想当清官也就将就看看了，后面几个的惨不忍睹，太不接地气了；哎，也就白百合的修长身材留下了点映像。。。。。","The second story: want to be honest government will have a look, behind a few appalling, too unattractive; hey, also the white lily slender figure left a point. . . . .",0.268999
10,"类似于甲方乙方，但是笑点少了很多。结尾是对人类随意破坏环境造成的雾霾等环境问题向大自然道歉。王朔的编剧，其实隐喻的反映社会问题，但是有点不伦不类，喜剧不够喜剧，深刻吧又浮于表面","Party B is similar to Party A, but it lacks a lot of laughter. The end is to apologize to nature about environmental issues such as smog caused by human casual destruction of the environment. Wang Shuo's screenwriter, in fact, a metaphor to reflect the social issues, but a little neither fish nor fowl, comedy is not enough comedy, deep and floating on the surface",0.289709
10,"糊弄谁啊，这是？这是欺负我们看电影的没有智商还是情商？钱？房子？俗？4分都是看他们忙活给的。如果搁淘宝，有人要问了：为毛没有负分啊？","Fool Who, this is? Is this a bully to watch movies without IQ or EQ? money? house? Vulgar? 4 points are watching them busy to give. If you put Taobao, some people have to ask: no negative points for the hair ah?",0.258994
10,"结尾的道歉也是王朔写的？？？？太小瞧他了！！！！！","The end of the apology is written by Wang Shuo? ? ? ? Too small to see him! ! ! ! !",0.270679
10,"老谋子弄了一堆地方印象，您想圈钱又不想费那么大劲干脆多弄几个段子拍连续剧成吧？","Lao Mouzi get a bunch of local impression, you want to spend money but do not want to spend so much effort simply make a few paragraphs to make a succession into a bar?",0.179233
10,"能一颗星都不给么？！直至看到评论才知道这是喜剧，哪里喜了，无聊贯彻其中，有对现实的批判，但是要吸引人看下去才能发人深思啊。看一半都要倒下睡了！！","A star can not give it? ! Until you see the commentary I realized that this is a comedy, where the hi, boring implement them, there is criticism of the reality, but to attract people to look at people can be thought-provoking ah. Half fall to sleep! !",0.21653
10,"能再傻一点吗？？？","Can you be silly? ? ?",0.224561
10,"能给0星吗?实在太难看.","Can you give 0 stars? It's so ugly.",0.29011
10,"致敬自己的电影？第一次见有人这么明目张胆的不要脸！！！呸。。。","Salute your own movie? For the first time I saw someone so shameless shameless! ! ! Pooh. . .",0.29153
10,"花了钱买电影票，骂两句总行吧，这算是一部什么电影，烂的可以，剧情照搬甲方乙方，还没有甲方乙方许是那么流畅，生生的弄成了三段式，真是名符其实的三断式，看过了好后悔，第一段还凑合，范伟的表现还算精彩，第二段的剧情太牵强了，没有什么逻辑性，第三段就太俗了，太无聊了...哎","Spent money to buy movie tickets, curse two of the head office, this is what a movie, bad can, the plot to copy Party A Party B, Party A Party B is not so fluent, life and life into a three-stage, really The veritable tri-style, seen a good regret, the first paragraph of improvment, Fan Wei's performance is quite exciting, the second paragraph of the plot is too far-fetched, there is no logic, the third paragraph is too vulgar, Too boring ... hey",0.200597
10,"莫名其妙的玩意，这是电影吗？人物塑造在哪？故事性在哪？","Something bizarre, this is a movie? Where is the character shaping? Where is the story?",0.278515
10,"葛优你是被他们逼迫的去拍这部电影的吧！！！！！！！！！！！演技好也不能这么毁自己啊！！！！！！！！！！","Ge You are they forced to shoot this movie! ! ! ! ! ! ! ! ! ! ! Good acting can not be so ruined themselves ah! ! ! ! ! ! ! ! ! !",0.258011
10,"虎头蛇尾。导，编，演，这三个都是腕儿的人想什么呢？能不这么粗制滥造吗？能对得起广大人民群众吗？","Outraged. Guide, editing, acting, these three are wrist child who think? Can not be so abusive? Can you afford the masses of people?",0.238005
10,"虽然还没看，这一分打给冯小刚！！！不同的幻观影人，就会有不同的体会。就不能说你差了？？","Although I have not seen, this one points to Feng Xiaogang! ! ! Different illusionist filmmakers, there will be different experiences. Can not say that you are bad? ?",0.271668
10,"話說能退款咩？我是來看喜劇，不是來給聽你說道的~主要還放了巴赫…想問一句，馮小剛，你是不是和內個導演一樣去換血了啊？拍得雲裡霧裡，狗屁不通的…您這是成全自己，噁心大眾啊！","Say a refund 咩? I come to see the comedy, not to listen to you say ~ mainly also put Bach ... Want to ask, Feng Xiaogang, you are not the same as the director to change the blood ah? Shooting in the fog, shit unreasonable ... This is your own, disgusting mass ah!",0.188167
10,"请资深上当者老范来告诉我，拍这样的电影赚钱，是不是欺骗？？？？？？？？？？？？？","Senior veteran who please tell me old, making such a movie to make money, is not cheating? ? ? ? ? ? ? ? ? ? ? ? ?",0.0500569
10,"请那么多人，去那么多地好浪费钱","Please so many people, so much to waste money",0.291793
10,"跟甲方乙方有什么区别么？","What is the difference between Party B and Party A?",0.290937
10,"过于不好看。十七年前逗贫是有趣，现在是无聊。比甲方乙方可是差多了。最后扯上环保是闹哪样。。。","Too ugly It is fun to be involved in poverty seventeen years ago, and now it is boring. Party B is much worse than Party A. Finally, what is going on? . .",0.236455
10,"还好木有浪费钱去买票看啊，这尼玛还不如叫兽和锤锤啊！！结尾的说教瞬间让走向更加迷茫了啊………太浪费葛大爷了啊！！！一星为风光宣传片啊…………不能扯淡更多啊！！！！！！！","Fortunately, there is a waste of money to buy tickets to see ah, this Nima might as well call the beast and hammer hammer ah! ! Prologue at the end of an instant so that more confused ah ......... too waste GE uncle ah! ! ! A star for the promo ah ... ... ... ... can not crap more ah! ! ! ! ! ! !",0.207895
10,"还敢再烂一点吗???从头到尾闷得要死，听到前面有人还打起鼻鼾，我自己都要睡着了，硬是靠爆米花撑着。最后的环保更是突兀牵强，笑点也不好笑，冯导您是马失前蹄还是江郎才尽???10亿票房的预期估计您也就只能想想了!!!","Dare to rot it a little ??? boring from start to finish to death, I heard some snoring in front of people, I have to fall asleep, just rely on popcorn propped. Finally, the environmental protection is far-fetched, not a funny joke, Feng guide you or the horse just do? Estimated that one billion box office you can only think of !!!",0.186597
10,"还能再烂些吗？怎么没有0分选项？","Can you get worse? Why did not 0 points option?",0.27816
10,"这也算电影？ 江郎才尽？ 坑爹发大财？","This is also considered a movie? Jiang Lang only do? Pit father fortune?",0.272271
10,"这也能叫电影？？","This can also be called a movie? ?",0.28639
10,"这也能算是电影么！无高潮，无情节，看得人昏昏欲睡，远不如16年前的甲方乙方。冯导有没有恶心到自己不知道，但确实把我恶心到了。","This can be regarded as a movie! No climax, no plot, see people drowsy, far less than 16 years ago, Party B. Feng did not vomit to myself do not know, but it did disgust me.",0.286231
10,"这什么玩意这什么玩意？完全照搬甲方乙方，结局却来个莫名其妙。整个过程没有起伏，平平的叙述完了这个甲方乙方斯基。冯小刚这就是你的电影？这就是王朔的剧本？","What is this stuff? A completely copied Party B, the ending has come to a baffling. There is no ups and downs throughout the process, flat description of the Party B Bicky finished. Feng Xiaogang This is your movie? This is Wang Shuo's script?",0.135352
10,"这剧情，似曾相识。换个马甲，骗钱？？","This story, deja vu. Another vest, money? ?",0.277925
10,"这就是大导演的电影？你不要以为大家把你当作大导演就可以拍这样的电影！你也不要以为自己说几句：电影就是用来吐槽的就可以糊弄人！最起码也要对得起观众吧！小刚？","This is the movie director? You do not think you can take such a movie as a big director! You also do not think you say a few words: the film is used to Tucao can fool people! At least have to match the audience! Xiaogang?",0.274973
10,"这是电影？？？！！！","This is a movie? ? ? ! ! !",0.226502
10,"这是电影吗，确定不是中央电视台小品大赛？？","Is this a movie, is it not a CCTV piece competition? ?",0.252601
10,"这片子甫一上映就这么低分，我信大家真心的，没水军什么事儿！","This film just released on such a low score, I believe everyone really, no water what thing!",0.294467
10,"这王朔没给护舒宝一个完整的剧本吧，几个段子凑一起就能弄一电影？","This Shuo Shuo did not give a complete script Shu Pao it, a few pieces together to get a movie together?",0.300451
10,"这真的真的是喜剧吗？请问笑点在哪里？","Is this really a comedy? Where are you laughing?",0.29699
10,"这种烂电影怎么还能找到那么多生硬植入的广告","How can such a bad movie find so many implacable ads?",0.28411
10,"连我爸都看不下去范伟之后就睡着了。。。。。。。。。。。。。。","Even my dad can not stand down after Fan Wei fell asleep. . . . . . . . . . . . . .",0.279363
10,"遇到这种片子我就想说为什么没有负分？！！！！！！说是喜剧片，还没小时代好笑。","Encounter this film I would like to say why there is no negative score? ! ! ! ! ! ! Said to be a comedy, not a little funny era.",0.264827
10,"都说是私人定制了，你TM还真上映啊？","Are said to be private custom, your TM really released ah?",0.279518
10,"随便找几个人拍串儿搞笑视频拿到电影院放放就叫电影了？？？.这根本就是个视频，没电影什么事儿！.最后，冯导，你敢给广大人民退票不？？？这才是真诚的道歉！","Just find a few people take a bunch of funny video to get the cinema release called the movie? ? ? This is a video at all, no movie! Finally, Feng guide, you dare to refund the majority of the people not? ? ? This is a sincere apology!",0.17557
10,"难看的我简直不知道该说什么好。。。。。。。。。。","Ugly I just do not know what to say. . . . . . . . . .",0.233045
10,"顽主到甲方乙方到私人定制，这不是早玩剩下早玩腻的了么？","Party A to party B to private custom, this is not early to play the rest of the early playing tired of it?",0.231009
10,"首先，我不喜欢郑凯，李小璐，白百合，中国没有演员了吗？长的那么丑，身材又不好，还没演技。故事情节你敢在恶心一点吗？讲一些不痛不痒的故事有意思？","First of all, I do not like Zheng Kai, Li Xiaolu, Bai Lily, does China have no actors yet? Long so ugly, not good build, not acting. Do you dare to be a bit sick? Talking about some insidious story interesting?",0.286385
10,"高雅的让一般俗人笑不出来...","Elegant so that ordinary laugher can not come out ...",0.283399
